lambda,Pabs
350, 0.349645
351, 0.349341
352, 0.348962
353, 0.348529
354, 0.348074
355, 0.347539
356, 0.346969
357, 0.346363
358, 0.345672
359, 0.344946
360, 0.344176
361, 0.343334
362, 0.342466
363, 0.34156
364, 0.340611
365, 0.339656
366, 0.338673
367, 0.337659
368, 0.336653
369, 0.335631
370, 0.334579
371, 0.333533
372, 0.332469
373, 0.331378
374, 0.330301
375, 0.329218
376, 0.328121
377, 0.327046
378, 0.325985
379, 0.324922
380, 0.323889
381, 0.322883
382, 0.321885
383, 0.320912
384, 0.319974
385, 0.319048
386, 0.318137
387, 0.317261
388, 0.316406
389, 0.315561
390, 0.314751
391, 0.31397
392, 0.313209
393, 0.312477
394, 0.311787
395, 0.311129
396, 0.310496
397, 0.309904
398, 0.309347
399, 0.308811
400, 0.308306
401, 0.307837
402, 0.307394
403, 0.306972
404, 0.306574
405, 0.3062
406, 0.305848
407, 0.305517
408, 0.305212
409, 0.304929
410, 0.304666
411, 0.304426
412, 0.304213
413, 0.304022
414, 0.303849
415, 0.303699
416, 0.303571
417, 0.303457
418, 0.303362
419, 0.303285
420, 0.303215
421, 0.30316
422, 0.303122
423, 0.303088
424, 0.303064
425, 0.303056
426, 0.303055
427, 0.303067
428, 0.303088
429, 0.303121
430, 0.303175
431, 0.303235
432, 0.303309
433, 0.3034
434, 0.303506
435, 0.303632
436, 0.303763
437, 0.303914
438, 0.304079
439, 0.304268
440, 0.304462
441, 0.304672
442, 0.3049
443, 0.305151
444, 0.305415
445, 0.305695
446, 0.305991
447, 0.306317
448, 0.30666
449, 0.307024
450, 0.3074
451, 0.307806
452, 0.308231
453, 0.308679
454, 0.309132
455, 0.309598
456, 0.31008
457, 0.310565
458, 0.311052
459, 0.311517
460, 0.311972
461, 0.312408
462, 0.31281
463, 0.313171
464, 0.313468
465, 0.313706
466, 0.313879
467, 0.313963
468, 0.313953
469, 0.313833
470, 0.313596
471, 0.313246
472, 0.312765
473, 0.31214
474, 0.311369
475, 0.31045
476, 0.309379
477, 0.308157
478, 0.306778
479, 0.305236
480, 0.303535
481, 0.301688
482, 0.299694
483, 0.297549
484, 0.295261
485, 0.292838
486, 0.290286
487, 0.287613
488, 0.284829
489, 0.281938
490, 0.278944
491, 0.275857
492, 0.27269
493, 0.269454
494, 0.266153
495, 0.262791
496, 0.259373
497, 0.255914
498, 0.252423
499, 0.248906
500, 0.245366
501, 0.241804
502, 0.238227
503, 0.234646
504, 0.231068
505, 0.227494
506, 0.223927
507, 0.220363
508, 0.216809
509, 0.213275
510, 0.209764
511, 0.206275
512, 0.202811
513, 0.199361
514, 0.19594
515, 0.192552
516, 0.189196
517, 0.185875
518, 0.182588
519, 0.17932
520, 0.176096
521, 0.172914
522, 0.169772
523, 0.166673
524, 0.163616
525, 0.160577
526, 0.157593
527, 0.154658
528, 0.151767
529, 0.148922
530, 0.146127
531, 0.143347
532, 0.140627
533, 0.137962
534, 0.135341
535, 0.132764
536, 0.130245
537, 0.127734
538, 0.125276
539, 0.122881
540, 0.12053
541, 0.118216
542, 0.115959
543, 0.113726
544, 0.111512
545, 0.109366
546, 0.107278
547, 0.105213
548, 0.103198
549, 0.101237
550, 0.0992551
551, 0.0973401
552, 0.095484
553, 0.0936697
554, 0.091882
555, 0.0901487
556, 0.088442
557, 0.0867211
558, 0.0850778
559, 0.0834886
560, 0.0819321
561, 0.0804049
562, 0.0789289
563, 0.0774509
564, 0.0759784
565, 0.0745775
566, 0.073226
567, 0.07191
568, 0.0706129
569, 0.0693602
570, 0.0681014
571, 0.0668383
572, 0.0656503
573, 0.0644998
574, 0.0634003
575, 0.0623028
576, 0.0612388
577, 0.0601955
578, 0.0590865
579, 0.0580814
580, 0.0571005
581, 0.0561659
582, 0.0552573
583, 0.0543544
584, 0.0534803
585, 0.0525443
586, 0.0516514
587, 0.0508277
588, 0.0500131
589, 0.0492418
590, 0.0484895
591, 0.0477451
592, 0.0470084
593, 0.0461844
594, 0.0454601
595, 0.0447797
596, 0.0441055
597, 0.043454
598, 0.0428481
599, 0.0422322
600, 0.0415985
601, 0.0409094
602, 0.0403095
603, 0.0397594
604, 0.0392005
605, 0.0386559
606, 0.038159
607, 0.037661
608, 0.0371365
609, 0.0365859
610, 0.0360556
611, 0.0355912
612, 0.0351295
613, 0.0346843
614, 0.0342602
615, 0.0338686
616, 0.0334616
617, 0.0329968
618, 0.0325055
619, 0.0320824
620, 0.0317139
621, 0.03135
622, 0.0310088
623, 0.0306725
624, 0.0303358
625, 0.0299861
626, 0.0295342
627, 0.0291862
628, 0.0288809
629, 0.0285637
630, 0.0282671
631, 0.0280043
632, 0.0277231
633, 0.0274269
634, 0.0271618
635, 0.0268495
636, 0.0265611
637, 0.0262637
638, 0.0259771
639, 0.0257237
640, 0.025522
641, 0.0252966
642, 0.0250732
643, 0.0248591
644, 0.0246266
645, 0.0242571
646, 0.0239506
647, 0.0237309
648, 0.0235407
649, 0.0233433
650, 0.0231753
651, 0.0229991
652, 0.0228074
653, 0.0225606
654, 0.0222221
655, 0.021971
656, 0.0218497
657, 0.021698
658, 0.0215206
659, 0.0213594
660, 0.0212585
