lambda,Pabs
350, 0.321537
351, 0.321331
352, 0.321066
353, 0.320744
354, 0.320373
355, 0.319997
356, 0.319588
357, 0.319157
358, 0.318707
359, 0.31819
360, 0.317624
361, 0.317002
362, 0.316285
363, 0.315521
364, 0.314715
365, 0.313852
366, 0.312985
367, 0.312116
368, 0.311232
369, 0.310372
370, 0.309518
371, 0.30864
372, 0.307764
373, 0.306873
374, 0.305937
375, 0.304992
376, 0.304032
377, 0.303041
378, 0.302061
379, 0.301099
380, 0.300144
381, 0.299222
382, 0.298346
383, 0.297493
384, 0.29667
385, 0.295885
386, 0.295117
387, 0.294349
388, 0.293605
389, 0.292869
390, 0.29213
391, 0.291408
392, 0.290711
393, 0.290031
394, 0.289376
395, 0.288769
396, 0.288201
397, 0.287667
398, 0.28718
399, 0.286735
400, 0.286317
401, 0.285925
402, 0.285564
403, 0.285223
404, 0.284888
405, 0.284564
406, 0.284257
407, 0.283964
408, 0.283682
409, 0.283421
410, 0.283184
411, 0.28297
412, 0.282785
413, 0.28263
414, 0.282502
415, 0.282402
416, 0.282326
417, 0.282269
418, 0.28223
419, 0.282205
420, 0.282185
421, 0.282172
422, 0.282167
423, 0.282162
424, 0.282161
425, 0.282166
426, 0.282176
427, 0.282201
428, 0.282236
429, 0.282281
430, 0.282348
431, 0.282433
432, 0.282538
433, 0.282659
434, 0.282798
435, 0.28296
436, 0.283134
437, 0.283323
438, 0.28352
439, 0.283735
440, 0.283962
441, 0.284198
442, 0.284441
443, 0.284702
444, 0.28498
445, 0.285275
446, 0.285583
447, 0.285914
448, 0.286272
449, 0.286661
450, 0.287067
451, 0.287502
452, 0.287962
453, 0.288455
454, 0.288968
455, 0.289495
456, 0.290035
457, 0.290588
458, 0.29115
459, 0.291702
460, 0.29224
461, 0.292758
462, 0.293251
463, 0.293711
464, 0.294118
465, 0.294465
466, 0.294747
467, 0.294956
468, 0.29508
469, 0.295106
470, 0.295019
471, 0.294821
472, 0.294504
473, 0.294055
474, 0.293467
475, 0.292733
476, 0.291848
477, 0.290816
478, 0.289632
479, 0.288289
480, 0.286786
481, 0.28513
482, 0.283325
483, 0.281372
484, 0.279276
485, 0.277041
486, 0.274672
487, 0.27218
488, 0.269574
489, 0.266863
490, 0.26405
491, 0.261143
492, 0.258153
493, 0.255094
494, 0.251971
495, 0.248791
496, 0.24556
497, 0.242285
498, 0.238978
499, 0.235646
500, 0.232292
501, 0.228921
502, 0.225536
503, 0.222143
504, 0.218751
505, 0.215361
506, 0.211977
507, 0.2086
508, 0.205229
509, 0.201872
510, 0.198533
511, 0.195215
512, 0.191918
513, 0.188644
514, 0.185387
515, 0.18216
516, 0.178963
517, 0.175797
518, 0.172667
519, 0.169568
520, 0.166496
521, 0.163468
522, 0.160479
523, 0.157527
524, 0.15462
525, 0.151749
526, 0.148909
527, 0.146123
528, 0.143381
529, 0.140675
530, 0.138019
531, 0.135403
532, 0.132814
533, 0.130286
534, 0.127806
535, 0.125355
536, 0.122953
537, 0.120598
538, 0.118261
539, 0.115979
540, 0.113763
541, 0.111566
542, 0.10941
543, 0.107309
544, 0.105217
545, 0.103175
546, 0.1012
547, 0.099272
548, 0.0973491
549, 0.0954838
550, 0.0936516
551, 0.0918252
552, 0.0900692
553, 0.0883955
554, 0.086721
555, 0.0850684
556, 0.0834788
557, 0.0818797
558, 0.0803149
559, 0.0788212
560, 0.0774227
561, 0.075977
562, 0.0745695
563, 0.0732254
564, 0.0718301
565, 0.070495
566, 0.0692241
567, 0.0680558
568, 0.0668163
569, 0.0656174
570, 0.0644837
571, 0.0632633
572, 0.0621176
573, 0.0610266
574, 0.0600266
575, 0.0589873
576, 0.0579635
577, 0.0569982
578, 0.0559624
579, 0.0549461
580, 0.0540193
581, 0.0531218
582, 0.0522818
583, 0.0514117
584, 0.0505827
585, 0.0497763
586, 0.0488262
587, 0.0480383
588, 0.0472706
589, 0.0465187
590, 0.0458336
591, 0.0451305
592, 0.0444484
593, 0.0437266
594, 0.0429259
595, 0.0422901
596, 0.0416552
597, 0.0410273
598, 0.0404588
599, 0.0398799
600, 0.0392998
601, 0.038661
602, 0.0379923
603, 0.0374795
604, 0.0369432
605, 0.0364036
606, 0.0358937
607, 0.0354183
608, 0.0349323
609, 0.0344019
610, 0.0338581
611, 0.0333691
612, 0.032927
613, 0.0324803
614, 0.0320582
615, 0.0316512
616, 0.0312718
617, 0.0308578
618, 0.0303734
619, 0.02994
620, 0.0295812
621, 0.0292461
622, 0.0288938
623, 0.0285529
624, 0.0282167
625, 0.0278922
626, 0.0275087
627, 0.0271492
628, 0.0268639
629, 0.0265615
630, 0.026261
631, 0.0259701
632, 0.0256918
633, 0.0254108
634, 0.0251503
635, 0.0248992
636, 0.0246361
637, 0.0243516
638, 0.0240636
639, 0.0238163
640, 0.0236033
641, 0.0234003
642, 0.0232098
643, 0.0230321
644, 0.0228455
645, 0.0225642
646, 0.0222599
647, 0.0220652
648, 0.0219095
649, 0.0217515
650, 0.0216106
651, 0.0214603
652, 0.021274
653, 0.0210608
654, 0.020806
655, 0.0205593
656, 0.020441
657, 0.0203129
658, 0.0201505
659, 0.0199649
660, 0.0198196
661, 0.0196884
662, 0.0194861
663, 0.0192496
664, 0.019089
665, 0.0189924
666, 0.0189064
667, 0.0187776
668, 0.0185963
669, 0.0184309
670, 0.0182719
671, 0.0181332
672, 0.0180084
673, 0.0179372
674, 0.0179151
675, 0.0178469
676, 0.0176446
677, 0.0173995
678, 0.017276
679, 0.0172354
680, 0.0171669
681, 0.0170229
682, 0.0169802
683, 0.0169769
684, 0.0169412
685, 0.0168733
686, 0.0166367
687, 0.0164594
688, 0.016426
689, 0.0163193
690, 0.0162041
691, 0.0161935
692, 0.016291
693, 0.0163888
694, 0.0164206
695, 0.0162926
696, 0.0159638
697, 0.0157086
698, 0.0156514
699, 0.0157097
700, 0.0158785


