lambda,Pabs
350, 0.324175
351, 0.322787
352, 0.321584
353, 0.321163
354, 0.321831
355, 0.32351
356, 0.325777
357, 0.328074
358, 0.329789
359, 0.330562
360, 0.330358
361, 0.329424
362, 0.328253
363, 0.327319
364, 0.327
365, 0.327445
366, 0.328535
367, 0.330002
368, 0.331433
369, 0.332436
370, 0.332768
371, 0.332332
372, 0.33129
373, 0.329938
374, 0.328584
375, 0.32756
376, 0.327031
377, 0.327003
378, 0.327403
379, 0.327982
380, 0.328459
381, 0.328633
382, 0.328303
383, 0.327427
384, 0.326132
385, 0.324555
386, 0.322913
387, 0.321461
388, 0.320303
389, 0.3195
390, 0.319079
391, 0.318895
392, 0.31878
393, 0.318621
394, 0.31824
395, 0.317506
396, 0.316456
397, 0.315123
398, 0.313555
399, 0.311944
400, 0.310438
401, 0.30909
402, 0.307997
403, 0.307221
404, 0.306677
405, 0.306282
406, 0.306
407, 0.305708
408, 0.305261
409, 0.304644
410, 0.303854
411, 0.302849
412, 0.30168
413, 0.300471
414, 0.299285
415, 0.298155
416, 0.297186
417, 0.296437
418, 0.295875
419, 0.295469
420, 0.295229
421, 0.295095
422, 0.294952
423, 0.294762
424, 0.29452
425, 0.294166
426, 0.293653
427, 0.29304
428, 0.292374
429, 0.291668
430, 0.29095
431, 0.290307
432, 0.289795
433, 0.289399
434, 0.289127
435, 0.289015
436, 0.289047
437, 0.289167
438, 0.289326
439, 0.289533
440, 0.289745
441, 0.289913
442, 0.290002
443, 0.290048
444, 0.290053
445, 0.290012
446, 0.289931
447, 0.289878
448, 0.289884
449, 0.289962
450, 0.290109
451, 0.290373
452, 0.29077
453, 0.291283
454, 0.291876
455, 0.292544
456, 0.29329
457, 0.294069
458, 0.294837
459, 0.295564
460, 0.296251
461, 0.296888
462, 0.297437
463, 0.297884
464, 0.298241
465, 0.298526
466, 0.298739
467, 0.298859
468, 0.298894
469, 0.298869
470, 0.298782
471, 0.298618
472, 0.298353
473, 0.297982
474, 0.297512
475, 0.296923
476, 0.296181
477, 0.295262
478, 0.294169
479, 0.292899
480, 0.29144
481, 0.289775
482, 0.2879
483, 0.285831
484, 0.283588
485, 0.28118
486, 0.278607
487, 0.275882
488, 0.273037
489, 0.270101
490, 0.267087
491, 0.264
492, 0.260848
493, 0.257662
494, 0.254459
495, 0.251243
496, 0.24801
497, 0.244753
498, 0.241488
499, 0.238223
500, 0.234956
501, 0.231675
502, 0.228369
503, 0.225043
504, 0.221709
505, 0.21837
506, 0.215022
507, 0.211661
508, 0.208286
509, 0.204917
510, 0.201567
511, 0.198242
512, 0.194943
513, 0.191669
514, 0.188427
515, 0.185233
516, 0.182092
517, 0.179007
518, 0.175978
519, 0.172987
520, 0.170046
521, 0.167154
522, 0.164313
523, 0.161519
524, 0.158769
525, 0.156033
526, 0.153329
527, 0.150649
528, 0.148002
529, 0.145387
530, 0.142803
531, 0.140216
532, 0.137658
533, 0.135118
534, 0.132615
535, 0.130157
536, 0.127744
537, 0.125334
538, 0.12297
539, 0.120636
540, 0.118355
541, 0.116135
542, 0.113987
543, 0.111836
544, 0.109742
545, 0.107681
546, 0.105668
547, 0.103715
548, 0.10184
549, 0.0999618
550, 0.0981108
551, 0.0963009
552, 0.0944975
553, 0.0927557
554, 0.0910636
555, 0.0894234
556, 0.0877414
557, 0.0861067
558, 0.0844766
559, 0.0828741
560, 0.0813231
561, 0.0798457
562, 0.0783561
563, 0.0768602
564, 0.0754154
565, 0.0739627
566, 0.0725625
567, 0.0712106
568, 0.0699589
569, 0.068655
570, 0.0673704
571, 0.0661422
572, 0.0649045
573, 0.0637234
574, 0.0625853
575, 0.0615547
576, 0.0604631
577, 0.0593779
578, 0.0583517
579, 0.0573197
580, 0.056319
581, 0.0553618
582, 0.0544817
583, 0.0536011
584, 0.0526581
585, 0.0517628
586, 0.0509046
587, 0.0500341
588, 0.049209
589, 0.0484099
590, 0.0477127
591, 0.0468734
592, 0.0460757
593, 0.0453307
594, 0.0446154
595, 0.0438693
596, 0.0431827
597, 0.0425425
598, 0.0419198
599, 0.0411927
600, 0.0405153
601, 0.0398967
602, 0.0393569
603, 0.0387317
604, 0.0381655
605, 0.0376664
606, 0.0371209
607, 0.036521
608, 0.0359699
609, 0.0354571
610, 0.035062
611, 0.0345541
612, 0.0341015
613, 0.0337235
614, 0.0332789
615, 0.032741
616, 0.0322736
617, 0.0318372
618, 0.0315163
619, 0.0312245
620, 0.0308018
621, 0.0304615
622, 0.0301191
623, 0.0296413
624, 0.029223
625, 0.0288537
626, 0.0285782
627, 0.0283633
628, 0.0280616
629, 0.0277012
630, 0.0274492
631, 0.0271241
632, 0.0267251
633, 0.0263524
634, 0.0260232
635, 0.0258703
636, 0.0256926
637, 0.0255104
638, 0.0252661
639, 0.0250447
640, 0.0247144
641, 0.0243359
642, 0.0239947
643, 0.0237461
644, 0.0237211
645, 0.0237317
646, 0.0235869
647, 0.0233518
648, 0.0231084
649, 0.0228617
650, 0.0224976
651, 0.0223026
652, 0.0222094
653, 0.0220773
654, 0.0222411
655, 0.0220443
656, 0.0218868
657, 0.0217374
658, 0.0215686
659, 0.0213111
660, 0.0211821
661, 0.0210488
