lambda,Pabs
350, 0.372327
351, 0.371915
352, 0.37141
353, 0.370876
354, 0.370288
355, 0.36963
356, 0.368953
357, 0.368215
358, 0.367419
359, 0.366598
360, 0.36571
361, 0.364775
362, 0.363811
363, 0.362788
364, 0.361739
365, 0.360675
366, 0.359565
367, 0.358449
368, 0.357333
369, 0.356188
370, 0.355042
371, 0.353899
372, 0.35273
373, 0.35156
374, 0.350398
375, 0.349219
376, 0.348037
377, 0.346876
378, 0.345713
379, 0.344554
380, 0.343431
381, 0.342324
382, 0.34123
383, 0.340176
384, 0.339152
385, 0.338139
386, 0.337159
387, 0.336213
388, 0.335279
389, 0.334367
390, 0.333491
391, 0.332638
392, 0.3318
393, 0.330999
394, 0.330234
395, 0.329491
396, 0.328784
397, 0.328121
398, 0.327491
399, 0.326888
400, 0.326321
401, 0.32579
402, 0.325285
403, 0.324806
404, 0.324356
405, 0.323929
406, 0.323519
407, 0.323131
408, 0.32277
409, 0.322429
410, 0.322103
411, 0.321802
412, 0.321529
413, 0.321278
414, 0.321045
415, 0.320838
416, 0.320657
417, 0.320495
418, 0.320348
419, 0.320222
420, 0.320112
421, 0.320015
422, 0.319931
423, 0.319855
424, 0.319788
425, 0.319736
426, 0.319692
427, 0.319655
428, 0.31963
429, 0.319617
430, 0.319623
431, 0.319637
432, 0.319664
433, 0.319714
434, 0.31978
435, 0.319864
436, 0.319957
437, 0.320073
438, 0.320208
439, 0.32036
440, 0.320522
441, 0.320699
442, 0.320898
443, 0.321115
444, 0.321342
445, 0.321582
446, 0.321843
447, 0.322126
448, 0.322427
449, 0.32274
450, 0.32307
451, 0.323427
452, 0.323802
453, 0.324192
454, 0.324586
455, 0.324994
456, 0.325415
457, 0.325836
458, 0.326248
459, 0.326639
460, 0.327016
461, 0.327368
462, 0.327679
463, 0.327938
464, 0.32813
465, 0.328258
466, 0.328311
467, 0.328269
468, 0.328124
469, 0.327863
470, 0.327486
471, 0.326989
472, 0.326355
473, 0.325576
474, 0.324648
475, 0.323573
476, 0.322349
477, 0.320973
478, 0.319439
479, 0.317744
480, 0.315897
481, 0.313905
482, 0.311767
483, 0.309483
484, 0.307057
485, 0.304497
486, 0.301812
487, 0.29901
488, 0.296098
489, 0.293077
490, 0.289954
491, 0.286742
492, 0.283454
493, 0.280095
494, 0.27667
495, 0.273183
496, 0.269642
497, 0.266064
498, 0.262455
499, 0.258818
500, 0.255158
501, 0.251475
502, 0.247781
503, 0.244087
504, 0.240396
505, 0.236708
506, 0.233025
507, 0.229345
508, 0.22568
509, 0.222038
510, 0.218418
511, 0.21482
512, 0.211242
513, 0.207678
514, 0.204149
515, 0.200652
516, 0.197188
517, 0.19376
518, 0.190359
519, 0.18698
520, 0.183649
521, 0.18036
522, 0.17711
523, 0.173907
524, 0.170736
525, 0.16759
526, 0.164504
527, 0.161468
528, 0.158475
529, 0.155536
530, 0.152635
531, 0.149752
532, 0.14694
533, 0.144182
534, 0.141467
535, 0.138807
536, 0.136196
537, 0.13358
538, 0.131039
539, 0.12856
540, 0.126125
541, 0.123735
542, 0.121406
543, 0.119056
544, 0.116768
545, 0.114548
546, 0.112382
547, 0.11025
548, 0.10817
549, 0.106117
550, 0.104041
551, 0.102062
552, 0.100138
553, 0.0982626
554, 0.0964191
555, 0.094627
556, 0.0927963
557, 0.0910162
558, 0.0893167
559, 0.0876647
560, 0.0860582
561, 0.0844789
562, 0.0829414
563, 0.0813357
564, 0.0798234
565, 0.0783728
566, 0.0769616
567, 0.075597
568, 0.0742517
569, 0.072937
570, 0.0715543
571, 0.0702665
572, 0.0690303
573, 0.0678235
574, 0.0666692
575, 0.065529
576, 0.0644087
577, 0.0632509
578, 0.062125
579, 0.0610788
580, 0.0600473
581, 0.0590567
582, 0.0581043
583, 0.0571572
584, 0.0562164
585, 0.0552045
586, 0.0543187
587, 0.0534507
588, 0.0525897
589, 0.0517826
590, 0.0509959
591, 0.0502092
592, 0.0494065
593, 0.0485559
594, 0.0478353
595, 0.047119
596, 0.0464086
597, 0.0457366
598, 0.0450975
599, 0.0444426
600, 0.0437483
601, 0.0430489
602, 0.0424632
603, 0.0418756
604, 0.0412824
605, 0.0407138
606, 0.0401893
607, 0.0396543
608, 0.0390864
609, 0.0385173
610, 0.0379799
611, 0.0374963
612, 0.0370038
613, 0.0365313
614, 0.0360799
615, 0.0356629
616, 0.0352147
617, 0.0346922
618, 0.034213
619, 0.0338037
620, 0.0334145
621, 0.0330173
622, 0.03265
623, 0.0322824
624, 0.0319125
625, 0.031504
626, 0.0310779
627, 0.0307505
628, 0.0304144
629, 0.0300699
630, 0.0297454
631, 0.0294433
632, 0.0291242
633, 0.0288139
634, 0.0285326
635, 0.0282126
636, 0.0278949
637, 0.0275823
638, 0.0273041
639, 0.0270304
640, 0.0267788
641, 0.0265521
642, 0.0263498
643, 0.0261363
644, 0.0258365
645, 0.0254712
646, 0.0252429
647, 0.0250493
648, 0.0248427
649, 0.0246229
650, 0.0244865
651, 0.0243102
652, 0.02409
653, 0.0237951
654, 0.0234915
655, 0.0233271
656, 0.0231679
657, 0.0229798
658, 0.0228089
659, 0.0226685
660, 0.0225338
661, 0.0223104
662, 0.0220449
663, 0.0218513
664, 0.0217364
665, 0.0216137
666, 0.0214733
667, 0.0212872
668, 0.021114
669, 0.0209535
670, 0.0207917
671, 0.0206436
672, 0.0205419
673, 0.0204991
674, 0.020401
675, 0.0201672
676, 0.01991
677, 0.0198095
678, 0.0197664
679, 0.0196547
680, 0.0194459
681, 0.0193589
682, 0.0193721
683, 0.0193338
684, 0.0192338
685, 0.0189729
686, 0.0188037
687, 0.0187483
688, 0.0186052
689, 0.0184499
690, 0.0183897
691, 0.0184832
692, 0.0185857
693, 0.0185842
694, 0.018433
695, 0.0181019
696, 0.0178413
697, 0.0177672
698, 0.0177987
699, 0.0179184
700, 0.0180559


