lambda,Pabs
350, 0.329156
351, 0.329282
352, 0.329351
353, 0.329293
354, 0.329122
355, 0.328813
356, 0.328382
357, 0.327894
358, 0.327356
359, 0.326823
360, 0.326321
361, 0.325824
362, 0.325344
363, 0.324843
364, 0.324272
365, 0.323635
366, 0.322899
367, 0.322057
368, 0.321154
369, 0.320195
370, 0.319212
371, 0.318257
372, 0.31733
373, 0.316437
374, 0.315597
375, 0.314774
376, 0.313943
377, 0.313106
378, 0.312227
379, 0.31129
380, 0.31032
381, 0.309316
382, 0.308287
383, 0.307276
384, 0.3063
385, 0.305361
386, 0.304489
387, 0.303685
388, 0.302928
389, 0.302211
390, 0.301531
391, 0.300855
392, 0.300169
393, 0.299478
394, 0.298774
395, 0.298053
396, 0.297336
397, 0.29664
398, 0.295969
399, 0.295339
400, 0.294771
401, 0.294261
402, 0.293807
403, 0.293409
404, 0.293056
405, 0.292732
406, 0.292426
407, 0.292131
408, 0.291833
409, 0.291526
410, 0.291212
411, 0.290896
412, 0.290581
413, 0.290277
414, 0.289995
415, 0.289742
416, 0.289527
417, 0.289353
418, 0.289221
419, 0.289127
420, 0.289069
421, 0.289039
422, 0.289026
423, 0.289021
424, 0.289019
425, 0.289014
426, 0.288999
427, 0.288973
428, 0.288941
429, 0.288908
430, 0.288875
431, 0.288849
432, 0.288842
433, 0.288861
434, 0.288907
435, 0.288981
436, 0.289092
437, 0.28924
438, 0.289419
439, 0.289622
440, 0.289849
441, 0.290102
442, 0.290368
443, 0.290641
444, 0.29092
445, 0.291212
446, 0.291513
447, 0.291819
448, 0.292133
449, 0.292466
450, 0.292823
451, 0.293204
452, 0.293608
453, 0.294041
454, 0.294511
455, 0.295013
456, 0.295541
457, 0.296085
458, 0.296649
459, 0.297225
460, 0.297799
461, 0.298354
462, 0.29888
463, 0.299373
464, 0.299819
465, 0.3002
466, 0.300501
467, 0.300714
468, 0.300835
469, 0.300854
470, 0.300757
471, 0.300532
472, 0.300179
473, 0.299696
474, 0.299077
475, 0.298314
476, 0.297401
477, 0.296337
478, 0.295127
479, 0.29377
480, 0.292259
481, 0.290594
482, 0.288779
483, 0.28682
484, 0.284721
485, 0.282482
486, 0.280106
487, 0.2776
488, 0.274974
