lambda,Pabs
350, 0.363945
351, 0.363612
352, 0.363228
353, 0.36277
354, 0.362304
355, 0.361781
356, 0.361201
357, 0.360598
358, 0.359915
359, 0.359166
360, 0.358376
361, 0.357505
362, 0.356585
363, 0.355631
364, 0.354625
365, 0.353612
366, 0.352586
367, 0.351524
368, 0.350468
369, 0.349409
370, 0.348316
371, 0.347218
372, 0.346106
373, 0.344956
374, 0.343801
375, 0.342644
376, 0.341467
377, 0.3403
378, 0.339156
379, 0.338016
380, 0.336898
381, 0.335818
382, 0.334756
383, 0.333708
384, 0.3327
385, 0.331707
386, 0.330722
387, 0.329765
388, 0.328828
389, 0.327899
390, 0.326993
391, 0.326122
392, 0.325273
393, 0.324453
394, 0.323679
395, 0.322942
396, 0.322235
397, 0.321567
398, 0.320939
399, 0.32034
400, 0.319766
401, 0.319229
402, 0.318719
403, 0.318224
404, 0.317751
405, 0.317303
406, 0.316877
407, 0.316472
408, 0.316092
409, 0.315737
410, 0.315407
411, 0.315105
412, 0.314832
413, 0.314582
414, 0.314357
415, 0.31416
416, 0.313981
417, 0.313818
418, 0.313677
419, 0.313551
420, 0.313431
421, 0.313327
422, 0.313237
423, 0.313152
424, 0.313081
425, 0.313022
426, 0.312973
427, 0.312943
428, 0.312922
429, 0.312916
430, 0.312934
431, 0.312962
432, 0.313011
433, 0.31307
434, 0.31315
435, 0.313251
436, 0.313361
437, 0.313488
438, 0.313626
439, 0.313791
440, 0.313961
441, 0.314149
442, 0.314347
443, 0.314573
444, 0.314813
445, 0.315073
446, 0.315344
447, 0.315648
448, 0.31597
449, 0.31632
450, 0.31668
451, 0.317067
452, 0.317476
453, 0.317909
454, 0.318349
455, 0.318796
456, 0.319257
457, 0.319719
458, 0.320182
459, 0.320622
460, 0.321042
461, 0.321441
462, 0.321801
463, 0.322119
464, 0.322371
465, 0.322554
466, 0.322669
467, 0.322695
468, 0.322622
469, 0.322439
470, 0.322133
471, 0.321707
472, 0.321155
473, 0.320455
474, 0.319606
475, 0.318608
476, 0.317454
477, 0.316147
478, 0.314685
479, 0.313059
480, 0.311271
481, 0.309333
482, 0.307249
483, 0.305016
484, 0.302638
485, 0.300124
486, 0.297482
487, 0.294718
488, 0.291842
489, 0.288862
490, 0.285781
491, 0.282607
492, 0.279352
493, 0.27603
494, 0.272646
495, 0.269203
496, 0.265706
497, 0.262166
498, 0.258597
499, 0.255003
500, 0.251388
501, 0.247754
502, 0.244103
503, 0.240449
504, 0.236798
505, 0.233153
506, 0.229515
507, 0.225882
508, 0.222257
509, 0.218653
510, 0.215071
511, 0.211512
