lambda,Pabs
350, 0.373621
351, 0.373219
352, 0.372731
353, 0.372201
354, 0.371634
355, 0.370987
356, 0.370313
357, 0.369591
358, 0.368794
359, 0.36797
360, 0.367088
361, 0.366147
362, 0.365183
363, 0.364167
364, 0.363114
365, 0.362056
366, 0.360959
367, 0.359839
368, 0.358727
369, 0.357588
370, 0.356433
371, 0.355287
372, 0.354117
373, 0.352931
374, 0.351759
375, 0.350576
376, 0.349381
377, 0.348213
378, 0.34705
379, 0.345886
380, 0.344757
381, 0.343651
382, 0.342551
383, 0.341487
384, 0.340454
385, 0.339434
386, 0.338435
387, 0.337475
388, 0.33653
389, 0.335602
390, 0.334712
391, 0.333848
392, 0.333002
393, 0.332188
394, 0.331416
395, 0.330669
396, 0.329952
397, 0.32928
398, 0.328641
399, 0.328025
400, 0.327444
401, 0.326901
402, 0.326385
403, 0.32589
404, 0.325423
405, 0.324982
406, 0.32456
407, 0.324161
408, 0.323788
409, 0.323437
410, 0.323104
411, 0.322796
412, 0.322515
413, 0.322256
414, 0.322015
415, 0.321801
416, 0.321609
417, 0.321435
418, 0.321279
419, 0.321142
420, 0.321017
421, 0.320909
422, 0.320815
423, 0.320728
424, 0.320652
425, 0.320591
426, 0.320538
427, 0.320498
428, 0.320465
429, 0.320448
430, 0.32045
431, 0.320459
432, 0.320483
433, 0.320526
434, 0.320587
435, 0.320665
436, 0.320753
437, 0.320861
438, 0.320986
439, 0.321133
440, 0.321288
441, 0.321458
442, 0.321649
443, 0.321861
444, 0.322084
445, 0.322322
446, 0.322577
447, 0.322859
448, 0.323158
449, 0.323472
450, 0.323799
451, 0.324154
452, 0.324527
453, 0.324916
454, 0.32531
455, 0.325713
456, 0.326129
457, 0.326546
458, 0.326955
459, 0.327341
460, 0.327711
461, 0.328056
462, 0.328362
463, 0.328616
464, 0.328803
465, 0.328923
466, 0.328971
467, 0.328925
468, 0.328776
469, 0.328512
470, 0.328128
471, 0.327625
472, 0.326988
473, 0.326204
474, 0.325271
475, 0.324191
476, 0.322959
477, 0.321577
478, 0.320038
479, 0.318338
480, 0.316482
481, 0.314483
482, 0.312339
483, 0.310049
484, 0.307617
