X,T
8.47446e-17, 310.152
0.182524, 310.152
0.723643, 310.152
0.736512, 310.152
0.74771, 310.152
1.20112, 310.152
1.52755, 310.152
1.57637, 310.152
1.97515, 310.152
2.09802, 310.152
2.26211, 310.152
2.35213, 310.152
2.50275, 310.152
2.69309, 310.152
3.05585, 310.152
3.44419, 310.152
3.72177, 310.152
3.75056, 310.152
3.821, 310.152
3.95512, 310.152
4.37753, 310.152
4.39444, 310.152
4.40927, 310.152
4.82723, 310.152
4.94018, 310.152
5.12506, 310.152
5.41925, 310.152
5.63007, 310.152
5.88732, 310.152
5.97295, 310.152
6.0233, 310.152
6.16829, 310.152
6.29855, 310.152
6.74302, 310.152
7.06433, 310.152
7.15196, 310.152
7.19576, 310.152
7.38273, 310.152
7.51451, 310.153
7.99117, 310.153
8.10336, 310.153
8.30392, 310.153
8.68475, 310.153
8.78212, 310.153
9.07915, 310.153
9.27997, 310.153
9.3899, 310.153
9.67713, 310.153
10.0125, 310.153
10.0916, 310.153
10.1653, 310.153
10.7017, 310.153
10.7052, 310.153
10.7102, 310.153
10.7757, 310.153
10.8213, 310.153
11.5075, 310.153
11.5595, 310.153
11.8964, 310.153
12.0758, 310.153
12.2342, 310.153
12.5268, 310.153
12.7246, 310.153
12.8607, 310.153
12.8664, 310.153
13.0882, 310.153
13.2758, 310.153
13.5012, 310.153
13.7532, 310.154
13.7535, 310.154
14.1712, 310.154
14.5074, 310.154
14.6662, 310.154
15.1499, 310.154
15.2721, 310.154
15.3106, 310.154
15.436, 310.154
15.8346, 310.154
15.8729, 310.154
15.9649, 310.154
16.3517, 310.154
16.6594, 310.154
16.9023, 310.154
17.1618, 310.154
17.4418, 310.154
17.5689, 310.155
17.6776, 310.155
17.8764, 310.155
18.1466, 310.155
18.4087, 310.155
18.4787, 310.155
18.9221, 310.155
19.0346, 310.155
19.2309, 310.155
19.6049, 310.155
19.6553, 310.155
19.7174, 310.155
20.1187, 310.155
20.3373, 310.155
20.6761, 310.156
20.7367, 310.156
20.7703, 310.156
21.0343, 310.156
21.2539, 310.156
21.3729, 310.156
21.9317, 310.156
22.0234, 310.156
22.0544, 310.156
22.1604, 310.156
22.1998, 310.156
22.2192, 310.156
22.8707, 310.157
22.9069, 310.157
23.3329, 310.157
23.3672, 310.157
23.5351, 310.157
23.7099, 310.157
23.8839, 310.157
24.0333, 310.157
24.0669, 310.157
24.7251, 310.157
24.7486, 310.157
24.8898, 310.158
25.2577, 310.158
25.3768, 310.158
25.4993, 310.158
25.5248, 310.158
25.5298, 310.158
25.6051, 310.158
26.119, 310.158
26.2719, 310.158
26.5388, 310.159
26.7924, 310.159
26.9383, 310.159
27.1374, 310.159
27.411, 310.159
27.5555, 310.159
27.7429, 310.159
27.9868, 310.16
28.0039, 310.16
28.3337, 310.16
28.4387, 310.16
28.58, 310.16
28.735, 310.16
29.1119, 310.16
29.451, 310.161
29.7542, 310.161
29.9556, 310.161
30.1337, 310.161
30.5657, 310.162
30.8387, 310.162
30.9353, 310.162
30.9866, 310.162
