X,T
5.45688e-17, 310.15
0.141931, 310.15
0.29979, 310.15
0.381771, 310.15
0.940596, 310.15
1.14774, 310.15
1.43372, 310.15
1.55767, 310.15
1.99315, 310.15
1.99641, 310.15
2.11246, 310.15
2.52601, 310.15
2.57324, 310.15
2.86913, 310.15
3.057, 310.15
3.48825, 310.15
3.5381, 310.15
3.57297, 310.15
4.01034, 310.15
4.5846, 310.15
4.66732, 310.15
4.69152, 310.15
4.79566, 310.15
4.83161, 310.15
4.87479, 310.15
4.99187, 310.15
5.45823, 310.15
5.58462, 310.15
5.77468, 310.15
5.92115, 310.15
6.06861, 310.15
6.17392, 310.15
6.24111, 310.15
6.85107, 310.15
6.88049, 310.15
6.94042, 310.15
6.99229, 310.15
7.2183, 310.15
7.46749, 310.15
7.69716, 310.15
8.00488, 310.15
8.24682, 310.15
8.36366, 310.15
8.45171, 310.15
8.47676, 310.15
8.60437, 310.15
9.24545, 310.15
9.35611, 310.15
9.60261, 310.15
9.63829, 310.15
10.0069, 310.15
10.2732, 310.15
10.5822, 310.15
10.9834, 310.15
11.1254, 310.15
11.3602, 310.15
11.6965, 310.15
11.7404, 310.15
11.7728, 310.15
12.0732, 310.15
12.5516, 310.15
12.6446, 310.15
12.7206, 310.15
13.0089, 310.15
13.1913, 310.15
13.4118, 310.151
13.7407, 310.151
13.9885, 310.151
14.1031, 310.151
14.1353, 310.151
14.1718, 310.151
14.2719, 310.151
14.3372, 310.151
14.4696, 310.151
14.707, 310.151
15.3864, 310.151
15.4046, 310.151
15.5895, 310.151
15.6192, 310.151
15.6465, 310.151
16.0448, 310.151
16.4569, 310.151
16.6829, 310.151
16.7849, 310.151
16.8417, 310.151
17.17, 310.151
17.5912, 310.151
17.7403, 310.151
17.8656, 310.151
17.9346, 310.151
17.9842, 310.151
18.5234, 310.151
18.6461, 310.151
18.6634, 310.151
18.8335, 310.151
19.1893, 310.151
19.6578, 310.151
19.6677, 310.151
19.691, 310.151
19.7822, 310.151
20.1818, 310.151
20.577, 310.151
20.5785, 310.151
20.5842, 310.151
21.1121, 310.151
21.1869, 310.151
21.3663, 310.151
21.506, 310.151
21.8355, 310.151
22.0286, 310.151
22.2276, 310.151
22.4283, 310.151
22.5898, 310.151
22.9114, 310.151
23.0006, 310.151
23.1468, 310.151
23.6652, 310.151
23.7146, 310.151
23.8808, 310.151
23.8848, 310.151
23.8904, 310.151
24.3448, 310.151
24.5155, 310.151
24.6969, 310.151
25.0104, 310.151
25.2792, 310.152
25.4372, 310.152
25.6244, 310.152
25.9925, 310.152
25.9998, 310.152
26.2545, 310.152
26.4545, 310.152
26.9129, 310.152
27.0278, 310.152
27.1415, 310.152
27.2114, 310.152
27.5883, 310.152
27.8861, 310.152
27.904, 310.152
28.0351, 310.152
28.3864, 310.152
28.475, 310.152
28.6659, 310.152
28.9696, 310.152
29.3082, 310.152
29.4126, 310.152
29.6784, 310.152
29.8923, 310.152
30.026, 310.152
30.375, 310.153
30.5008, 310.153
30.6397, 310.153
30.752, 310.153
31.0168, 310.153
31.1258, 310.153
31.7998, 310.153
31.828, 310.153
31.9069, 310.153
31.9498, 310.153
32.441, 310.153
32.4745, 310.153
32.8599, 310.153
33.1523, 310.153
33.2932, 310.153
33.333, 310.153
33.3754, 310.153
33.502, 310.154
34.2888, 310.154
34.2993, 310.154
34.5232, 310.154
34.7503, 310.154
34.8308, 310.154
35.2392, 310.154
35.4027, 310.154
35.6482, 310.154
35.9745, 310.155
36.0448, 310.155
36.0706, 310.155
36.2855, 310.155
36.2929, 310.155
36.8375, 310.155
36.9819, 310.155
37.2399, 310.155
37.5283, 310.156
37.8176, 310.156
37.9493, 310.156
38.2381, 310.156
38.4324, 310.156
38.6454, 310.156
38.9343, 310.157
39.1014, 310.157
39.4269, 310.157
39.4436, 310.157
39.4674, 310.157
40.2024, 310.158
40.2215, 310.158
40.2438, 310.158
40.2533, 310.158
40.8633, 310.158
41.0691, 310.159
41.1917, 310.159
41.2936, 310.159
41.7533, 310.16
41.939, 310.16
42.2771, 310.16
42.4821, 310.161
42.7732, 310.161
42.8645, 310.161
43.2963, 310.162
43.4916, 310.162
43.7142, 310.163
43.9219, 310.163
44.078, 310.164
44.2798, 310.164
44.4473, 310.164
44.6231, 310.165
44.8277, 310.165
45.292, 310.166
45.3092, 310.166
45.3372, 310.167
45.5098, 310.167
45.5311, 310.167
45.5991, 310.167
46.0065, 310.169
46.1561, 310.169
