X,T
4.18524e-17, 310.151
0.215011, 310.151
0.327892, 310.151
0.721967, 310.151
1.09123, 310.151
1.1035, 310.151
1.38898, 310.151
1.70642, 310.151
2.0699, 310.151
2.10417, 310.151
2.12875, 310.151
2.51174, 310.151
2.71738, 310.151
2.92854, 310.151
2.99465, 310.151
3.40007, 310.151
3.63392, 310.151
4.09583, 310.151
4.11504, 310.151
4.14505, 310.151
4.49049, 310.151
4.75066, 310.151
5.19629, 310.151
5.23265, 310.151
5.26149, 310.151
5.48741, 310.151
5.62676, 310.151
6.00915, 310.151
6.06746, 310.151
6.20178, 310.151
6.33023, 310.151
6.52861, 310.151
6.73585, 310.151
6.94856, 310.151
7.07847, 310.151
7.16374, 310.151
7.29037, 310.151
7.67628, 310.151
7.76186, 310.151
7.97315, 310.151
8.10135, 310.151
8.17963, 310.151
8.41021, 310.151
8.6368, 310.151
8.74946, 310.151
8.94022, 310.151
9.34103, 310.151
9.36402, 310.151
9.61943, 310.151
9.85312, 310.151
10.0055, 310.151
10.1351, 310.151
10.3932, 310.151
10.5137, 310.151
10.7956, 310.151
10.8623, 310.151
11.1963, 310.151
11.3004, 310.151
11.6389, 310.151
11.7955, 310.151
11.8755, 310.151
12.0728, 310.151
12.2315, 310.151
12.6688, 310.151
12.7444, 310.151
12.929, 310.151
12.9305, 310.151
12.9316, 310.151
13.1903, 310.151
13.3605, 310.151
13.5436, 310.151
13.6474, 310.152
13.8447, 310.152
14.1188, 310.152
14.5615, 310.152
14.8021, 310.152
14.8045, 310.152
14.8217, 310.152
14.8296, 310.152
14.8921, 310.152
15.5594, 310.152
15.7678, 310.152
16.0108, 310.152
16.1919, 310.152
16.4724, 310.152
16.7956, 310.152
16.8561, 310.152
16.9502, 310.152
17.2481, 310.152
17.4796, 310.152
17.6812, 310.152
18.2827, 310.152
18.4145, 310.152
18.6027, 310.152
18.7969, 310.152
19.1479, 310.152
19.4751, 310.152
19.6389, 310.152
19.8019, 310.152
19.939, 310.152
20.3196, 310.153
20.5003, 310.153
20.6844, 310.153
20.9663, 310.153
21.1237, 310.153
21.4595, 310.153
21.7841, 310.153
21.879, 310.153
22.0156, 310.153
22.0164, 310.153
22.0172, 310.153
22.7772, 310.153
23.0191, 310.153
23.2222, 310.153
23.368, 310.153
23.4143, 310.153
23.7039, 310.153
23.7576, 310.153
24.2412, 310.154
24.2479, 310.154
24.4432, 310.154
24.6749, 310.154
25.0982, 310.154
25.1616, 310.154
25.5427, 310.154
25.6579, 310.154
25.7918, 310.154
25.823, 310.154
26.1319, 310.154
26.146, 310.154
26.4293, 310.154
26.6316, 310.154
27.0589, 310.154
27.2036, 310.155
27.2408, 310.155
27.333, 310.155
27.7261, 310.155
27.7287, 310.155
28.1849, 310.155
28.4539, 310.155
28.4689, 310.155
28.4898, 310.155
29.0142, 310.155
29.2339, 310.155
29.3999, 310.155
29.5438, 310.156
29.6452, 310.156
30.019, 310.156
30.0563, 310.156
30.1489, 310.156
30.3997, 310.156
30.6925, 310.156
30.8195, 310.156
31.2183, 310.156
31.3361, 310.156
31.4557, 310.157
31.6735, 310.157
32.1301, 310.157
32.1831, 310.157
32.4414, 310.157
32.8723, 310.157
32.9133, 310.157
32.9371, 310.158
33.3095, 310.158
33.4359, 310.158
33.5927, 310.158
33.6559, 310.158
34.0551, 310.158
34.3381, 310.159
34.4616, 310.159
34.6264, 310.159
34.7959, 310.159
34.833, 310.159
35.1689, 310.159
35.2311, 310.159
35.4582, 310.159
35.5431, 310.16
35.6839, 310.16
35.9462, 310.16
36.2911, 310.16
36.5617, 310.161
36.6026, 310.161
36.7238, 310.161
36.8637, 310.161
37.0055, 310.161
37.4671, 310.162
37.4994, 310.162
37.5333, 310.162
37.6604, 310.162
37.6688, 310.162
37.6862, 310.162
38.2629, 310.163
38.5457, 310.163
38.6536, 310.163
38.8659, 310.163
39.1582, 310.164
39.2383, 310.164
39.4066, 310.164
39.5676, 310.165
39.8499, 310.165
40.0316, 310.165
40.1608, 310.165
40.5429, 310.166
40.7237, 310.166
40.9703, 310.167
41.0347, 310.167
41.2744, 310.168
41.4841, 310.168
41.6361, 310.168
42.0932, 310.169
42.3758, 310.17
42.5932, 310.171
42.6774, 310.171
42.8459, 310.171
43.3947, 310.173
43.4807, 310.173
43.7189, 310.174
43.7806, 310.174
44.1145, 310.175
44.6171, 310.177
44.6586, 310.177
44.6932, 310.177
44.7364, 310.177
44.7727, 310.177
44.9681, 310.178
45.3825, 310.18
45.6145, 310.18
45.6705, 310.181
45.8393, 310.181
46.1942, 310.183
46.228, 310.183
46.5732, 310.185
46.7914, 310.186
47.0137, 310.187
47.1864, 310.188
47.5091, 310.19
47.5967, 310.19
47.9538, 310.193
48.1064, 310.194
48.3577, 310.196
48.4752, 310.196
48.6853, 310.198
48.9331, 310.2
49.1672, 310.202
49.4441, 310.204
49.5476, 310.205
49.6427, 310.206
50.0702, 310.21
50.116, 310.211
50.2997, 310.212
50.4523, 310.214
50.8029, 310.218
51.1648, 310.223
51.2216, 310.223
51.3537, 310.225
51.4501, 310.226
51.4831, 310.227
51.5192, 310.227
51.9261, 310.233
52.1765, 310.237
52.5234, 310.242
52.5337, 310.242
52.5425, 310.242
52.6673, 310.245
53.003, 310.251
53.0255, 310.251
53.5749, 310.263
53.6591, 310.264
53.9744, 310.271
54.2144, 310.277
54.2807, 310.278
54.4156, 310.282
54.9047, 310.296
55.1473, 310.303
55.1515, 310.304
55.1555, 310.304
55.2305, 310.306
55.3591, 310.311
55.4839, 310.315
56.0435, 310.334
56.5436, 310.357
56.7432, 310.367
56.8325, 310.371
57.0716, 310.385
57.4835, 310.408
57.6931, 310.424
57.7545, 310.43
57.8491, 310.438
58, 310.453
58.0687, 310.453
58.1036, 310.453
58.1114, 310.453
58.1242, 310.453
58.1765, 310.454
58.211, 310.454
58.2474, 310.454
58.2567, 310.454
58.2809, 310.454
58.289, 310.454
58.2983, 310.454
58.327, 310.454
58.3581, 310.454
58.4071, 310.454
58.4119, 310.454
58.4129, 310.454
58.4509, 310.454
58.484, 310.454
58.4932, 310.454
58.4955, 310.454
58.5097, 310.454
58.5541, 310.454
58.5866, 310.454
58.6242, 310.455
58.6267, 310.455
58.6306, 310.455
58.6648, 310.455
58.6941, 310.455
58.7086, 310.455
58.7197, 310.455
58.7645, 310.455
58.7743, 310.455
58.8181, 310.455
58.8359, 310.455
58.843, 310.455
58.8651, 310.455
58.8679, 310.455
58.878, 310.455
58.903, 310.455
58.9453, 310.455
58.9873, 310.456
59.0145, 310.456
59.0226, 310.456
59.0532, 310.456
59.1315, 310.456
59.1322, 310.456
59.1329, 310.456
59.1957, 310.456
59.2192, 310.456
59.2457, 310.456
59.2921, 310.456
59.3102, 310.456
59.3487, 310.457
59.3738, 310.457
