X,T
6.61744e-18, 310.158
0.218929, 310.158
0.550309, 310.158
0.594245, 310.158
0.63223, 310.158
1.0221, 310.158
1.09653, 310.158
1.3127, 310.158
1.50767, 310.158
1.82249, 310.158
1.84818, 310.158
1.89406, 310.158
2.39258, 310.158
2.59809, 310.158
2.80939, 310.158
3.03114, 310.158
3.23573, 310.158
3.44789, 310.158
3.48652, 310.158
3.63828, 310.158
4.11593, 310.158
4.19606, 310.158
4.40834, 310.158
4.79507, 310.159
4.9333, 310.159
5.34396, 310.159
5.57963, 310.159
5.64073, 310.159
5.79769, 310.159
5.90374, 310.159
6.46707, 310.159
6.64901, 310.159
7.06043, 310.159
7.21256, 310.159
7.25458, 310.159
7.45405, 310.159
7.502, 310.159
8.11755, 310.159
8.16551, 310.159
8.53045, 310.159
8.62974, 310.159
8.83777, 310.16
9.14863, 310.16
9.21694, 310.16
9.2713, 310.16
9.65989, 310.16
9.99864, 310.16
10.2615, 310.16
10.4199, 310.16
10.4832, 310.16
10.7966, 310.16
10.8691, 310.16
11.0844, 310.16
11.3109, 310.161
11.574, 310.161
11.6794, 310.161
11.8032, 310.161
11.9853, 310.161
12.3235, 310.161
12.3982, 310.161
12.4175, 310.161
12.4711, 310.161
12.9605, 310.161
13.342, 310.162
13.5497, 310.162
13.659, 310.162
14.125, 310.162
14.1801, 310.162
14.6647, 310.162
14.76, 310.162
14.9756, 310.162
15.0007, 310.162
15.3889, 310.163
15.4864, 310.163
15.5638, 310.163
16.0141, 310.163
16.0475, 310.163
16.7868, 310.164
16.8102, 310.164
16.8267, 310.164
16.8577, 310.164
16.89, 310.164
16.9053, 310.164
16.947, 310.164
17.0954, 310.164
17.6533, 310.164
17.8684, 310.164
18.1183, 310.165
18.4107, 310.165
18.44, 310.165
18.7679, 310.165
18.781, 310.165
19.2986, 310.166
19.6503, 310.166
19.6862, 310.166
19.7037, 310.166
19.8208, 310.166
20.2753, 310.166
20.5018, 310.167
20.5736, 310.167
20.8955, 310.167
21.1019, 310.167
21.2044, 310.167
21.3189, 310.167
21.7144, 310.168
21.7239, 310.168
21.7306, 310.168
22.0058, 310.168
22.363, 310.168
22.5026, 310.169
22.5691, 310.169
22.7206, 310.169
22.9654, 310.169
23.1356, 310.169
23.5455, 310.17
23.5616, 310.17
23.5836, 310.17
24.037, 310.17
24.1319, 310.17
24.3547, 310.171
24.8164, 310.171
24.8368, 310.171
24.9714, 310.171
25.3511, 310.172
25.6705, 310.172
25.7847, 310.172
25.8695, 310.172
26.3709, 310.173
26.4035, 310.173
26.4737, 310.173
26.8378, 310.174
26.8816, 310.174
27.1544, 310.174
27.2015, 310.174
27.5661, 310.175
27.8455, 310.175
28.0003, 310.176
28.0412, 310.176
28.3352, 310.176
28.4807, 310.176
28.7955, 310.177
29.0975, 310.177
29.1346, 310.177
29.1527, 310.177
29.587, 310.178
29.8672, 310.179
30.3046, 310.179
30.3454, 310.179
30.4202, 310.18
30.6629, 310.18
30.9181, 310.181
31.061, 310.181
31.1452, 310.181
31.2318, 310.181
31.263, 310.181
31.4288, 310.182
31.4665, 310.182
31.5333, 310.182
31.816, 310.182
31.8832, 310.182
31.972, 310.183
32.4293, 310.184
32.4431, 310.184
32.6588, 310.184
33.1046, 310.185
33.2266, 310.185
33.5126, 310.186
33.7384, 310.187
33.7732, 310.187
33.9857, 310.187
34.1117, 310.187
34.438, 310.188
34.6161, 310.189
34.7378, 310.189
34.8568, 310.189
35.286, 310.19
35.4638, 310.191
35.8273, 310.192
35.8558, 310.192
36.0342, 310.193
36.0868, 310.193
37.0021, 310.195
37.0041, 310.195
37.0085, 310.195
37.3371, 310.196
37.6716, 310.198
37.7801, 310.198
38.0592, 310.199
38.2015, 310.199
38.3019, 310.2
38.4377, 310.2
38.807, 310.201
38.8196, 310.202
38.8365, 310.202
39.1903, 310.203
39.5504, 310.204
39.5622, 310.204
39.5691, 310.204
39.9789, 310.206
40.2294, 310.207
40.3863, 310.208
40.5716, 310.209
40.8754, 310.21
41.2023, 310.211
41.2219, 310.212
41.267, 310.212
41.3313, 310.212
41.4548, 310.213
41.5281, 310.213
41.8809, 310.215
42.0773, 310.216
42.1162, 310.216
42.395, 310.217
42.4632, 310.218
42.8927, 310.22
42.9779, 310.221
43.1941, 310.222
43.77, 310.225
43.7876, 310.225
43.8095, 310.226
43.819, 310.226
43.8612, 310.226
44.4594, 310.23
44.5321, 310.23
44.9012, 310.233
44.9892, 310.234
45.0127, 310.234
45.0645, 310.234
45.1188, 310.235
45.1803, 310.235
45.9582, 310.241
46.2566, 310.244
46.3333, 310.244
46.3972, 310.245
46.7096, 310.248
46.7535, 310.248
46.8871, 310.249
47.3672, 310.254
47.6186, 310.256
48.1408, 310.262
48.196, 310.263
48.2549, 310.263
48.7849, 310.269
49.0936, 310.273
49.1162, 310.273
49.2079, 310.274
49.3066, 310.276
49.3718, 310.277
50.1248, 310.287
50.163, 310.288
50.2722, 310.289
50.4819, 310.293
50.8833, 310.299
50.9845, 310.301
51.2781, 310.306
51.5548, 310.311
51.5722, 310.311
51.9915, 310.32
52.2132, 310.324
52.3394, 310.327
52.416, 310.328
52.4589, 310.329
52.8136, 310.337
53.2464, 310.348
53.4094, 310.352
53.4628, 310.353
53.5635, 310.355
53.8184, 310.363
54.3386, 310.378
54.4645, 310.382
54.839, 310.396
54.8561, 310.396
55.222, 310.409
55.2973, 310.411
55.5022, 310.42
55.9584, 310.438
56.3453, 310.457
56.4304, 310.461
56.7283, 310.477
56.985, 310.493
57.3087, 310.514
57.4281, 310.523
57.5979, 310.535
57.669, 310.54
57.7033, 310.543
57.853, 310.557
57.8712, 310.559
57.882, 310.561
58, 310.574
58.0443, 310.574
58.0895, 310.574
58.0966, 310.574
58.1251, 310.574
58.1477, 310.574
58.1706, 310.574
58.1875, 310.574
58.2133, 310.574
58.2265, 310.574
58.2607, 310.575
58.2888, 310.575
58.2944, 310.575
58.3032, 310.575
58.376, 310.575
58.4029, 310.575
58.4729, 310.575
58.4869, 310.575
58.5008, 310.575
58.5452, 310.575
58.5513, 310.575
58.5534, 310.575
58.6135, 310.575
58.6249, 310.576
58.6755, 310.576
58.7015, 310.576
58.7437, 310.576
58.7787, 310.576
58.7921, 310.576
58.8215, 310.576
58.8674, 310.576
58.8723, 310.576
58.9027, 310.576
58.9031, 310.576
58.9044, 310.576
58.9568, 310.576
58.9977, 310.577
58.9991, 310.577
59.0025, 310.577
59.0195, 310.577
59.045, 310.577
59.0472, 310.577
59.0938, 310.577
59.1153, 310.577
59.1395, 310.577
59.1551, 310.577
59.1781, 310.577
59.1947, 310.577
59.262, 310.577
59.287, 310.578
59.2981, 310.578
59.3307, 310.578
59.3856, 310.578
59.4202, 310.578
59.4302, 310.578
59.4422, 310.578
59.469, 310.578
59.4877, 310.578
59.5097, 310.578
59.5379, 310.578
59.555, 310.578
59.5636, 310.578
59.5974, 310.578
59.609, 310.578
59.6123, 310.579
59.6776, 310.579
59.686, 310.579
59.7125, 310.579
59.7297, 310.579
59.7498, 310.579
59.7625, 310.579
59.778, 310.579
59.7881, 310.579
59.8422, 310.579
59.8482, 310.579
59.8967, 310.579
59.8991, 310.579
59.923, 310.579
59.9843, 310.58
60.0112, 310.58
60.0478, 310.58
60.0501, 310.58
60.0556, 310.58
60.0754, 310.58
60.0965, 310.58
60.1089, 310.58
60.1375, 310.58
60.1777, 310.58
60.2182, 310.58
60.2231, 310.58
60.2301, 310.58
60.2703, 310.58
60.2772, 310.58
60.314, 310.581
60.3227, 310.581
60.3277, 310.581
60.3723, 310.581
60.398, 310.581
60.4031, 310.581
60.4469, 310.581
60.4644, 310.581
60.5061, 310.581
60.5456, 310.581
60.5718, 310.581
60.5905, 310.581
60.6161, 310.581
60.6386, 310.581
60.6696, 310.582
60.6699, 310.582
60.7207, 310.582
60.7341, 310.582
60.7466, 310.582
60.7652, 310.582
60.7854, 310.582
60.792, 310.582
60.8051, 310.582
60.8592, 310.582
60.8637, 310.582
60.9087, 310.582
60.9484, 310.582
60.9608, 310.582
60.9624, 310.582
60.9663, 310.582
61.0239, 310.582
61.0591, 310.583
61.0706, 310.583
61.1033, 310.583
61.1391, 310.583
61.1917, 310.583
61.2853, 310.583
61.2861, 310.583
61.2864, 310.583
61.3287, 310.583
61.3456, 310.583
61.3769, 310.583
61.3972, 310.583
61.4387, 310.584
61.4616, 310.584
