X,T
4.65872e-17, 310.15
0.259558, 310.15
0.434555, 310.15
0.594065, 310.15
0.786105, 310.15
0.933244, 310.15
1.27021, 310.15
1.38954, 310.15
1.67472, 310.15
1.88611, 310.15
2.26062, 310.15
2.2914, 310.15
2.35511, 310.15
2.36062, 310.15
2.38032, 310.15
2.80997, 310.15
3.05373, 310.15
3.2216, 310.15
3.58803, 310.15
3.60015, 310.15
4.10096, 310.15
4.25294, 310.15
4.37813, 310.15
4.50501, 310.15
4.83862, 310.15
4.87886, 310.15
4.9918, 310.15
5.42936, 310.15
5.58229, 310.15
5.76043, 310.15
6.07545, 310.15
6.14452, 310.15
6.38507, 310.15
6.57431, 310.15
6.86432, 310.15
7.23072, 310.15
7.28742, 310.15
7.4243, 310.15
7.62554, 310.15
7.87193, 310.15
8.09449, 310.15
8.30402, 310.15
8.71357, 310.15
8.84763, 310.15
8.92952, 310.15
9.22545, 310.15
9.59994, 310.15
9.72201, 310.15
10.0105, 310.15
10.2262, 310.15
10.3204, 310.15
10.6655, 310.15
10.9826, 310.15
11.2713, 310.15
11.4874, 310.15
11.53, 310.15
11.7515, 310.15
11.9245, 310.15
12.223, 310.15
12.2343, 310.15
12.2929, 310.15
12.8061, 310.15
12.9402, 310.15
13.2265, 310.15
13.2621, 310.15
13.6688, 310.15
13.7359, 310.15
14.1183, 310.15
14.3687, 310.15
14.4703, 310.15
14.5149, 310.15
14.5707, 310.15
14.7097, 310.15
14.8695, 310.15
15.3117, 310.15
15.5384, 310.15
15.7398, 310.15
15.8682, 310.15
15.9129, 310.15
16.2468, 310.15
16.3093, 310.15
16.6169, 310.15
16.6463, 310.15
17.2666, 310.15
17.3467, 310.15
17.9066, 310.15
18.1216, 310.15
18.2439, 310.15
18.3543, 310.15
18.5348, 310.15
18.9138, 310.15
19.1684, 310.15
19.3033, 310.15
19.573, 310.15
19.7909, 310.15
19.9122, 310.15
19.9162, 310.15
20.0986, 310.15
20.1282, 310.15
20.4995, 310.15
20.602, 310.15
20.7713, 310.15
21.0155, 310.15
21.398, 310.15
21.5389, 310.15
22.0558, 310.15
22.0767, 310.15
22.2839, 310.15
22.3125, 310.15
22.4113, 310.15
22.8185, 310.15
23.0009, 310.15
23.1258, 310.15
23.2466, 310.15
23.5741, 310.15
23.6391, 310.15
23.6602, 310.15
23.7071, 310.15
24.1281, 310.15
24.2373, 310.15
24.3515, 310.15
24.6983, 310.15
25.0991, 310.15
25.1063, 310.15
25.1375, 310.15
25.4501, 310.15
25.5236, 310.15
25.7576, 310.15
25.7578, 310.15
25.7579, 310.15
26.1392, 310.15
26.3801, 310.15
26.6765, 310.15
27.0634, 310.15
27.0792, 310.15
27.0925, 310.15
27.5376, 310.15
27.7, 310.15
28.1933, 310.15
28.2747, 310.15
28.3143, 310.15
28.3318, 310.15
28.4243, 310.15
28.8418, 310.15
29.3131, 310.15
29.3149, 310.15
29.4776, 310.15
29.5903, 310.15
29.9298, 310.15
30.2088, 310.15
30.5075, 310.15
30.5873, 310.15
30.6523, 310.15
30.9412, 310.15
31.3682, 310.15
31.4651, 310.15
31.6977, 310.15
31.8445, 310.15
31.9772, 310.15
32.4682, 310.15
32.7927, 310.15
32.8716, 310.15
33.2637, 310.151
33.6057, 310.151
33.6147, 310.151
33.6251, 310.151
33.6795, 310.151
33.7405, 310.151
33.7527, 310.151
33.7664, 310.151
34.3148, 310.151
34.5646, 310.151
34.7495, 310.151
34.9499, 310.151
35.0948, 310.151
35.2456, 310.151
35.6282, 310.151
35.6986, 310.151
36.1978, 310.151
36.2229, 310.151
36.3403, 310.151
36.5045, 310.151
36.5499, 310.151
36.7121, 310.151
36.8913, 310.151
36.9311, 310.151
37.2854, 310.151
37.5644, 310.151
37.8099, 310.151
38.2768, 310.151
38.4539, 310.151
38.5222, 310.152
38.526, 310.152
38.5273, 310.152
38.7252, 310.152
38.7555, 310.152
38.7875, 310.152
39.2107, 310.152
39.2901, 310.152
39.5398, 310.152
39.7858, 310.152
39.9015, 310.152
40.2105, 310.152
40.3446, 310.152
40.5059, 310.152
40.5428, 310.152
41.2382, 310.153
41.4645, 310.153
41.5498, 310.153
41.8881, 310.153
42.0507, 310.153
42.2842, 310.153
42.5218, 310.154
42.8025, 310.154
42.8919, 310.154
42.9683, 310.154
43.2471, 310.154
43.3251, 310.154
43.4052, 310.154
43.656, 310.155
44.0708, 310.155
44.0959, 310.155
44.1625, 310.155
44.2541, 310.155
44.4333, 310.155
44.768, 310.156
44.8451, 310.156
45.0162, 310.156
45.1269, 310.156
45.2744, 310.157
45.7863, 310.157
45.8175, 310.158
45.8283, 310.158
45.9999, 310.158
46.1876, 310.158
46.2032, 310.158
46.3719, 310.159
46.518, 310.159
46.5532, 310.159
46.74, 310.159
46.8985, 310.16
47.2372, 310.16
47.3514, 310.161
47.4813, 310.161
47.6089, 310.161
48.1439, 310.163
48.265, 310.163
48.5016, 310.164
48.744, 310.165
49.0429, 310.166
49.1619, 310.166
49.3553, 310.167
49.6628, 310.168
49.8723, 310.169
49.9038, 310.169
49.9603, 310.17
50.3683, 310.172
50.4169, 310.172
50.8402, 310.174
50.95, 310.175
51.1357, 310.176
51.3786, 310.178
51.7355, 310.18
52.0325, 310.183
52.1755, 310.184
52.5117, 310.186
52.6721, 310.188
52.8893, 310.19
53.2507, 310.194
53.5196, 310.197
53.6639, 310.198
53.9873, 310.202
54.2356, 310.205
54.2442, 310.206
54.6997, 310.212
55.009, 310.218
55.0353, 310.218
55.1252, 310.22
55.4661, 310.226
55.5436, 310.227
55.7931, 310.233
55.8018, 310.233
55.8044, 310.233
55.8091, 310.233
56.2886, 310.244
56.4961, 310.249
56.6884, 310.255
57.148, 310.27
57.3555, 310.277
57.5279, 310.284
57.6261, 310.288
57.7188, 310.292
57.7829, 310.295
57.8234, 310.297
57.9375, 310.304
58, 310.308
58.0408, 310.308
58.1004, 310.308
58.145, 310.308
58.1469, 310.308
58.1917, 310.308
58.1932, 310.308
58.199, 310.308
58.2542, 310.308
58.3072, 310.308
58.3085, 310.308
58.3818, 310.309
58.4116, 310.309
58.4359, 310.309
58.468, 310.309
58.5123, 310.309
58.5209, 310.309
58.5311, 310.309
58.5507, 310.309
58.5665, 310.309
58.6246, 310.309
58.6309, 310.309
58.6543, 310.309
58.6739, 310.309
58.6849, 310.309
58.7229, 310.309
58.7346, 310.309
58.7696, 310.309
58.8005, 310.309
58.8256, 310.31
58.8586, 310.31
58.8733, 310.31
58.9127, 310.31
58.9468, 310.31
58.9614, 310.31
59.0084, 310.31
59.0215, 310.31
59.0768, 310.31
59.0846, 310.31
59.1284, 310.31
59.1748, 310.311
59.1861, 310.311
59.247, 310.311
59.2537, 310.311
59.2597, 310.311
59.2974, 310.311
59.3453, 310.311
59.3828, 310.311
59.3848, 310.311
59.3979, 310.311
59.4278, 310.311
59.4337, 310.311
59.4815, 310.312
59.5065, 310.312
59.5404, 310.312
59.571, 310.312
59.5991, 310.312
59.6475, 310.312
59.6561, 310.312
59.6636, 310.312
59.7015, 310.312
59.7267, 310.312
59.7469, 310.313
59.7676, 310.313
59.7797, 310.313
59.7983, 310.313
59.8091, 310.313
59.8168, 310.313
59.8792, 310.313
59.8827, 310.313
59.9313, 310.313
59.9637, 310.313
59.9741, 310.313
60, 310.314
60.0468, 310.314
60.0712, 310.314
60.1122, 310.314
60.1215, 310.314
60.1314, 310.314
60.1759, 310.314
60.2009, 310.314
60.2222, 310.314
60.2406, 310.315
60.2551, 310.315
60.2866, 310.315
60.3389, 310.315
60.3645, 310.315
60.4038, 310.315
60.4432, 310.315
60.4665, 310.316
60.5343, 310.316
60.5491, 310.316
60.5767, 310.316
60.5808, 310.316
60.6273, 310.316
60.6539, 310.316
60.6677, 310.317
60.7012, 310.317
60.7111, 310.317
60.7222, 310.317
60.756, 310.317
60.7749, 310.317
60.8145, 310.317
60.8386, 310.317
60.8742, 310.318
60.8832, 310.318
60.9231, 310.318
60.9696, 310.318
61.0255, 310.318
61.0374, 310.318
61.0426, 310.318
61.0676, 310.319
61.0925, 310.319
61.1328, 310.319
61.1359, 310.319
61.137, 310.319
61.2405, 310.319
61.2467, 310.32
61.2591, 310.32
61.3032, 310.32
61.3068, 310.32
61.3191, 310.32
61.3493, 310.32
61.3618, 310.32
61.3974, 310.32
61.4533, 310.321
61.4736, 310.321
61.5049, 310.321
61.5295, 310.321
61.5563, 310.321
61.5972, 310.322
61.6339, 310.322
61.6372, 310.322
61.644, 310.322
61.6811, 310.322
61.7307, 310.322
61.7402, 310.322
61.7856, 310.323
61.8357, 310.323
61.8587, 310.323
61.8882, 310.323
61.948, 310.324
61.9629, 310.324
61.9829, 310.324
62.0108, 310.324
62.074, 310.324
62.1034, 310.325
62.1181, 310.325
62.1271, 310.325
62.1431, 310.325
62.1728, 310.325
62.2051, 310.325
62.2138, 310.325
62.2244, 310.325
62.2853, 310.326
62.2894, 310.326
62.2916, 310.326
62.2994, 310.326
62.348, 310.326
62.3808, 310.326
62.4052, 310.327
62.4226, 310.327
62.4827, 310.327
62.4848, 310.327
62.5323, 310.327
62.5643, 310.328
62.594, 310.328
62.6292, 310.328
62.6432, 310.328
62.6496, 310.328
62.7233, 310.329
62.7397, 310.329
62.7691, 310.329
62.8044, 310.329
62.8449, 310.33
62.8686, 310.33
62.8831, 310.33
62.8969, 310.33
62.9186, 310.33
62.9511, 310.33
62.9626, 310.331
62.9657, 310.331
62.995, 310.331
63.002, 310.331
63.0112, 310.331
63.0367, 310.331
63.0522, 310.331
63.0963, 310.332
63.1294, 310.332
63.1344, 310.332
63.1786, 310.332
63.217, 310.332
63.2566, 310.333
63.263, 310.333
63.2652, 310.333
63.2704, 310.333
63.2753, 310.333
63.3155, 310.333
63.3528, 310.334
63.3916, 310.334
63.408, 310.334
63.458, 310.334
63.5215, 310.335
63.5257, 310.335
63.5939, 310.335
63.5956, 310.335
63.5968, 310.335
63.5988, 310.335
63.6637, 310.336
63.6909, 310.336
63.7129, 310.336
63.7298, 310.337
63.7466, 310.337
63.7856, 310.337
63.8013, 310.337
63.8172, 310.337
63.8629, 310.338
63.8816, 310.338
63.8886, 310.338
63.9173, 310.338
63.9425, 310.338
64.0022, 310.339
64.0041, 310.339
64.01, 310.339
64.0757, 310.339
64.0912, 310.34
64.0922, 310.34
64.1212, 310.34
64.1391, 310.34
64.1564, 310.34
64.2016, 310.341
64.2064, 310.341
64.2405, 310.341
64.2634, 310.341
64.2837, 310.341
64.3279, 310.342
64.3366, 310.342
64.3682, 310.342
64.4104, 310.342
64.4144, 310.342
64.4643, 310.343
64.4861, 310.343
64.5462, 310.344
64.5673, 310.344
64.59, 310.344
64.627, 310.344
64.6776, 310.345
64.7082, 310.345
64.7128, 310.345
64.7592, 310.346
64.796, 310.346
64.7993, 310.346
64.8215, 310.346
64.8499, 310.346
64.8536, 310.347
64.9063, 310.347
64.9482, 310.347
64.9955, 310.348
65.0364, 310.348
65.0414, 310.348
65.0803, 310.349
65.085, 310.349
65.1036, 310.349
65.1179, 310.349
65.1321, 310.349
65.1595, 310.35
65.2142, 310.35
65.2225, 310.35
65.2247, 310.35
65.2314, 310.35
65.2769, 310.351
65.3133, 310.351
65.328, 310.351
65.3344, 310.351
65.3453, 310.351
65.3995, 310.352
65.4035, 310.352
