lambda,Pabs
350, 0.887563
351, 0.875286
352, 0.861653
353, 0.846945
354, 0.831442
355, 0.815413
356, 0.799113
357, 0.782774
358, 0.766605
359, 0.750786
360, 0.735469
361, 0.720775
362, 0.706799
363, 0.693609
364, 0.681255
365, 0.66977
366, 0.659177
367, 0.64949
368, 0.640718
369, 0.632868
370, 0.625945
371, 0.619949
372, 0.614879
373, 0.610729
374, 0.607488
375, 0.605142
376, 0.603673
377, 0.603061
378, 0.603281
379, 0.604313
380, 0.606135
381, 0.608729
382, 0.612077
383, 0.616166
384, 0.620981
385, 0.626508
386, 0.63273
387, 0.639629
388, 0.647178
389, 0.655349
390, 0.664106
391, 0.673406
392, 0.683202
393, 0.693441
394, 0.704064
395, 0.71501
396, 0.72621
397, 0.737594
398, 0.749087
399, 0.760608
400, 0.772074
401, 0.783396
402, 0.794483
403, 0.805238
404, 0.815563
405, 0.825359
406, 0.83453
407, 0.84298
408, 0.850621
409, 0.857372
410, 0.863161
411, 0.86793
412, 0.871632
413, 0.874236
414, 0.875725
415, 0.876098
416, 0.875366
417, 0.873555
418, 0.870701
419, 0.866852
420, 0.862064
421, 0.856399
422, 0.849927
423, 0.84272
424, 0.834853
425, 0.826405
426, 0.817453
427, 0.808075
428, 0.79835
429, 0.788354
430, 0.778158
431, 0.767834
432, 0.757448
433, 0.747061
434, 0.736731
435, 0.726507
436, 0.716437
437, 0.706559
438, 0.696909
439, 0.687516
440, 0.678405
441, 0.669598
442, 0.661114
443, 0.652966
444, 0.645169
445, 0.637733
446, 0.630668
447, 0.623982
448, 0.617681
449, 0.611769
450, 0.606249
451, 0.601122
452, 0.596384
453, 0.592031
454, 0.588056
455, 0.584448
456, 0.581192
457, 0.578274
458, 0.575672
459, 0.573364
460, 0.571327
461, 0.569531
462, 0.567948
463, 0.566545
464, 0.56529
465, 0.564147
466, 0.563081
467, 0.562056
468, 0.561037
469, 0.559989
470, 0.55888
471, 0.557679
472, 0.556359
473, 0.554898
474, 0.553274
475, 0.551475
476, 0.54949
477, 0.547315
478, 0.544947
479, 0.542393
480, 0.539659
481, 0.536758
482, 0.533705
483, 0.530517
484, 0.527214
485, 0.523818
486, 0.52035
487, 0.516833
488, 0.513291
489, 0.509745
490, 0.506218
491, 0.502731
492, 0.499302
493, 0.49595
494, 0.492691
495, 0.489539
496, 0.486506
497, 0.483603
498, 0.480838
499, 0.478214
500, 0.475737
501, 0.473406
502, 0.47122
503, 0.469176
504, 0.467267
505, 0.465486
506, 0.463822
507, 0.462264
508, 0.460799
509, 0.45941
510, 0.458082
511, 0.456795
512, 0.455531
513, 0.454269
514, 0.452987
515, 0.451664
516, 0.450275
517, 0.448799
518, 0.44721
519, 0.445485
520, 0.443602
521, 0.441537
522, 0.439267
523, 0.436773
524, 0.434034
525, 0.431033
526, 0.427753
527, 0.424182
528, 0.420308
529, 0.416123
530, 0.411621
531, 0.406802
532, 0.401665
533, 0.396216
534, 0.390461
535, 0.384413
536, 0.378085
537, 0.371493
538, 0.364657
539, 0.357599
540, 0.350342
541, 0.342911
542, 0.335332
543, 0.327633
544, 0.319842
545, 0.311984
546, 0.304089
547, 0.296181
548, 0.288287
549, 0.28043
550, 0.272634
551, 0.264918
552, 0.257303
553, 0.249805
554, 0.24244
555, 0.235221
556, 0.228158
557, 0.221262
558, 0.214541
559, 0.207999
560, 0.201642
561, 0.195472
562, 0.189491
563, 0.1837
564, 0.178098
565, 0.172684
566, 0.167456
