X,T
8.2137e-17, 310.15
0.049919, 310.15
0.431039, 310.15
0.468226, 310.15
0.486132, 310.15
0.760362, 310.15
0.768035, 310.15
0.784576, 310.15
1.00643, 310.15
1.01794, 310.15
1.22738, 310.15
1.25247, 310.15
1.31104, 310.15
1.3442, 310.15
1.52994, 310.15
1.69984, 310.15
1.71287, 310.15
1.99461, 310.15
2.00649, 310.15
2.53215, 310.15
2.55808, 310.15
2.58199, 310.15
2.68334, 310.15
2.74466, 310.15
3.26468, 310.15
3.28585, 310.15
3.46157, 310.15
3.90086, 310.15
4.14231, 310.15
4.15845, 310.15
4.16815, 310.15
4.33568, 310.15
4.35856, 310.15
4.37841, 310.15
4.62141, 310.15
4.8628, 310.15
5.2417, 310.15
5.2512, 310.15
5.7336, 310.15
5.74307, 310.15
5.76269, 310.15
5.76467, 310.15
6.31124, 310.15
6.32928, 310.15
6.7231, 310.15
6.74996, 310.15
6.76821, 310.15
6.77491, 310.15
6.78367, 310.15
6.82745, 310.15
7.41984, 310.15
7.86641, 310.15
7.88886, 310.15
7.89781, 310.15
7.90653, 310.15
8.1216, 310.15
8.13178, 310.15
8.88864, 310.15
8.92007, 310.15
8.92257, 310.15
8.94398, 310.15
9.03952, 310.15
9.55062, 310.15
9.56995, 310.15
9.62465, 310.15
9.64154, 310.15
9.85584, 310.15
9.91276, 310.15
10.3433, 310.15
10.3579, 310.15
10.4819, 310.15
11.0251, 310.15
11.0419, 310.15
11.1088, 310.15
11.1838, 310.15
11.651, 310.15
11.6845, 310.15
12.094, 310.15
12.4462, 310.15
12.4887, 310.15
12.5937, 310.15
12.9559, 310.15
12.9726, 310.15
12.9926, 310.15
13.496, 310.15
13.7468, 310.15
13.8335, 310.15
13.8446, 310.15
13.8583, 310.15
14.1698, 310.151
14.5043, 310.151
14.5255, 310.151
14.644, 310.151
15.17, 310.151
15.1986, 310.151
15.248, 310.151
15.2636, 310.151
15.2865, 310.151
15.3106, 310.151
15.8446, 310.151
15.8936, 310.151
15.9054, 310.151
15.931, 310.151
16.4568, 310.151
16.4582, 310.151
16.4608, 310.151
16.4692, 310.151
16.9765, 310.151
16.9958, 310.151
17.4682, 310.152
17.6583, 310.152
17.6841, 310.152
18.0219, 310.152
18.0818, 310.152
18.092, 310.152
18.0942, 310.152
18.1104, 310.152
18.1135, 310.152
18.1509, 310.152
18.7679, 310.152
18.8182, 310.152
18.8818, 310.152
19.2738, 310.153
19.3389, 310.153
19.3921, 310.153
19.4029, 310.153
19.4173, 310.153
19.6021, 310.153
19.9834, 310.154
20.005, 310.154
20.0144, 310.154
20.0359, 310.154
20.2942, 310.154
20.4792, 310.154
20.8642, 310.155
20.8957, 310.155
20.911, 310.155
20.9191, 310.155
20.9432, 310.155
21.0153, 310.155
21.3917, 310.156
21.4101, 310.156
21.6112, 310.156
21.6869, 310.156
21.909, 310.157
21.9232, 310.157
22.2391, 310.157
22.3958, 310.158
22.4012, 310.158
22.4106, 310.158
22.7569, 310.159
22.7789, 310.159
22.922, 310.159
23.0919, 310.16
23.4021, 310.161
23.428, 310.161
23.6991, 310.162
23.8868, 310.162
24.2841, 310.164
24.3085, 310.164
24.3611, 310.165
24.4038, 310.165
24.9725, 310.168
24.9887, 310.168
24.996, 310.168
25.1389, 310.169
25.4737, 310.171
25.4916, 310.171
25.8337, 310.174
25.9652, 310.174
25.9735, 310.175
26.0571, 310.175
26.0674, 310.175
26.078, 310.175
26.7236, 310.181
26.8329, 310.182
26.8524, 310.183
27.3525, 310.189
27.4448, 310.19
27.4697, 310.19
27.4704, 310.19
27.4766, 310.19
27.5327, 310.191
28.0019, 310.198
28.0253, 310.198
28.5748, 310.208
28.6001, 310.208
28.6223, 310.209
28.6604, 310.21
29.3191, 310.225
29.5358, 310.231
29.5372, 310.231
29.5401, 310.231
29.5687, 310.232
29.5814, 310.233
29.5883, 310.233
29.6137, 310.234
29.7849, 310.24
29.8173, 310.241
29.8677, 310.244
29.9373, 310.249
30, 310.253
30.0471, 310.253
30.1176, 310.254
30.1185, 310.254
30.1503, 310.254
30.1782, 310.254
30.1909, 310.254
30.2105, 310.254
30.2464, 310.254
30.2736, 310.254
30.2856, 310.254
30.2993, 310.254
30.3253, 310.254
30.362, 310.254
30.3972, 310.254
30.4048, 310.254
30.443, 310.254
30.4479, 310.254
30.4972, 310.254
30.5277, 310.254
30.5519, 310.254
30.6107, 310.254
30.6199, 310.255
30.6841, 310.255
30.7181, 310.255
30.7459, 310.255
30.7746, 310.255
30.7955, 310.255
30.8346, 310.255
30.8703, 310.255
30.8889, 310.255
30.904, 310.255
30.9433, 310.255
30.9529, 310.255
30.9767, 310.255
30.9968, 310.255
31.0192, 310.255
31.0416, 310.255
31.0687, 310.255
31.0862, 310.255
31.1154, 310.256
31.128, 310.256
31.1535, 310.256
31.1813, 310.256
31.2043, 310.256
31.2229, 310.256
31.2617, 310.256
31.2828, 310.256
31.2981, 310.256
31.338, 310.256
31.368, 310.256
31.3741, 310.256
31.3843, 310.256
31.4102, 310.256
31.4633, 310.256
31.4802, 310.256
31.5281, 310.256
31.5485, 310.256
31.5727, 310.257
31.6041, 310.257
31.6043, 310.257
31.652, 310.257
31.6546, 310.257
31.6822, 310.257
31.687, 310.257
31.6956, 310.257
31.7365, 310.257
31.7453, 310.257
31.7484, 310.257
31.8071, 310.257
31.8232, 310.257
31.857, 310.257
31.8666, 310.257
31.8874, 310.257
31.9148, 310.257
31.9372, 310.257
31.9657, 310.257
31.9927, 310.257
32.027, 310.257
32.0455, 310.258
32.0535, 310.258
32.0657, 310.258
32.0943, 310.258
32.1426, 310.258
32.15, 310.258
32.1997, 310.258
32.2398, 310.258
32.2451, 310.258
32.2493, 310.258
32.2735, 310.258
32.2986, 310.258
