X,T
1.65436e-18, 310.151
0.0233063, 310.151
0.633187, 310.151
0.666599, 310.151
0.694044, 310.151
0.800531, 310.151
0.973765, 310.151
1.01085, 310.151
1.34839, 310.151
1.67754, 310.151
1.6884, 310.151
1.7018, 310.151
1.73848, 310.151
1.98205, 310.151
2.34032, 310.151
2.63949, 310.151
3.02455, 310.151
3.04913, 310.151
3.0652, 310.151
3.51224, 310.151
3.5803, 310.151
3.58578, 310.151
3.60043, 310.151
3.80096, 310.151
3.89692, 310.151
4.15348, 310.151
4.20162, 310.151
4.20897, 310.151
4.35211, 310.151
4.39214, 310.151
4.80538, 310.151
4.81612, 310.151
5.15967, 310.151
5.17045, 310.151
5.20478, 310.151
5.21401, 310.151
5.28909, 310.151
5.6431, 310.151
5.66281, 310.151
5.91478, 310.151
6.15345, 310.152
6.16968, 310.152
6.37803, 310.152
6.51222, 310.152
6.81582, 310.152
6.83751, 310.152
7.19723, 310.152
7.2239, 310.152
7.24882, 310.152
7.28486, 310.152
7.29512, 310.152
7.77754, 310.152
7.82733, 310.152
8.27773, 310.152
8.53558, 310.152
8.59109, 310.152
8.80362, 310.152
8.82512, 310.152
8.85165, 310.152
9.09439, 310.153
9.33414, 310.153
9.49376, 310.153
9.80108, 310.153
10.2378, 310.153
10.2818, 310.153
10.4055, 310.153
10.4551, 310.153
10.4791, 310.153
10.6457, 310.153
11.1091, 310.154
11.1214, 310.154
11.4876, 310.154
11.5459, 310.154
11.6317, 310.154
11.6754, 310.154
11.6978, 310.154
12.0748, 310.155
12.43, 310.155
12.4603, 310.155
12.6081, 310.155
13.2088, 310.156
13.222, 310.156
13.2485, 310.156
13.2511, 310.156
13.2666, 310.156
13.8338, 310.156
13.9208, 310.157
13.9407, 310.157
14.0551, 310.157
14.4961, 310.157
14.6458, 310.158
14.8523, 310.158
14.8715, 310.158
15.1014, 310.158
15.3362, 310.159
15.347, 310.159
15.363, 310.159
15.4664, 310.159
15.8514, 310.16
16.1873, 310.16
16.3557, 310.161
16.3831, 310.161
16.7631, 310.162
16.8749, 310.162
16.8753, 310.162
16.8769, 310.162
17.5155, 310.163
17.5391, 310.164
17.8648, 310.164
18.1116, 310.165
18.135, 310.165
18.5047, 310.166
18.7725, 310.167
18.7963, 310.167
19.3503, 310.169
19.5212, 310.17
19.5527, 310.17
19.8291, 310.171
20.1845, 310.173
20.2154, 310.173
20.4676, 310.174
20.6787, 310.175
21.1142, 310.178
21.254, 310.178
21.2899, 310.178
21.4303, 310.179
21.4517, 310.179
21.7848, 310.181
21.8008, 310.182
22.0864, 310.183
22.3519, 310.185
22.3815, 310.186
22.6062, 310.187
22.6355, 310.187
22.9684, 310.19
23.3203, 310.193
23.3364, 310.193
23.4943, 310.194
23.915, 310.198
23.938, 310.199
24.1835, 310.201
24.411, 310.203
24.8111, 310.208
24.8386, 310.208
25.0639, 310.211
25.2177, 310.213
25.646, 310.219
25.7048, 310.22
25.719, 310.22
25.7293, 310.22
25.7617, 310.22
26.095, 310.225
26.3596, 310.23
26.4761, 310.231
26.4981, 310.232
26.8392, 310.238
27.0896, 310.243
27.1154, 310.243
27.1962, 310.245
27.2871, 310.247
27.3318, 310.248
27.7024, 310.256
28.3546, 310.272
28.3556, 310.272
28.378, 310.272
28.9054, 310.288
28.9726, 310.29
29.2113, 310.299
29.4716, 310.308
29.5341, 310.31
29.6242, 310.315
29.6992, 310.318
29.7218, 310.319
29.7941, 310.323
29.8488, 310.327
29.9231, 310.334
30, 310.34
30.0414, 310.34
30.0495, 310.34
30.0562, 310.34
30.109, 310.341
