X,T
6.61744e-18, 310.2
0.0184548, 310.2
0.0427062, 310.2
0.713599, 310.201
0.863536, 310.201
1.18445, 310.201
1.20807, 310.201
1.56832, 310.202
1.71085, 310.202
1.888, 310.202
1.91154, 310.202
2.17007, 310.203
2.38956, 310.203
2.49522, 310.204
2.51177, 310.204
2.80467, 310.204
2.8235, 310.205
2.84773, 310.205
2.86623, 310.205
2.88435, 310.205
3.22476, 310.206
3.6959, 310.208
3.72094, 310.208
3.73052, 310.208
3.73152, 310.208
3.75188, 310.208
3.80351, 310.208
4.27225, 310.21
4.29388, 310.21
4.4577, 310.211
4.79792, 310.213
5.09541, 310.214
5.12079, 310.215
5.2133, 310.215
5.24142, 310.215
5.61883, 310.218
5.79266, 310.219
6.04619, 310.221
6.31789, 310.223
6.33214, 310.223
6.36147, 310.223
6.57423, 310.225
7.11628, 310.229
7.25993, 310.23
7.28773, 310.231
7.45203, 310.232
7.48121, 310.232
7.9786, 310.237
7.99248, 310.237
8.42894, 310.242
8.63268, 310.244
8.64118, 310.245
8.87926, 310.247
8.91891, 310.248
9.33926, 310.253
9.3556, 310.253
9.7224, 310.258
9.93788, 310.261
10.0886, 310.263
10.1042, 310.264
10.121, 310.264
10.5473, 310.271
10.7242, 310.273
11.2329, 310.282
11.2544, 310.282
11.2771, 310.283
11.3225, 310.283
11.3934, 310.285
11.7795, 310.292
11.7875, 310.292
11.9151, 310.295
11.9551, 310.295
11.9988, 310.296
12.3291, 310.303
12.6318, 310.309
12.9005, 310.315
13.1312, 310.321
13.1838, 310.322
13.4099, 310.327
13.7934, 310.337
13.8984, 310.34
13.9178, 310.34
14.0079, 310.343
14.5002, 310.357
14.8071, 310.366
14.9565, 310.37
14.9821, 310.371
15.1256, 310.376
15.4573, 310.386
15.4799, 310.387
15.7013, 310.395
16.0265, 310.406
16.3236, 310.417
16.3437, 310.418
16.4908, 310.424
16.8232, 310.437
16.8734, 310.439
16.8743, 310.439
16.8746, 310.439
16.8842, 310.439
16.8973, 310.44
16.8995, 310.44
17.5532, 310.469
17.6718, 310.474
17.9363, 310.487
18.3169, 310.505
18.3393, 310.507
18.5029, 310.515
18.5223, 310.516
19.1119, 310.549
19.1344, 310.55
19.3215, 310.561
19.7029, 310.585
19.9533, 310.6
19.9779, 310.602
20.0766, 310.608
20.3354, 310.627
20.4088, 310.632
20.7977, 310.659
20.8126, 310.66
21.3653, 310.704
21.459, 310.711
21.4753, 310.712
21.4979, 310.714
21.5215, 310.716
22.0285, 310.761
22.0302, 310.761
22.0427, 310.762
22.0466, 310.762
22.0467, 310.762
22.0579, 310.763
22.5117, 310.806
22.6497, 310.819
22.6555, 310.82
22.692, 310.823
23.2866, 310.885
23.3022, 310.887
23.305, 310.887
23.9018, 310.957
23.9728, 310.965
23.9975, 310.968
24.0977, 310.981
24.6219, 311.049
24.6347, 311.051
24.798, 311.074
24.8155, 311.077
25.2729, 311.143
25.2925, 311.146
25.3124, 311.149
25.4032, 311.164
25.4572, 311.173
25.9099, 311.246
25.998, 311.261
26.0136, 311.264
26.1399, 311.287
26.3472, 311.324
26.497, 311.352
26.5161, 311.356
26.8127, 311.414
27.3776, 311.535
27.401, 311.54
27.4234, 311.545
27.4445, 311.55
27.4979, 311.563
27.9024, 311.66
28.1687, 311.73
28.1898, 311.736
28.4064, 311.796
28.4247, 311.801
28.7933, 311.912
28.8253, 311.923
29.0285, 311.988
29.235, 312.064
29.5184, 312.172
29.5517, 312.185
29.5885, 312.201
29.5914, 312.202
29.6112, 312.211
29.7828, 312.297
29.7995, 312.306
29.8053, 312.311
29.8357, 312.336
29.91, 312.4
30, 312.473
30.0391, 312.473
30.0902, 312.474
30.1189, 312.475
30.1233, 312.475
30.1263, 312.475
30.1316, 312.475
30.1685, 312.476
30.1847, 312.476
30.1954, 312.477
30.2528, 312.478
30.2545, 312.478
30.2571, 312.478
30.2882, 312.479
30.3239, 312.48
30.3481, 312.481
30.3502, 312.481
30.3839, 312.482
30.4036, 312.482
30.4308, 312.483
30.4666, 312.485
30.4896, 312.485
30.5282, 312.487
30.5584, 312.488
30.5595, 312.488
30.5598, 312.488
30.6022, 312.489
30.622, 312.49
30.6383, 312.49
30.6547, 312.491
30.6846, 312.492
30.7284, 312.494
30.7479, 312.494
30.7752, 312.496
30.8059, 312.497
30.8242, 312.497
30.8482, 312.498
30.8871, 312.5
30.9132, 312.501
30.9347, 312.502
30.9576, 312.503
30.9724, 312.503
30.9974, 312.505
31.0154, 312.505
31.0521, 312.507
31.0755, 312.508
31.0773, 312.508
31.0822, 312.508
31.1183, 312.51
31.1615, 312.512
31.167, 312.512
31.1991, 312.513
31.2175, 312.514
31.2548, 312.516
31.2622, 312.516
31.2993, 312.518
31.308, 312.518
31.3584, 312.521
31.3684, 312.521
31.3815, 312.522
31.4028, 312.523
31.4401, 312.525
31.4475, 312.525
31.452, 312.525
31.4927, 312.527
31.5068, 312.528
31.5158, 312.528
31.5422, 312.53
31.5513, 312.53
31.5638, 312.531
31.5975, 312.532
31.6454, 312.535
31.6729, 312.536
31.6952, 312.537
31.743, 312.54
31.7582, 312.54
31.7757, 312.541
31.824, 312.544
31.8405, 312.545
31.8431, 312.545
31.8864, 312.547
31.9186, 312.549
31.9201, 312.549
