lambda,Pabs
350, 0.89105
351, 0.879229
352, 0.866001
353, 0.851639
354, 0.836417
355, 0.820604
356, 0.804457
357, 0.788215
358, 0.772097
359, 0.756289
360, 0.740951
361, 0.726211
362, 0.712165
363, 0.698885
364, 0.686423
365, 0.674811
366, 0.664073
367, 0.654226
368, 0.645281
369, 0.63725
370, 0.630139
371, 0.623956
372, 0.6187
373, 0.61437
374, 0.610956
375, 0.608443
376, 0.606812
377, 0.606038
378, 0.606098
379, 0.606966
380, 0.608621
381, 0.611043
382, 0.614216
383, 0.618127
384, 0.622766
385, 0.62812
386, 0.634174
387, 0.640911
388, 0.648307
389, 0.656331
390, 0.664946
391, 0.674109
392, 0.683771
393, 0.693878
394, 0.704372
395, 0.71519
396, 0.726269
397, 0.737538
398, 0.748927
399, 0.760357
400, 0.771749
401, 0.783015
402, 0.794066
403, 0.804806
404, 0.815138
405, 0.824962
406, 0.83418
407, 0.842697
408, 0.850424
409, 0.857277
410, 0.863186
411, 0.868089
412, 0.871941
413, 0.874708
414, 0.876372
415, 0.87693
416, 0.876391
417, 0.874779
418, 0.872126
419, 0.868478
420, 0.863887
421, 0.858413
422, 0.852123
423, 0.845086
424, 0.837377
425, 0.829072
426, 0.820248
427, 0.810984
428, 0.801358
429, 0.791446
430, 0.781322
431, 0.771058
432, 0.76072
433, 0.750371
434, 0.740068
435, 0.729863
436, 0.719802
437, 0.709925
438, 0.700267
439, 0.690859
440, 0.681724
441, 0.672886
442, 0.664363
443, 0.656171
444, 0.648324
445, 0.640833
446, 0.63371
447, 0.626964
448, 0.620601
449, 0.614626
450, 0.609044
451, 0.603855
452, 0.599056
453, 0.594644
454, 0.59061
455, 0.586943
456, 0.583629
457, 0.580652
458, 0.577992
459, 0.575626
460, 0.573528
461, 0.571671
462, 0.570026
463, 0.568561
464, 0.567242
465, 0.566036
466, 0.564906
467, 0.563818
468, 0.562736
469, 0.561626
470, 0.560456
471, 0.559195
472, 0.557816
473, 0.556297
474, 0.554618
475, 0.552764
476, 0.550726
477, 0.548497
478, 0.546079
479, 0.543474
480, 0.540691
481, 0.537742
482, 0.534641
483, 0.531405
484, 0.528056
485, 0.524613
486, 0.521099
487, 0.517536
488, 0.513948
489, 0.510357
490, 0.506786
491, 0.503254
492, 0.499783
493, 0.496389
494, 0.49309
495, 0.489899
496, 0.48683
497, 0.483892
498, 0.481093
499, 0.478439
500, 0.475932
501, 0.473575
502, 0.471365
503, 0.469298
504, 0.467368
505, 0.465568
506, 0.463888
507, 0.462315
508, 0.460835
509, 0.459435
510, 0.458097
511, 0.456802
512, 0.455532
513, 0.454267
514, 0.452984
515, 0.451663
516, 0.45028
517, 0.448812
518, 0.447235
519, 0.445527
520, 0.443663
521, 0.441622
522, 0.43938
523, 0.436917
524, 0.434213
525, 0.43125
526, 0.428012
527, 0.424484
528, 0.420655
529, 0.416517
530, 0.412063
531, 0.407292
532, 0.402203
533, 0.396801
534, 0.391093
535, 0.38509
536, 0.378804
537, 0.372253
538, 0.365455
539, 0.358432
540, 0.351207
541, 0.343805
542, 0.336252
543, 0.328576
544, 0.320803
545, 0.312961
546, 0.305078
547, 0.29718
548, 0.289292
549, 0.281439
550, 0.273643
551, 0.265926
552, 0.258306
553, 0.250801
554, 0.243426
555, 0.236195
556, 0.22912
557, 0.222209
558, 0.215471
559, 0.208911
560, 0.202535
561, 0.196345
562, 0.190344
563, 0.184532
564, 0.178909
565, 0.173473
566, 0.168222
567, 0.163155
568, 0.158268
569, 0.153557
570, 0.149019
571, 0.14465
572, 0.140445
573, 0.136399
574, 0.132508
575, 0.128768
576, 0.125174
577, 0.121721
578, 0.118404
579, 0.115219
580, 0.11216
581, 0.109225
582, 0.106407
583, 0.103703
584, 0.101108
585, 0.098618
586, 0.0962288
587, 0.0939365
588, 0.091737
589, 0.0896267
590, 0.0876018
591, 0.0856588
592, 0.0837943
593, 0.0820051
594, 0.080288
595, 0.07864
596, 0.0770583
597, 0.07554
598, 0.0740826
599, 0.0726836
600, 0.0713406
601, 0.0700514
602, 0.0688137
603, 0.0676254
604, 0.0664847
605, 0.0653897
606, 0.0643385
607, 0.0633295
608, 0.0623609
609, 0.0614314
610, 0.0605394
611, 0.0596834
612, 0.0588622
613, 0.0580744
614, 0.057319
615, 0.0565946
616, 0.0559002
617, 0.0552348
618, 0.0545973
619, 0.0539869
620, 0.0534027
621, 0.0528437
622, 0.0523092
623, 0.0517984
624, 0.0513105
625, 0.050845
626, 0.0504011
627, 0.0499781
628, 0.0495755
629, 0.0491927
630, 0.0488291
631, 0.0484841
632, 0.0481573
633, 0.0478481
634, 0.047556
635, 0.0472805
636, 0.0470213
637, 0.0467777
638, 0.0465494
639, 0.046336
640, 0.0461371
641, 0.0459521
642, 0.0457808
643, 0.0456228
644, 0.0454777
645, 0.0453452
646, 0.0452249
647, 0.0451165
648, 0.0450197
649, 0.0449342
650, 0.0448598
651, 0.0447961
652, 0.0447428
653, 0.0446998
654, 0.0446668
655, 0.0446435
656, 0.0446297
657, 0.0446252
658, 0.0446298
659, 0.0446432
660, 0.0446653
661, 0.0446958
662, 0.0447345
663, 0.0447811
664, 0.0448355
665, 0.0448974
666, 0.0449666
667, 0.0450429
668, 0.0451259
669, 0.0452154
670, 0.0453113
671, 0.0454131
672, 0.0455206
673, 0.0456335
674, 0.0457515
675, 0.0458743
676, 0.0460015
677, 0.0461328
678, 0.0462679
679, 0.0464064
680, 0.0465478
681, 0.0466919
682, 0.0468382
683, 0.0469863
684, 0.0471358
685, 0.0472862
686, 0.0474371
687, 0.0475882
688, 0.0477388
689, 0.0478885
690, 0.0480369
691, 0.0481835
692, 0.0483278
693, 0.0484693
694, 0.0486075
695, 0.0487419
696, 0.048872
697, 0.0489974
698, 0.0491174
699, 0.0492317
700, 0.0493397


