X,T
0, 310.178
0.0315299, 310.178
0.556334, 310.178
0.587154, 310.178
0.599519, 310.178
1.12085, 310.179
1.27642, 310.179
1.28456, 310.179
1.30182, 310.179
1.42294, 310.179
1.46356, 310.179
1.80727, 310.18
2.28247, 310.182
2.47993, 310.182
2.69581, 310.183
2.74725, 310.183
3.06509, 310.185
3.08971, 310.185
3.34035, 310.186
3.34745, 310.186
3.45343, 310.187
3.49648, 310.187
4.08581, 310.191
4.41001, 310.193
4.72038, 310.196
4.73582, 310.196
4.74594, 310.196
5.35863, 310.202
5.41793, 310.202
5.43308, 310.202
5.4643, 310.203
5.53313, 310.203
5.55043, 310.204
5.58072, 310.204
6.14934, 310.21
6.15555, 310.211
6.39322, 310.214
6.41775, 310.214
6.7136, 310.218
7.09242, 310.224
7.11929, 310.224
7.33274, 310.228
7.36698, 310.229
7.79258, 310.237
7.80525, 310.237
8.4546, 310.251
8.46463, 310.251
8.48541, 310.252
8.50988, 310.253
8.55858, 310.254
8.98903, 310.265
9.05064, 310.267
9.26014, 310.274
9.50928, 310.282
9.59773, 310.286
9.70909, 310.291
9.74398, 310.292
9.75013, 310.293
9.75734, 310.293
9.7651, 310.293
9.77123, 310.294
9.79892, 310.295
9.87249, 310.299
9.87712, 310.3
9.88918, 310.301
9.91976, 310.303
10, 310.31
10.042, 310.31
10.0845, 310.311
10.103, 310.311
10.1199, 310.311
10.1586, 310.311
10.1938, 310.311
10.204, 310.311
10.2562, 310.311
10.266, 310.311
10.291, 310.311
10.2954, 310.311
10.3168, 310.311
10.3349, 310.311
10.3484, 310.311
10.3658, 310.311
10.3932, 310.311
10.4053, 310.311
10.4198, 310.311
10.4449, 310.311
10.453, 310.311
10.4719, 310.311
10.5071, 310.311
10.5176, 310.311
10.5555, 310.312
10.5784, 310.312
10.5858, 310.312
10.6157, 310.312
10.6355, 310.312
10.6739, 310.312
10.6875, 310.312
10.7205, 310.312
10.7603, 310.312
10.7624, 310.312
10.7825, 310.312
10.801, 310.312
10.8307, 310.312
10.8687, 310.312
10.8791, 310.312
10.8828, 310.312
10.8993, 310.312
10.9327, 310.313
10.9451, 310.313
10.9725, 310.313
10.9916, 310.313
10.9975, 310.313
11.0047, 310.313
11.058, 310.313
11.0752, 310.313
11.1111, 310.313
11.1158, 310.313
11.121, 310.313
11.1641, 310.313
11.1671, 310.313
11.1749, 310.313
11.1928, 310.313
11.2227, 310.313
11.2253, 310.313
11.2574, 310.313
11.2912, 310.314
11.3061, 310.314
11.3246, 310.314
11.3574, 310.314
11.3622, 310.314
11.3693, 310.314
11.4022, 310.314
11.4351, 310.314
11.4598, 310.314
11.4834, 310.314
11.503, 310.314
11.5239, 310.314
11.5409, 310.314
11.5585, 310.314
11.5954, 310.314
11.6112, 310.314
11.6383, 310.314
11.6545, 310.315
11.664, 310.315
11.6782, 310.315
11.7118, 310.315
11.7538, 310.315
11.7544, 310.315
11.7919, 310.315
11.8029, 310.315
11.8461, 310.315
11.8737, 310.315
11.9159, 310.315
11.9225, 310.315
11.9316, 310.315
11.9493, 310.315
11.9701, 310.315
11.9816, 310.315
12.0044, 310.316
12.0176, 310.316
12.043, 310.316
12.0476, 310.316
12.0872, 310.316
12.1221, 310.316
12.1564, 310.316
12.1666, 310.316
12.1938, 310.316
12.2158, 310.316
12.2218, 310.316
12.2674, 310.316
12.2678, 310.316
12.2679, 310.316
12.2684, 310.316
12.313, 310.316
12.3276, 310.316
12.3533, 310.316
12.3626, 310.316
12.3748, 310.317
12.383, 310.317
12.393, 310.317
12.411, 310.317
12.4309, 310.317
12.4611, 310.317
12.4838, 310.317
12.4998, 310.317
12.5246, 310.317
12.5579, 310.317
12.5944, 310.317
12.6057, 310.317
12.6208, 310.317
12.6487, 310.317
12.68, 310.317
12.6814, 310.317
12.7374, 310.317
12.7387, 310.317
12.7402, 310.317
12.8089, 310.318
12.8125, 310.318
12.8187, 310.318
12.8287, 310.318
12.8552, 310.318
12.8909, 310.318
12.9068, 310.318
12.9429, 310.318
12.9503, 310.318
12.9718, 310.318
12.991, 310.318
12.9971, 310.318
13.0089, 310.318
13.041, 310.318
13.0648, 310.318
13.1102, 310.318
13.12, 310.318
13.1429, 310.319
13.1846, 310.319
13.2312, 310.319
13.238, 310.319
13.2435, 310.319
13.2558, 310.319
13.3101, 310.319
13.34, 310.319
13.3869, 310.319
13.3973, 310.319
13.4182, 310.319
13.4551, 310.319
13.4718, 310.319
13.4977, 310.319
13.5173, 310.319
13.5623, 310.32
13.5789, 310.32
13.6053, 310.32
13.6128, 310.32
13.6489, 310.32
13.6657, 310.32
13.6832, 310.32
13.6843, 310.32
13.7159, 310.32
13.7459, 310.32
13.7765, 310.32
13.7988, 310.32
13.8038, 310.32
13.83, 310.32
13.8462, 310.32
13.8812, 310.32
13.9061, 310.32
13.9351, 310.321
13.9536, 310.321
13.9733, 310.321
13.9994, 310.321
14.0051, 310.321
14.0645, 310.321
14.0721, 310.321
14.0816, 310.321
14.1383, 310.321
14.1385, 310.321
14.1386, 310.321
14.1756, 310.321
14.2302, 310.321
14.2491, 310.321
14.2657, 310.321
14.2825, 310.321
14.3092, 310.321
14.3562, 310.322
14.372, 310.322
14.415, 310.322
14.4358, 310.322
14.4545, 310.322
14.4782, 310.322
14.4927, 310.322
14.5355, 310.322
14.5538, 310.322
14.5749, 310.322
14.5873, 310.322
14.6009, 310.322
14.642, 310.322
14.6547, 310.322
14.6782, 310.322
14.7212, 310.322
14.7574, 310.322
14.7607, 310.322
14.8102, 310.323
14.826, 310.323
14.8599, 310.323
14.8989, 310.323
14.9159, 310.323
14.9504, 310.323
14.9855, 310.323
14.9884, 310.323
14.9927, 310.323
15.0654, 310.323
15.0848, 310.323
15.0962, 310.323
15.1081, 310.323
15.1536, 310.323
15.1609, 310.323
15.1936, 310.323
15.2108, 310.323
15.2252, 310.323
15.2602, 310.324
15.273, 310.324
15.3129, 310.324
15.3394, 310.324
15.3453, 310.324
15.3605, 310.324
15.3841, 310.324
15.4069, 310.324
15.4236, 310.324
15.458, 310.324
15.4841, 310.324
15.4966, 310.324
15.5123, 310.324
15.5236, 310.324
15.5389, 310.324
15.558, 310.324
15.5658, 310.324
