lambda,Pabs
350, 0.888483
351, 0.876402
352, 0.862974
353, 0.848472
354, 0.833184
355, 0.81738
356, 0.8013
357, 0.785175
358, 0.769192
359, 0.753524
360, 0.738334
361, 0.723746
362, 0.709851
363, 0.696722
364, 0.684424
365, 0.673007
366, 0.662504
367, 0.65293
368, 0.644279
369, 0.636518
370, 0.629633
371, 0.623645
372, 0.61857
373, 0.614408
374, 0.611147
375, 0.60877
376, 0.607262
377, 0.606607
378, 0.606786
379, 0.607784
380, 0.609584
381, 0.612167
382, 0.615517
383, 0.619616
384, 0.624456
385, 0.630063
386, 0.636308
387, 0.643144
388, 0.65064
389, 0.65875
390, 0.667434
391, 0.67665
392, 0.686354
393, 0.696496
394, 0.707021
395, 0.717868
396, 0.728971
397, 0.740259
398, 0.751654
399, 0.763075
400, 0.774435
401, 0.785641
402, 0.796598
403, 0.807209
404, 0.81738
405, 0.827021
406, 0.836002
407, 0.844276
408, 0.851743
409, 0.858328
410, 0.863966
411, 0.868596
412, 0.87217
413, 0.874659
414, 0.876043
415, 0.87632
416, 0.875508
417, 0.873632
418, 0.870725
419, 0.866828
420, 0.862002
421, 0.856309
422, 0.849813
423, 0.842596
424, 0.83473
425, 0.826293
426, 0.817371
427, 0.808036
428, 0.798367
429, 0.788442
430, 0.778323
431, 0.768088
432, 0.757791
433, 0.747493
434, 0.73725
435, 0.727106
436, 0.717111
437, 0.707297
438, 0.697708
439, 0.688366
440, 0.679306
441, 0.670546
442, 0.662111
443, 0.654014
444, 0.646274
445, 0.638898
446, 0.6319
447, 0.625283
448, 0.619056
449, 0.613216
450, 0.60777
451, 0.60271
452, 0.598039
453, 0.593744
454, 0.589824
455, 0.586263
456, 0.58305
457, 0.580173
458, 0.577602
459, 0.575313
460, 0.573283
461, 0.571498
462, 0.569929
463, 0.568538
464, 0.567297
465, 0.566168
466, 0.565114
467, 0.564105
468, 0.5631
469, 0.562066
470, 0.560975
471, 0.55979
472, 0.558487
473, 0.557046
474, 0.555442
475, 0.553661
476, 0.551696
477, 0.549538
478, 0.547184
479, 0.544642
480, 0.54192
481, 0.539024
482, 0.535974
483, 0.532789
484, 0.529489
485, 0.526096
486, 0.522635
487, 0.519137
488, 0.515626
489, 0.512126
490, 0.508659
491, 0.505233
492, 0.501841
493, 0.49848
494, 0.49534
495, 0.492044
496, 0.488942
497, 0.486003
498, 0.483214
499, 0.480576
500, 0.478089
501, 0.475751
502, 0.473557
503, 0.471502
504, 0.469579
505, 0.467779
506, 0.466093
507, 0.464508
508, 0.463011
509, 0.461587
510, 0.460218
511, 0.458888
512, 0.457578
513, 0.456267
514, 0.454934
515, 0.453558
516, 0.452114
517, 0.450581
518, 0.448934
519, 0.447149
520, 0.445203
521, 0.443074
522, 0.440739
523, 0.438177
524, 0.435369
525, 0.432295
526, 0.428942
527, 0.425294
528, 0.421341
529, 0.417075
530, 0.412491
531, 0.407587
532, 0.402365
533, 0.396831
534, 0.390993
535, 0.384862
536, 0.378453
537, 0.371784
538, 0.364876
539, 0.35775
540, 0.350432
541, 0.342946
542, 0.33532
543, 0.327581
544, 0.319756
545, 0.311873
546, 0.303959
547, 0.29604
548, 0.28814
549, 0.280282
550, 0.272489
551, 0.264781
552, 0.257176
553, 0.24969
554, 0.242338
555, 0.235132
556, 0.228083
557, 0.221201
558, 0.214492
559, 0.207963
560, 0.201619
561, 0.195462
562, 0.189499
563, 0.183733
564, 0.178177
565, 0.17287
566, 0.16801
567, 0.16546
568, 0.160717
569, 0.153561
570, 0.148653
571, 0.144194
572, 0.139972
573, 0.135936
574, 0.132066
575, 0.128352
576, 0.124784
577, 0.121357
578, 0.118066
579, 0.114906
580, 0.111872
581, 0.108962
582, 0.106169
583, 0.103489
584, 0.100917
585, 0.0984481
586, 0.0960777
587, 0.0938026
588, 0.0916196
589, 0.0895253
590, 0.087516
591, 0.0855875
592, 0.0837358
593, 0.0819579
594, 0.0802513
595, 0.0786139
596, 0.0770428
597, 0.0755347
598, 0.0740864
599, 0.0726955
600, 0.0713603
601, 0.0700792
602, 0.0688499
603, 0.0676697
604, 0.0665361
605, 0.0654477
606, 0.0644035
607, 0.0634019
608, 0.0624408
609, 0.0615178
610, 0.060632
611, 0.0597826
612, 0.0589685
613, 0.0581877
614, 0.0574385
615, 0.0567202
616, 0.0560324
617, 0.055374
618, 0.054743
619, 0.0541384
620, 0.0535602
621, 0.0530078
622, 0.0524795
623, 0.0519742
624, 0.0514918
625, 0.0510321
626, 0.0505938
627, 0.0501756
628, 0.0497774
629, 0.0493995
630, 0.0490405
631, 0.0486991
632, 0.0483757
633, 0.0480703
634, 0.0477817
635, 0.0475087
636, 0.0472522
637, 0.0470161
638, 0.0467955
