lambda,Pabs
350, 0.717549
351, 0.724638
352, 0.73048
353, 0.734921
354, 0.737822
355, 0.739095
356, 0.739038
357, 0.737088
358, 0.733537
359, 0.728486
360, 0.722062
361, 0.714481
362, 0.705997
363, 0.696692
364, 0.686699
365, 0.676234
366, 0.665522
367, 0.654788
368, 0.644238
369, 0.634018
370, 0.624129
371, 0.614413
372, 0.604783
373, 0.59539
374, 0.586468
375, 0.57818
376, 0.570602
377, 0.563764
378, 0.557675
379, 0.552333
380, 0.547735
381, 0.543874
382, 0.540742
383, 0.538329
384, 0.536625
385, 0.535616
386, 0.535294
387, 0.535656
388, 0.536748
389, 0.538864
390, 0.542325
391, 0.545058
392, 0.548016
393, 0.551753
394, 0.556144
395, 0.561103
396, 0.566574
397, 0.572513
398, 0.578883
399, 0.585646
400, 0.592766
401, 0.600199
402, 0.607897
403, 0.615803
404, 0.623864
405, 0.632028
406, 0.640237
407, 0.648426
408, 0.656523
409, 0.664467
410, 0.672208
411, 0.679714
412, 0.686983
413, 0.693594
414, 0.699825
415, 0.705518
416, 0.710554
417, 0.714903
418, 0.718577
419, 0.721528
420, 0.723738
421, 0.725211
422, 0.725912
423, 0.725848
424, 0.725043
425, 0.723486
426, 0.721222
427, 0.71828
428, 0.714682
429, 0.710494
430, 0.705742
431, 0.700487
432, 0.694784
433, 0.688673
434, 0.682232
435, 0.675492
436, 0.66853
437, 0.661383
438, 0.654115
439, 0.646769
440, 0.639394
441, 0.632038
442, 0.624737
443, 0.617536
444, 0.610461
445, 0.603553
446, 0.596833
447, 0.590329
448, 0.584063
449, 0.578048
450, 0.572309
451, 0.566844
452, 0.561671
453, 0.556765
454, 0.552171
455, 0.54786
456, 0.543846
457, 0.540116
458, 0.536646
459, 0.533441
460, 0.530454
461, 0.527697
462, 0.525175
463, 0.522837
464, 0.520661
465, 0.518595
466, 0.516614
467, 0.514705
468, 0.512809
469, 0.510911
470, 0.50899
471, 0.506993
472, 0.504907
473, 0.502722
474, 0.500391
475, 0.497908
476, 0.495279
477, 0.492478
478, 0.489494
479, 0.486355
480, 0.483064
481, 0.479612
482, 0.476024
483, 0.472345
484, 0.468589
485, 0.464772
486, 0.460949
487, 0.457189
488, 0.453545
489, 0.45006
490, 0.446771
491, 0.443623
492, 0.44035
493, 0.43657
494, 0.432166
495, 0.427432
496, 0.42274
497, 0.418552
498, 0.419291
499, 0.412166
500, 0.407985
501, 0.404405
502, 0.401145
503, 0.398138
504, 0.395345
505, 0.392731
506, 0.390266
507, 0.387932
508, 0.38572
509, 0.383625
510, 0.381639
511, 0.379752
512, 0.377949
513, 0.376213
514, 0.374526
515, 0.372873
516, 0.371238
517, 0.369606
518, 0.367963
519, 0.366293
520, 0.364581
521, 0.36281
522, 0.360963
523, 0.359022
524, 0.356972
525, 0.354795
526, 0.352478
527, 0.350005
528, 0.347365
529, 0.344545
530, 0.341537
531, 0.338331
532, 0.334922
533, 0.331304
534, 0.327476
535, 0.323437
536, 0.319189
537, 0.314735
538, 0.310082
539, 0.305237
540, 0.30021
541, 0.295014
542, 0.28966
543, 0.284165
544, 0.278543
545, 0.272812
546, 0.266989
547, 0.261092
548, 0.25514
549, 0.24915
550, 0.24314
551, 0.237128
552, 0.231131
553, 0.225163
554, 0.219241
555, 0.213378
556, 0.207587
557, 0.20188
558, 0.19627
559, 0.190769
560, 0.185391
561, 0.180156
562, 0.175094
563, 0.170263
564, 0.165801
565, 0.162122
566, 0.16101
567, 0.175249
568, 0.187657
569, 0.152146
570, 0.142182
571, 0.136484
572, 0.131945
573, 0.127893
574, 0.124116
575, 0.120529
576, 0.117096
577, 0.113803
578, 0.110647
579, 0.107624
580, 0.104733
581, 0.101963
582, 0.0993046
583, 0.0967449
584, 0.094277
585, 0.0918991
586, 0.0896135
587, 0.0874219
588, 0.085322
589, 0.0833064
590, 0.0813659
591, 0.0794948
592, 0.0776928
593, 0.0759626
594, 0.0743051
595, 0.0727158
596, 0.0711869
597, 0.0697126
598, 0.0682926
599, 0.0669301
600, 0.0656257
601, 0.0643744
602, 0.0631693
603, 0.0620072
604, 0.0608903
605, 0.0598211
606, 0.0587971
607, 0.0578118
608, 0.0568612
609, 0.0559471
610, 0.0550726
611, 0.0542354
612, 0.0534295
613, 0.0526519
614, 0.0519053
615, 0.0511921
616, 0.0505088
617, 0.0498498
618, 0.0492149
619, 0.0486081
620, 0.048029
621, 0.0474722
622, 0.0469349
623, 0.0464208
624, 0.0459318
625, 0.0454631
626, 0.0450108
627, 0.0445781
628, 0.0441681
629, 0.043776
630, 0.0433977
631, 0.043037
632, 0.0426968
633, 0.0423717
634, 0.0420582
635, 0.0417617
636, 0.0414835
637, 0.0412165
638, 0.0409605
639, 0.0407397
640, 0.0405007
641, 0.0402872
642, 0.0400834
643, 0.0398951
644, 0.039719
645, 0.039551
646, 0.0393957
647, 0.0392537
648, 0.0391191
649, 0.038994
650, 0.0388826
651, 0.0387792
652, 0.0386826
653, 0.0385986
654, 0.0385238
655, 0.038454
656, 0.0383952
657, 0.0383464
658, 0.0383016
659, 0.038266
660, 0.0382408
661, 0.038219
662, 0.0382049
663, 0.0382011
664, 0.0382001
665, 0.0382059
666, 0.0382216
667, 0.0382393
668, 0.0382634
669, 0.0382968
670, 0.0383309
671, 0.0383711
672, 0.0384195
673, 0.0384677
674, 0.0385224
675, 0.0385837
676, 0.0386438
677, 0.0387113
678, 0.0387828
679, 0.0388529
680, 0.038931
681, 0.0390097
682, 0.0390881
683, 0.039174
684, 0.0392569
685, 0.0393421
686, 0.0394321
687, 0.0395169
688, 0.039607
689, 0.0396965
690, 0.039782
691, 0.0398734
692, 0.0399585
693, 0.0400442
694, 0.0401313
695, 0.0402102
696, 0.0402937
697, 0.0403705
698, 0.0404438
699, 0.0405188
700, 0.0405828


