lambda,Pabs
552, 0.265234
553, 0.257862
554, 0.25057
555, 0.243378
556, 0.236299
557, 0.229349
558, 0.22254
559, 0.215881
560, 0.20938
561, 0.203045
562, 0.196881
563, 0.190891
564, 0.185078
565, 0.179443
566, 0.173987
567, 0.168708
568, 0.163606
569, 0.158678
570, 0.153922
571, 0.149335
572, 0.144914
573, 0.140654
574, 0.136552
575, 0.132604
576, 0.128806
577, 0.125153
578, 0.121641
579, 0.118266
580, 0.115024
581, 0.111909
582, 0.108918
583, 0.106046
584, 0.10329
585, 0.100644
586, 0.0981041
587, 0.0956671
588, 0.0933285
589, 0.0910844
590, 0.088931
591, 0.0868647
592, 0.0848818
593, 0.0829788
594, 0.0811526
595, 0.0793998
596, 0.0777174
597, 0.0761025
598, 0.0745522
599, 0.0730639
600, 0.071635
601, 0.0702631
602, 0.0689458
603, 0.067681
604, 0.0664665
605, 0.0653003
606, 0.0641806
607, 0.0631053
608, 0.0620729
609, 0.0610817
610, 0.06013
611, 0.0592164
612, 0.0583394
613, 0.0574976
614, 0.0566897
615, 0.0559145
616, 0.0551707
617, 0.0544573
618, 0.0537731
619, 0.0531172
620, 0.0524886
621, 0.0518863
622, 0.0513095
623, 0.0507573
624, 0.050229
625, 0.0497238
626, 0.0492411
627, 0.04878
628, 0.04834
629, 0.0479205
630, 0.0475208
631, 0.0471404
632, 0.0467787
633, 0.0464352
634, 0.0461093
635, 0.0458006
636, 0.0455086
637, 0.0452328
638, 0.0449727
639, 0.0447279
640, 0.0444979
641, 0.0442823
642, 0.0440807
643, 0.0438928
644, 0.0437181
645, 0.0435562
646, 0.0434068
647, 0.0432696
648, 0.0431442
649, 0.0430303
650, 0.0429277
651, 0.042836
652, 0.0427551
653, 0.0426845
654, 0.0426241
655, 0.0425737
656, 0.042533
657, 0.0425019
658, 0.04248
659, 0.0424673
660, 0.0424635
661, 0.0424684
662, 0.0424819
663, 0.0425038
664, 0.0425337
665, 0.0425717
666, 0.0426174
667, 0.0426707
668, 0.0427314
669, 0.0427991
670, 0.0428739
671, 0.0429552
672, 0.0430431
673, 0.0431371
674, 0.0432371
675, 0.0433428
676, 0.0434539
677, 0.04357
678, 0.043691
679, 0.0438165
680, 0.0439462
681, 0.0440798
682, 0.0442169
683, 0.0443572
684, 0.0445003
685, 0.0446459
686, 0.0447936
687, 0.0449429
688, 0.0450936
689, 0.0452452
690, 0.0453973
691, 0.0455495
692, 0.0457013
693, 0.0458524
694, 0.0460022
695, 0.0461503
696, 0.0462964
697, 0.0464398
698, 0.0465803
699, 0.0467172
700, 0.0468501


