lambda,Pabs
350, 0.905621
351, 0.899242
352, 0.890706
353, 0.880232
354, 0.86807
355, 0.85449
356, 0.839779
357, 0.82423
358, 0.808133
359, 0.791763
360, 0.775368
361, 0.759161
362, 0.74332
363, 0.727981
364, 0.71325
365, 0.699207
366, 0.685915
367, 0.673425
368, 0.661778
369, 0.651013
370, 0.641159
371, 0.63224
372, 0.624268
373, 0.617246
374, 0.611168
375, 0.60602
376, 0.601784
377, 0.598438
378, 0.595958
379, 0.594325
380, 0.593518
381, 0.593521
382, 0.594317
383, 0.595893
384, 0.598236
385, 0.601333
386, 0.605173
387, 0.609742
388, 0.615026
389, 0.621006
390, 0.62766
391, 0.634963
392, 0.642881
393, 0.651378
394, 0.660412
395, 0.669936
396, 0.679903
397, 0.690259
398, 0.700952
399, 0.711924
400, 0.723117
401, 0.734466
402, 0.7459
403, 0.757344
404, 0.768713
405, 0.779915
406, 0.790856
407, 0.801433
408, 0.811546
409, 0.821094
410, 0.82998
411, 0.838113
412, 0.845413
413, 0.851807
414, 0.857236
415, 0.86165
416, 0.865014
417, 0.867302
418, 0.868504
419, 0.868617
420, 0.867654
421, 0.865636
422, 0.862596
423, 0.858579
424, 0.853636
425, 0.847828
426, 0.841225
427, 0.8339
428, 0.825932
429, 0.8174
430, 0.808387
431, 0.798974
432, 0.78924
433, 0.779263
434, 0.769115
435, 0.758865
436, 0.748576
437, 0.738307
438, 0.728112
439, 0.718037
440, 0.708126
441, 0.698418
442, 0.688944
443, 0.679734
444, 0.670813
445, 0.662204
446, 0.653925
447, 0.645992
448, 0.63842
449, 0.631219
450, 0.624397
451, 0.617961
452, 0.611915
453, 0.606257
454, 0.600986
455, 0.596094
456, 0.591572
457, 0.587406
458, 0.583578
459, 0.580068
460, 0.576851
461, 0.573901
462, 0.571188
463, 0.56868
464, 0.566344
465, 0.564145
466, 0.562049
467, 0.560019
468, 0.558021
469, 0.556021
470, 0.553985
471, 0.551884
472, 0.54969
473, 0.547378
474, 0.544927
475, 0.542322
476, 0.539549
477, 0.536601
478, 0.533475
479, 0.530172
480, 0.526699
481, 0.523066
482, 0.519286
483, 0.515375
484, 0.511353
485, 0.507241
486, 0.503061
487, 0.498837
488, 0.494591
489, 0.490348
490, 0.48613
491, 0.481959
492, 0.477855
493, 0.473837
494, 0.469923
495, 0.466128
496, 0.462465
497, 0.458947
498, 0.455582
499, 0.45238
500, 0.449345
501, 0.446481
502, 0.443789
503, 0.44127
504, 0.438921
505, 0.436737
506, 0.434714
507, 0.432843
508, 0.431115
509, 0.429519
510, 0.428043
511, 0.426672
512, 0.425393
513, 0.424188
514, 0.423042
515, 0.421934
516, 0.420848
517, 0.419763
518, 0.41866
519, 0.417516
520, 0.416312
521, 0.415025
522, 0.413635
523, 0.41212
524, 0.410458
525, 0.408628
526, 0.406611
527, 0.404387
528, 0.401938
529, 0.399247
530, 0.3963
531, 0.393082
532, 0.389585
533, 0.385799
534, 0.381719
535, 0.377343
536, 0.372672
537, 0.367708
538, 0.36246
539, 0.356936
540, 0.351149
541, 0.345115
542, 0.338852
543, 0.332379
544, 0.325718
545, 0.318894
546, 0.311929
547, 0.304851
548, 0.297683
549, 0.290452
550, 0.283184
551, 0.275901
552, 0.268629
553, 0.261388
554, 0.254201
555, 0.247086
556, 0.24006
557, 0.233139
558, 0.226338
559, 0.219668
560, 0.21314
561, 0.206762
562, 0.200541
563, 0.194483
564, 0.188592
565, 0.182871
566, 0.177322
567, 0.171945
568, 0.16674
569, 0.161706
570, 0.156843
571, 0.152146
572, 0.147615
573, 0.143246
574, 0.139036
575, 0.134981
576, 0.131077
577, 0.12732
578, 0.123707
579, 0.120233
580, 0.116894
581, 0.113685
582, 0.110603
583, 0.107642
584, 0.1048
585, 0.10207
586, 0.0994501
587, 0.096935
588, 0.094521
589, 0.0922041
590, 0.0899804
591, 0.0878462
592, 0.0857978
593, 0.0838319
594, 0.0819449
595, 0.0801337
596, 0.0783951
597, 0.0767261
598, 0.0751239
599, 0.0735856
600, 0.0721087
601, 0.0706906
602, 0.069329
603, 0.0680216
604, 0.0667661
605, 0.0655605
606, 0.0644027
607, 0.0632909
608, 0.0622233
609, 0.0611981
610, 0.0602137
611, 0.0592684
612, 0.0583608
613, 0.0574895
614, 0.056653
615, 0.0558502
616, 0.0550797
617, 0.0543403
618, 0.0536311
619, 0.0529508
620, 0.0522986
621, 0.0516734
622, 0.0510744
623, 0.0505007
624, 0.0499515
625, 0.0494259
626, 0.0489233
627, 0.0484429
628, 0.0479841
629, 0.0475462
630, 0.0471285
631, 0.0467304
632, 0.0463514
633, 0.0459909
634, 0.0456483
635, 0.0453231
636, 0.0450148
637, 0.044723
638, 0.044447
639, 0.0441865
640, 0.0439409
641, 0.04371
642, 0.0434932
643, 0.0432902
644, 0.0431005
645, 0.0429239
646, 0.0427599
647, 0.0426083
648, 0.0424687
649, 0.0423408
650, 0.0422244
651, 0.0421191
652, 0.0420247
653, 0.0419409
654, 0.0418676
655, 0.0418044
656, 0.0417511
657, 0.0417076
658, 0.0416736
659, 0.0416489
660, 0.0416334
661, 0.0416267
662, 0.0416288
663, 0.0416394
664, 0.0416583
665, 0.0416854
666, 0.0417203
667, 0.0417631
668, 0.0418133
669, 0.0418708
670, 0.0419355
671, 0.042007
672, 0.0420851
673, 0.0421698
674, 0.0422606
675, 0.0423573
676, 0.0424598
677, 0.0425677
678, 0.0426807
679, 0.0427987
680, 0.0429213
681, 0.0430483
682, 0.0431792
683, 0.0433139
684, 0.043452
685, 0.0435931
686, 0.043737
687, 0.0438832
688, 0.0440315
689, 0.0441814
690, 0.0443325
691, 0.0444845
692, 0.0446369
693, 0.0447894
694, 0.0449415
695, 0.0450928
696, 0.0452428
697, 0.0453912
698, 0.0455375
699, 0.0456812
700, 0.0458219


