lambda,Pabs
350, 0.901508
351, 0.893153
352, 0.882875
353, 0.870919
354, 0.857539
355, 0.843002
356, 0.827582
357, 0.811558
358, 0.795205
359, 0.778784
360, 0.762531
361, 0.746644
362, 0.731281
363, 0.716555
364, 0.702546
365, 0.689303
366, 0.676859
367, 0.665243
368, 0.654478
369, 0.644593
370, 0.635614
371, 0.627567
372, 0.62047
373, 0.614331
374, 0.609147
375, 0.604902
376, 0.601576
377, 0.599139
378, 0.597564
379, 0.596821
380, 0.596886
381, 0.59774
382, 0.599366
383, 0.601752
384, 0.604888
385, 0.608766
386, 0.613377
387, 0.61871
388, 0.624752
389, 0.631484
390, 0.638881
391, 0.646912
392, 0.655537
393, 0.664711
394, 0.674382
395, 0.684496
396, 0.694993
397, 0.705814
398, 0.716897
399, 0.728182
400, 0.739604
401, 0.751096
402, 0.762584
403, 0.773988
404, 0.78522
405, 0.796185
406, 0.80678
407, 0.8169
408, 0.826439
409, 0.835295
410, 0.843371
411, 0.850583
412, 0.856858
413, 0.862135
414, 0.866371
415, 0.869535
416, 0.87161
417, 0.87259
418, 0.87248
419, 0.871299
420, 0.86907
421, 0.865829
422, 0.861619
423, 0.856493
424, 0.850511
425, 0.84374
426, 0.836253
427, 0.82813
428, 0.819452
429, 0.810303
430, 0.800767
431, 0.790924
432, 0.780853
433, 0.770629
434, 0.76032
435, 0.74999
436, 0.739694
437, 0.729486
438, 0.719411
439, 0.709508
440, 0.699815
441, 0.690362
442, 0.681176
443, 0.672283
444, 0.663702
445, 0.655453
446, 0.647551
447, 0.64001
448, 0.632843
449, 0.626058
450, 0.619664
451, 0.613664
452, 0.608062
453, 0.602855
454, 0.598041
455, 0.59361
456, 0.589553
457, 0.585852
458, 0.58249
459, 0.579443
460, 0.576686
461, 0.574189
462, 0.571923
463, 0.569852
464, 0.567943
465, 0.56616
466, 0.564467
467, 0.562828
468, 0.561207
469, 0.559571
470, 0.557887
471, 0.556126
472, 0.554259
473, 0.552264
474, 0.550119
475, 0.54781
476, 0.545323
477, 0.542652
478, 0.539794
479, 0.536752
480, 0.533531
481, 0.530143
482, 0.5266
483, 0.522921
484, 0.519123
485, 0.51523
486, 0.511262
487, 0.507245
488, 0.503201
489, 0.499154
490, 0.495127
491, 0.491142
492, 0.48722
493, 0.483379
494, 0.479638
495, 0.476011
496, 0.472513
497, 0.469156
498, 0.465948
499, 0.462897
500, 0.460008
501, 0.457284
502, 0.454727
503, 0.452334
504, 0.450102
505, 0.448025
506, 0.446095
507, 0.444304
508, 0.442639
509, 0.441088
510, 0.439636
511, 0.438267
512, 0.436964
513, 0.43571
514, 0.434484
515, 0.433268
516, 0.432041
517, 0.430781
518, 0.429468
519, 0.428078
520, 0.426592
521, 0.424985
522, 0.423237
523, 0.421326
524, 0.419231
525, 0.416931
526, 0.414408
527, 0.411643
528, 0.408621
529, 0.405326
530, 0.401748
531, 0.397877
532, 0.393706
533, 0.38923
534, 0.384451
535, 0.379369
536, 0.373992
537, 0.368327
538, 0.362388
539, 0.35619
540, 0.34975
541, 0.343088
542, 0.336227
543, 0.329191
544, 0.322005
545, 0.314695
546, 0.307289
547, 0.299811
548, 0.29229
549, 0.28475
550, 0.277217
551, 0.269713
552, 0.262261
553, 0.254881
554, 0.247592
555, 0.240409
556, 0.233349
557, 0.226424
558, 0.219645
559, 0.21302
560, 0.206559
561, 0.200266
562, 0.194147
563, 0.188204
564, 0.18244
565, 0.176855
566, 0.17145
567, 0.166223
568, 0.161173
569, 0.156298
570, 0.151595
571, 0.147062
572, 0.142694
573, 0.138488
574, 0.134439
575, 0.130545
576, 0.1268
577, 0.1232
578, 0.119741
579, 0.116418
580, 0.113226
581, 0.110161
582, 0.107219
583, 0.104395
584, 0.101684
585, 0.0990828
586, 0.0965867
