lambda,Pabs
350, 0.272964
351, 0.272707
352, 0.27242
353, 0.272082
354, 0.271726
355, 0.271335
356, 0.270904
357, 0.270448
358, 0.269933
359, 0.269381
360, 0.268778
361, 0.268128
362, 0.267444
363, 0.266716
364, 0.265976
365, 0.265208
366, 0.264434
367, 0.263648
368, 0.262853
369, 0.262055
370, 0.261238
371, 0.260417
372, 0.259571
373, 0.258723
374, 0.257852
375, 0.256983
376, 0.256102
377, 0.255231
378, 0.254363
379, 0.253513
380, 0.252676
381, 0.251862
382, 0.251063
383, 0.250285
384, 0.249523
385, 0.248778
386, 0.248044
387, 0.247325
388, 0.246617
389, 0.245926
390, 0.245247
391, 0.244593
392, 0.243953
393, 0.243346
394, 0.242757
395, 0.242207
396, 0.241673
397, 0.241179
398, 0.2407
399, 0.240256
400, 0.239826
401, 0.239425
402, 0.239037
403, 0.238667
404, 0.238316
405, 0.237975
406, 0.23766
407, 0.23735
408, 0.237073
409, 0.236799
410, 0.236558
411, 0.236328
412, 0.236122
413, 0.235939
414, 0.235764
415, 0.235623
416, 0.235481
417, 0.235367
418, 0.235257
419, 0.23516
420, 0.235078
421, 0.234992
422, 0.234931
423, 0.234862
424, 0.234811
425, 0.234768
426, 0.234727
427, 0.23471
428, 0.234688
429, 0.23469
430, 0.2347
431, 0.234717
432, 0.23476
433, 0.234801
434, 0.234864
435, 0.234938
436, 0.235017
437, 0.235119
438, 0.23522
439, 0.23534
440, 0.235472
441, 0.235608
442, 0.235765
443, 0.23593
444, 0.236106
445, 0.236305
446, 0.236509
447, 0.236736
448, 0.236979
449, 0.237234
450, 0.237512
451, 0.237803
452, 0.238107
453, 0.238431
454, 0.238759
455, 0.239098
456, 0.239446
457, 0.239788
458, 0.240133
459, 0.240466
460, 0.240782
461, 0.241083
462, 0.241351
463, 0.241584
464, 0.241779
465, 0.241918
466, 0.242001
467, 0.242022
468, 0.241964
469, 0.241826
470, 0.241604
471, 0.241282
472, 0.240863
473, 0.240341
474, 0.239704
475, 0.238956
476, 0.238095
477, 0.237111
478, 0.23601
479, 0.234794
480, 0.233456
481, 0.232
482, 0.230438
483, 0.228761
484, 0.226976
485, 0.225094
486, 0.223114
487, 0.221038
488, 0.218881
489, 0.216646
490, 0.214333
491, 0.211955
492, 0.209519
493, 0.207024
494, 0.204481
495, 0.2019
496, 0.199281
497, 0.196625
498, 0.193949
499, 0.191254
500, 0.188539
501, 0.185811
502, 0.183079
503, 0.18034
504, 0.177599
505, 0.174864
506, 0.172136
507, 0.169408
508, 0.166692
509, 0.163993
510, 0.161306
511, 0.158633
512, 0.155981
513, 0.15335
514, 0.15073
515, 0.148138
516, 0.145573
517, 0.143033
518, 0.140509
519, 0.138018
520, 0.135555
521, 0.133118
522, 0.130714
523, 0.128342
524, 0.126004
525, 0.123678
526, 0.121399
527, 0.119156
528, 0.116944
529, 0.11476
