lambda,Pabs
350, 0.241147
351, 0.241006
352, 0.240796
353, 0.240558
354, 0.240284
355, 0.239992
356, 0.239695
357, 0.239368
358, 0.239027
359, 0.238645
360, 0.238218
361, 0.237749
362, 0.237214
363, 0.236646
364, 0.236029
365, 0.235393
366, 0.23474
367, 0.23408
368, 0.233432
369, 0.232776
370, 0.232137
371, 0.23148
372, 0.230827
373, 0.230148
374, 0.229458
375, 0.228745
376, 0.228019
377, 0.227285
378, 0.226547
379, 0.225822
380, 0.225107
381, 0.224421
382, 0.223754
383, 0.223121
384, 0.222504
385, 0.221914
386, 0.221331
387, 0.220768
388, 0.220203
389, 0.219651
390, 0.219098
391, 0.21856
392, 0.218031
393, 0.217522
394, 0.217035
395, 0.216577
396, 0.21615
397, 0.21575
398, 0.215387
399, 0.215047
400, 0.21474
401, 0.214444
402, 0.214176
403, 0.213911
404, 0.213667
405, 0.213424
406, 0.213194
407, 0.212973
408, 0.21276
409, 0.212569
410, 0.212384
411, 0.212231
412, 0.212086
413, 0.211975
414, 0.211876
415, 0.2118
416, 0.211747
417, 0.211699
418, 0.211676
419, 0.21165
420, 0.21164
421, 0.21163
422, 0.211622
423, 0.211624
424, 0.211616
425, 0.211627
426, 0.211632
427, 0.211648
428, 0.211678
429, 0.211708
430, 0.211765
431, 0.211823
432, 0.211901
433, 0.211997
434, 0.212096
435, 0.212221
436, 0.212348
437, 0.212489
438, 0.212644
439, 0.212799
440, 0.212971
441, 0.213147
442, 0.21333
443, 0.21353
444, 0.213733
445, 0.213953
446, 0.214189
447, 0.214435
448, 0.214707
449, 0.214993
450, 0.215298
451, 0.215629
452, 0.215973
453, 0.21634
454, 0.216725
455, 0.217119
456, 0.217529
457, 0.217944
458, 0.21836
459, 0.218776
460, 0.21918
461, 0.21957
462, 0.219941
463, 0.220281
464, 0.220586
465, 0.220851
466, 0.221062
467, 0.221218
468, 0.22131
469, 0.221326
470, 0.221265
471, 0.22112
472, 0.220877
473, 0.22054
474, 0.2201
475, 0.219548
476, 0.218888
477, 0.218115
478, 0.217221
479, 0.216214
480, 0.215091
481, 0.213848
482, 0.212494
483, 0.211031
484, 0.209456
485, 0.207779
486, 0.206006
487, 0.204137
488, 0.20218
489, 0.200147
490, 0.198037
491, 0.195856
492, 0.193617
493, 0.191323
494, 0.188977
495, 0.186591
496, 0.18417
497, 0.181715
498, 0.179234
499, 0.176735
500, 0.174219
501, 0.171689
502, 0.169151
503, 0.16661
504, 0.164064
505, 0.161521
506, 0.158982
507, 0.15645
508, 0.15392
509, 0.151404
510, 0.148902
511, 0.146414
512, 0.143937
513, 0.141481
514, 0.139041
515, 0.13662
516, 0.134222
517, 0.131851
518, 0.129503
519, 0.127171
520, 0.124873
521, 0.1226
522, 0.120362
523, 0.118145
524, 0.115965
525, 0.11381
526, 0.111681
527, 0.109591
528, 0.107533
529, 0.105517
530, 0.103511
531, 0.101548
532, 0.0996131
533, 0.0977132
534, 0.0958532
535, 0.0940154
536, 0.0922282
537, 0.0904393
538, 0.0886962
539, 0.0869849
540, 0.085312
541, 0.0836855
542, 0.0820567
543, 0.0804812
544, 0.0789114
545, 0.0773851
546, 0.0759023
547, 0.0744349
548, 0.0730337
549, 0.07161
550, 0.0702303
551, 0.0688755
552, 0.0675508
553, 0.0662932
554, 0.0650345
555, 0.0638091
556, 0.0626118
557, 0.0613993
558, 0.0602554
559, 0.059121
560, 0.0580309
561, 0.0570095
562, 0.0559258
563, 0.0549121
564, 0.0538698
565, 0.0528732
566, 0.0519458
567, 0.0510094
568, 0.0501169
569, 0.0492503
570, 0.048315
571, 0.0474685
572, 0.0465925
573, 0.0457711
574, 0.0450192
575, 0.044236
576, 0.0434848
577, 0.0427556
578, 0.0419334
579, 0.041224
580, 0.0405304
581, 0.0398484
582, 0.039229
583, 0.0385576
584, 0.0379088
585, 0.0373188
586, 0.036631
587, 0.0360158
588, 0.035457
589, 0.0349292
590, 0.0343917
591, 0.0338705
592, 0.0332566
593, 0.0327518
594, 0.0322562
595, 0.0317302
596, 0.0312342
597, 0.0307815
598, 0.0303517
599, 0.029916
600, 0.0294553
601, 0.0289296
602, 0.0285264
603, 0.0281248
604, 0.0277353
605, 0.0273306
606, 0.0269036
607, 0.0265231
608, 0.026174
609, 0.0258211
610, 0.025388
611, 0.0250372
612, 0.0246952
613, 0.0243694
614, 0.0240726
615, 0.0237533
616, 0.0234009
617, 0.02309
618, 0.0228058
619, 0.0225029
620, 0.0221791
621, 0.0219348
622, 0.0216667
623, 0.021411
624, 0.0211803
625, 0.0209026
626, 0.0205909
627, 0.0203694
628, 0.0201552
629, 0.0199411
630, 0.0197212
631, 0.0194835
632, 0.0192344
633, 0.0190401
634, 0.0188575
635, 0.0186775
636, 0.0184835
637, 0.0182575
638, 0.0180533
639, 0.0178853
640, 0.0177141
641, 0.0175472
642, 0.0174136
643, 0.0172472
644, 0.0170784
645, 0.0169332
646, 0.0167641
647, 0.0165502
648, 0.016426
649, 0.0163164
650, 0.0162038
651, 0.016098
652, 0.0159596
653, 0.0157657
654, 0.0155507
655, 0.0154621
656, 0.0153539
657, 0.0152251
658, 0.0151335
659, 0.0150232
660, 0.0148335
661, 0.0146928
662, 0.0146023
663, 0.014461
664, 0.0143214
665, 0.0142466
666, 0.0141769
667, 0.0140764
668, 0.0139811
669, 0.0138679
670, 0.0137075
671, 0.0135407
672, 0.0134899
673, 0.0134572
674, 0.0134027
675, 0.0133584
676, 0.0132938
677, 0.0131311
678, 0.0129232
679, 0.0129003
680, 0.012876
681, 0.0127641
682, 0.0127515
683, 0.0127392
684, 0.012685
685, 0.0125329
686, 0.0125043
687, 0.0124943
688, 0.0123394
689, 0.0121839
690, 0.0121808
691, 0.0121657
692, 0.0121916
693, 0.0122457
694, 0.0122899
695, 0.0122254
696, 0.0119998
697, 0.0117784
698, 0.0117513
699, 0.0117917
700, 0.0119106


