lambda,Pabs
350, 0.280226
351, 0.279908
352, 0.279548
353, 0.279159
354, 0.278714
355, 0.278248
356, 0.277736
357, 0.277184
358, 0.276605
359, 0.275971
360, 0.275317
361, 0.274612
362, 0.273883
363, 0.273127
364, 0.272338
365, 0.271541
366, 0.270713
367, 0.269889
368, 0.269039
369, 0.268192
370, 0.267328
371, 0.26646
372, 0.265585
373, 0.264701
374, 0.263819
375, 0.262927
376, 0.262046
377, 0.261156
378, 0.260288
379, 0.259416
380, 0.258572
381, 0.257729
382, 0.25692
383, 0.256113
384, 0.255339
385, 0.254569
386, 0.253833
387, 0.2531
388, 0.252399
389, 0.251702
390, 0.251038
391, 0.25038
392, 0.249756
393, 0.249142
394, 0.248563
395, 0.247999
396, 0.247467
397, 0.246959
398, 0.246476
399, 0.246023
400, 0.245583
401, 0.245179
402, 0.244782
403, 0.244422
404, 0.244063
405, 0.243739
406, 0.243418
407, 0.243122
408, 0.242841
409, 0.242573
410, 0.242332
411, 0.242093
412, 0.24189
413, 0.241687
414, 0.241515
415, 0.241351
416, 0.241203
417, 0.24108
418, 0.240954
419, 0.240859
420, 0.24076
421, 0.240682
422, 0.240611
423, 0.240541
424, 0.240494
425, 0.240438
426, 0.240404
427, 0.240373
428, 0.240346
429, 0.240342
430, 0.240331
431, 0.240345
432, 0.240364
433, 0.240392
434, 0.240443
435, 0.240493
436, 0.240565
437, 0.240648
438, 0.240737
439, 0.240849
440, 0.240964
441, 0.241093
442, 0.241241
443, 0.24139
444, 0.241562
445, 0.241742
446, 0.241934
447, 0.242146
448, 0.242365
449, 0.242601
450, 0.242855
451, 0.243115
452, 0.243395
453, 0.243684
454, 0.24398
455, 0.24429
456, 0.244598
457, 0.244907
458, 0.245214
459, 0.245507
460, 0.245786
461, 0.246044
462, 0.246268
463, 0.246459
464, 0.246606
465, 0.246694
466, 0.246728
467, 0.246693
468, 0.246578
469, 0.246385
470, 0.246101
471, 0.245717
472, 0.245238
473, 0.244653
474, 0.243953
475, 0.243145
476, 0.242223
477, 0.24118
478, 0.240025
479, 0.238755
480, 0.237364
481, 0.235863
482, 0.234255
483, 0.232533
484, 0.23071
485, 0.228792
486, 0.226773
487, 0.224664
488, 0.222478
489, 0.220209
490, 0.217863
491, 0.215458
492, 0.212992
493, 0.210465
494, 0.207893
495, 0.205282
496, 0.202628
497, 0.199943
498, 0.197237
499, 0.194507
500, 0.191756
501, 0.188998
502, 0.186234
503, 0.183458
504, 0.180685
505, 0.177918
506, 0.175154
507, 0.172391
508, 0.169646
509, 0.166913
510, 0.164191
511, 0.161485
512, 0.158803
513, 0.156133
514, 0.15348
515, 0.150857
516, 0.148258
517, 0.145682
518, 0.143124
519, 0.140602
520, 0.138098
521, 0.135628
522, 0.133189
523, 0.130785
524, 0.128405
525, 0.126048
526, 0.123736
527, 0.121454
528, 0.119215
529, 0.116996
530, 0.114822
531, 0.112673
532, 0.110551
533, 0.108482
534, 0.106445
535, 0.104456
536, 0.102464
537, 0.100526
538, 0.0986225
539, 0.0967449
540, 0.0949165
541, 0.0931165
542, 0.0913675
543, 0.0895982
544, 0.0878817
545, 0.0862151
546, 0.084577
547, 0.0829766
548, 0.0813815
549, 0.0798409
550, 0.0783227
551, 0.0768032
552, 0.0753496
553, 0.0739377
554, 0.0725585
555, 0.0711761
556, 0.0698069
557, 0.0685079
558, 0.0672168
559, 0.0659629
560, 0.064737
561, 0.0635471
562, 0.0624002
563, 0.0612102
564, 0.0600732
565, 0.0589855
566, 0.0579335
567, 0.0569047
568, 0.0558696
569, 0.054858
570, 0.0539021
571, 0.0529222
572, 0.0519773
573, 0.0510738
574, 0.0502031
575, 0.0493557
576, 0.048508
577, 0.0476138
578, 0.0468171
579, 0.0460286
580, 0.0452427
581, 0.0444991
582, 0.043746
583, 0.043038
584, 0.0423538
585, 0.0415942
586, 0.0409128
587, 0.0402649
588, 0.0396358
589, 0.0390151
590, 0.0384083
591, 0.0377611
592, 0.037193
593, 0.0366292
594, 0.0360257
595, 0.0354851
596, 0.0349554
597, 0.0344538
598, 0.033959
599, 0.0334591
600, 0.0328964
601, 0.0324424
602, 0.0319842
603, 0.0315245
604, 0.0310923
605, 0.0306357
606, 0.0302056
607, 0.0298182
608, 0.0294206
609, 0.0289773
610, 0.0285774
611, 0.0282031
612, 0.0278324
613, 0.0275035
614, 0.0271637
615, 0.0267898
616, 0.0264383
617, 0.0261292
618, 0.0257994
619, 0.0254412
620, 0.0251622
621, 0.0248644
622, 0.0245811
623, 0.0243238
624, 0.0240349
625, 0.0236892
626, 0.0234316
627, 0.0231885
628, 0.0229394
629, 0.0226932
630, 0.0224124
631, 0.0221464
632, 0.021919
633, 0.0217065
634, 0.0215064
635, 0.0212759
636, 0.0210121
637, 0.020786
638, 0.0205892
639, 0.0203816
640, 0.0201866
641, 0.0200308
642, 0.0198336
643, 0.0196394
644, 0.0194803
645, 0.0192996
646, 0.0190308
647, 0.0188836
648, 0.0187512
649, 0.0185855
650, 0.0184777
651, 0.0183432
652, 0.0181349
653, 0.0178742
654, 0.0177614
655, 0.0176169
656, 0.0174685
657, 0.0173787
658, 0.0172681
659, 0.017066
660, 0.0169007
661, 0.0167837
662, 0.0166356
663, 0.0164878
664, 0.01641
665, 0.0163144
666, 0.0161945
667, 0.0160882
668, 0.0159726
669, 0.0157974
670, 0.0156228
671, 0.0155637
672, 0.0155104
673, 0.0154199
674, 0.0153776
675, 0.0153142
676, 0.0151486
677, 0.0149047
678, 0.014894
679, 0.0148513
680, 0.0147072
681, 0.0146928
682, 0.0146939
683, 0.0146264
684, 0.0144493
685, 0.0144337
686, 0.0144138
687, 0.0142385
688, 0.0140795
689, 0.014082
690, 0.0140803
691, 0.0141095
692, 0.0141716
693, 0.0142201
694, 0.0141196
695, 0.0138851
696, 0.0136358
697, 0.0136262
698, 0.0137101
699, 0.0138619
700, 0.0140367


