lambda,Pabs
350, 0.279249
351, 0.278933
352, 0.278558
353, 0.278162
354, 0.277709
355, 0.277228
356, 0.276716
357, 0.276154
358, 0.275575
359, 0.274942
360, 0.274283
361, 0.273587
362, 0.272851
363, 0.272099
364, 0.271303
365, 0.270504
366, 0.269674
367, 0.268843
368, 0.267995
369, 0.267141
370, 0.266285
371, 0.265416
372, 0.264553
373, 0.263671
374, 0.262799
375, 0.26191
376, 0.261037
377, 0.26015
378, 0.259286
379, 0.258416
380, 0.257575
381, 0.256736
382, 0.255929
383, 0.255128
384, 0.254362
385, 0.253601
386, 0.252874
387, 0.252151
388, 0.251462
389, 0.250775
390, 0.250121
391, 0.24947
392, 0.248857
393, 0.248247
394, 0.247677
395, 0.247115
396, 0.246595
397, 0.246087
398, 0.245616
399, 0.245165
400, 0.244741
401, 0.244344
402, 0.243961
403, 0.24361
404, 0.243261
405, 0.24295
406, 0.242635
407, 0.242353
408, 0.242074
409, 0.241819
410, 0.24158
411, 0.24135
412, 0.241151
413, 0.240951
414, 0.240789
415, 0.240627
416, 0.240492
417, 0.240371
418, 0.240258
419, 0.240171
420, 0.240079
421, 0.240014
422, 0.239946
423, 0.239889
424, 0.239847
425, 0.239797
426, 0.239771
427, 0.23974
428, 0.239722
429, 0.239718
430, 0.239711
431, 0.23973
432, 0.239749
433, 0.239784
434, 0.239838
435, 0.239891
436, 0.239971
437, 0.240056
438, 0.240153
439, 0.24027
440, 0.240389
441, 0.240526
442, 0.240676
443, 0.24083
444, 0.241007
445, 0.241187
446, 0.241383
447, 0.241596
448, 0.241816
449, 0.242055
450, 0.242308
451, 0.242569
452, 0.242851
453, 0.24314
454, 0.243439
455, 0.243751
456, 0.24406
457, 0.244374
458, 0.244685
459, 0.24498
460, 0.245265
461, 0.245527
462, 0.245755
463, 0.245951
464, 0.246101
465, 0.246195
466, 0.246233
467, 0.246201
468, 0.246089
469, 0.2459
470, 0.245619
471, 0.245239
472, 0.244765
473, 0.244181
474, 0.243485
475, 0.242683
476, 0.241764
477, 0.240726
478, 0.239576
479, 0.23831
480, 0.236924
481, 0.23543
482, 0.233826
483, 0.232108
484, 0.230291
485, 0.228377
486, 0.22636
487, 0.224257
488, 0.222074
489, 0.219806
490, 0.217463
491, 0.215061
492, 0.212594
493, 0.210068
494, 0.207498
495, 0.204888
496, 0.202233
497, 0.199549
498, 0.196844
499, 0.194112
500, 0.191362
501, 0.188606
502, 0.185842
503, 0.183066
504, 0.180295
505, 0.17753
506, 0.174766
507, 0.172006
508, 0.169265
509, 0.166532
510, 0.163812
511, 0.16111
512, 0.158431
513, 0.15576
514, 0.153111
515, 0.150491
516, 0.147894
517, 0.145316
518, 0.142762
519, 0.140243
520, 0.137738
521, 0.135269
522, 0.132832
523, 0.130431
524, 0.128045
525, 0.125692
526, 0.123383
527, 0.121101
528, 0.11886
529, 0.116643
530, 0.114475
531, 0.11232
532, 0.110204
533, 0.108136
534, 0.106103
535, 0.104111
536, 0.102122
537, 0.100193
538, 0.0982887
539, 0.0964164
540, 0.0945913
541, 0.0927976
542, 0.0910534
543, 0.0892843
544, 0.0875801
545, 0.0859193
546, 0.0842865
547, 0.0826894
548, 0.0811046
549, 0.0795754
550, 0.078053
551, 0.0765473
552, 0.075102
553, 0.0736975
554, 0.0723268
555, 0.0709362
556, 0.0695846
557, 0.0682931
558, 0.0669993
559, 0.0657509
560, 0.0645278
561, 0.0633462
562, 0.0622051
563, 0.0609959
564, 0.0598749
565, 0.0587897
566, 0.0577353
567, 0.0567058
568, 0.055656
569, 0.0546599
570, 0.0537051
571, 0.0527074
572, 0.0517765
573, 0.0508709
574, 0.0499995
575, 0.049152
576, 0.0482816
577, 0.047413
578, 0.0466181
579, 0.0458233
580, 0.0450461
581, 0.0443021
582, 0.0435525
583, 0.0428497
584, 0.0421647
585, 0.0414074
586, 0.0407385
587, 0.0400904
588, 0.0394676
589, 0.0388484
590, 0.038238
591, 0.0376052
592, 0.0370388
593, 0.0364725
594, 0.0358725
595, 0.0353343
596, 0.034807
597, 0.0343152
598, 0.0338209
599, 0.0333167
600, 0.0327679
601, 0.032319
602, 0.0318629
603, 0.0314093
604, 0.0309811
605, 0.0305288
606, 0.0301098
607, 0.0297261
608, 0.0293288
609, 0.0288802
610, 0.0284985
611, 0.0281249
612, 0.0277521
613, 0.0274235
614, 0.0270761
615, 0.0266995
616, 0.0263582
617, 0.0260463
618, 0.0257061
619, 0.0253421
620, 0.0250646
621, 0.0247618
622, 0.0244807
623, 0.0242265
624, 0.0239257
625, 0.0235735
626, 0.0233208
627, 0.023076
628, 0.0228275
629, 0.0225869
630, 0.0223149
631, 0.0220431
632, 0.0218192
633, 0.0216055
634, 0.0214014
635, 0.0211687
636, 0.0209163
637, 0.020696
638, 0.020498
639, 0.0202883
640, 0.0200834
641, 0.01992
642, 0.0197192
643, 0.0195395
644, 0.0193849
645, 0.0191999
646, 0.0189256
647, 0.0187734
648, 0.0186362
649, 0.0184692
650, 0.0183695
651, 0.0182382
652, 0.0180311
653, 0.0177753
654, 0.0176694
655, 0.0175216
656, 0.0173645
657, 0.0172732
658, 0.0171628
659, 0.0169708
660, 0.0168186
661, 0.0167095
662, 0.0165565
663, 0.0163944
664, 0.0163022
665, 0.0162075
666, 0.0160992
667, 0.016005
668, 0.0158948
669, 0.0157188
670, 0.015533
671, 0.0154632
672, 0.0154037
673, 0.0153118
674, 0.0152716
675, 0.0152144
676, 0.0150384
677, 0.0148082
678, 0.0147926
679, 0.0147442
680, 0.014581
681, 0.0145488
682, 0.0145417
683, 0.0144468
684, 0.0142777
685, 0.0142832
686, 0.0142639
687, 0.0140786
688, 0.0138996
689, 0.0138774
690, 0.0138342
691, 0.0138072
692, 0.0138621
693, 0.0139215
694, 0.0138343
695, 0.0136086
696, 0.0133762
697, 0.0133349
698, 0.0133589
699, 0.0134343
700, 0.0135655


