lambda,Pabs
537, 0.0988678
538, 0.0969796
539, 0.0951218
540, 0.0933075
541, 0.0915289
542, 0.089789
543, 0.0880409
544, 0.0863527
545, 0.0847058
546, 0.0830852
547, 0.0814969
548, 0.0799256
549, 0.0784035
550, 0.0769009
551, 0.0754192
552, 0.0739872
553, 0.0725875
554, 0.0712205
555, 0.0698623
556, 0.0685245
557, 0.0672408
558, 0.0659743
559, 0.0647434
560, 0.0635408
561, 0.0623542
562, 0.0612144
563, 0.0600629
564, 0.0589491
565, 0.0578753
566, 0.0568277
567, 0.0558122
568, 0.054804
569, 0.0537943
570, 0.0528405
571, 0.0518903
572, 0.0509687
573, 0.0500782
574, 0.0491994
575, 0.0483582
576, 0.0475377
577, 0.0466671
578, 0.0458678
579, 0.0450891
580, 0.0443336
581, 0.0436035
582, 0.0428655
583, 0.0421513
584, 0.0414789
585, 0.0407652
586, 0.0400837
587, 0.0394388
588, 0.0388282
589, 0.0382232
590, 0.037642
591, 0.0370082
592, 0.0364357
593, 0.0358871
594, 0.0353103
595, 0.0347711
596, 0.0342509
597, 0.0337689
598, 0.0332853
599, 0.0328182
600, 0.0322598
601, 0.0318027
602, 0.0313561
603, 0.0309119
604, 0.0304926
605, 0.0300503
606, 0.029633
607, 0.0292516
608, 0.0288677
609, 0.0284269
610, 0.0280359
611, 0.0276681
612, 0.0273089
613, 0.0269882
614, 0.026646
615, 0.0262767
616, 0.025937
617, 0.0256348
618, 0.0253205
619, 0.0249437
620, 0.0246581
621, 0.0243624
622, 0.0240844
623, 0.0238451
624, 0.0235699
625, 0.0231999
626, 0.0229316
627, 0.0226887
628, 0.0224358
629, 0.0222102
630, 0.021952
631, 0.0216757
632, 0.0214445
633, 0.0212362
634, 0.021027
635, 0.0207865
636, 0.0205523
637, 0.020329
638, 0.0201393
639, 0.019952
640, 0.019726
641, 0.0195398
642, 0.0193416
643, 0.0191657
644, 0.019026
645, 0.0188691
646, 0.0185983
647, 0.0183951
648, 0.0182559
649, 0.0180942
650, 0.0179873
651, 0.0178797
652, 0.0177125
653, 0.0174353
654, 0.0173168
655, 0.017195
656, 0.0170229
657, 0.0168998
658, 0.0168084
659, 0.0166399
660, 0.0164818
661, 0.0164092
662, 0.0162796
663, 0.0160764
664, 0.0159337
665, 0.0158355
666, 0.0157412
667, 0.0156704
668, 0.0156018
669, 0.0154587
670, 0.0152325
671, 0.0150947
672, 0.0150394
673, 0.01496
674, 0.0149083
675, 0.0148784
676, 0.0147602
677, 0.0144995
678, 0.0144237
679, 0.0144152
680, 0.0142945
681, 0.0141656
682, 0.0141694
683, 0.0140865
684, 0.0139164
685, 0.0138768
686, 0.0139225
687, 0.0138312
688, 0.0135709
689, 0.0134835
690, 0.0134191
691, 0.013327
692, 0.0133069
693, 0.0134198
694, 0.0134163
695, 0.0132729
696, 0.0129844
697, 0.0128806
698, 0.0128145
699, 0.0127807
700, 0.0127646


