lambda,Pabs
350, 0.243123
351, 0.242082
352, 0.2412
353, 0.240869
354, 0.241363
355, 0.242643
356, 0.244333
357, 0.246042
358, 0.247355
359, 0.247918
360, 0.247759
361, 0.247082
362, 0.246179
363, 0.245491
364, 0.245259
365, 0.245568
366, 0.246412
367, 0.247499
368, 0.248567
369, 0.24934
370, 0.249562
371, 0.249254
372, 0.248471
373, 0.247442
374, 0.246452
375, 0.245664
376, 0.245275
377, 0.245256
378, 0.245548
379, 0.245987
380, 0.246343
381, 0.246478
382, 0.246218
383, 0.245579
384, 0.244595
385, 0.243409
386, 0.242195
387, 0.241086
388, 0.240227
389, 0.239628
390, 0.239312
391, 0.239161
392, 0.239097
393, 0.238966
394, 0.238672
395, 0.238139
396, 0.237343
397, 0.236334
398, 0.235165
399, 0.233971
400, 0.232815
401, 0.231823
402, 0.231002
403, 0.230418
404, 0.229992
405, 0.229728
406, 0.229497
407, 0.229276
408, 0.228942
409, 0.228498
410, 0.227879
411, 0.227132
412, 0.226268
413, 0.225355
414, 0.224456
415, 0.223613
416, 0.222906
417, 0.222314
418, 0.221908
419, 0.221599
420, 0.221439
421, 0.221303
422, 0.221218
423, 0.221078
424, 0.220892
425, 0.220615
426, 0.220237
427, 0.219798
428, 0.219269
429, 0.218751
430, 0.218209
431, 0.217744
432, 0.21734
433, 0.217039
434, 0.216858
435, 0.21676
436, 0.216789
437, 0.21686
438, 0.217005
439, 0.217157
440, 0.2173
441, 0.217435
442, 0.2175
443, 0.217549
444, 0.217535
445, 0.217497
446, 0.21746
447, 0.217407
448, 0.217418
449, 0.21746
450, 0.21758
451, 0.217795
452, 0.21807
453, 0.218458
454, 0.218905
455, 0.21941
456, 0.219979
457, 0.22054
458, 0.221122
459, 0.221684
460, 0.222187
461, 0.22267
462, 0.22307
463, 0.223406
464, 0.223697
465, 0.223893
466, 0.224045
467, 0.224146
468, 0.224168
469, 0.22416
470, 0.224091
471, 0.223949
472, 0.223766
473, 0.223495
474, 0.223133
475, 0.222695
476, 0.222128
477, 0.221442
478, 0.220639
479, 0.219676
480, 0.218572
481, 0.217332
482, 0.215922
483, 0.214376
484, 0.212701
485, 0.210878
486, 0.208945
487, 0.206919
488, 0.204782
489, 0.202576
490, 0.200317
491, 0.197991
492, 0.195633
493, 0.193259
494, 0.190847
495, 0.188424
496, 0.186006
497, 0.183564
498, 0.181116
499, 0.178678
500, 0.176218
501, 0.173742
502, 0.171275
503, 0.168792
504, 0.166283
505, 0.163778
506, 0.161268
507, 0.158734
508, 0.15621
509, 0.153702
510, 0.151182
511, 0.148674
512, 0.146203
513, 0.143751
514, 0.141317
515, 0.138929
516, 0.13658
517, 0.13425
518, 0.131969
519, 0.129745
520, 0.127542
521, 0.125366
522, 0.123236
523, 0.121145
524, 0.119063
525, 0.117015
526, 0.115006
527, 0.113002
528, 0.110998
529, 0.109032
530, 0.107103
531, 0.10516
532, 0.10324
533, 0.101347
534, 0.0994805
535, 0.0976094
536, 0.0957823
537, 0.0940117
538, 0.0922349
539, 0.0904797
540, 0.0887673
541, 0.0871144
542, 0.0854705
543, 0.0838622
544, 0.0823084
545, 0.0807781
546, 0.079267
547, 0.0777787
548, 0.0763561
549, 0.0749792
550, 0.0735825
551, 0.0722168
552, 0.070887
553, 0.0696012
554, 0.0682869
555, 0.0670185
556, 0.0658183
557, 0.0645859
558, 0.0633731
559, 0.0621544
560, 0.0609978
561, 0.059893
562, 0.0587317
563, 0.0576297
564, 0.0565657
565, 0.055508
566, 0.0544415
567, 0.0533971
568, 0.05242
569, 0.0515112
570, 0.0505282
571, 0.0495953
572, 0.0486879
573, 0.0478291
574, 0.0469682
575, 0.0460964
576, 0.0452964
577, 0.0445809
578, 0.0437783
579, 0.0430047
