lambda,Pabs
350, 0.558516
351, 0.557871
352, 0.557129
353, 0.556304
354, 0.555404
355, 0.554446
356, 0.553421
357, 0.552323
358, 0.551154
359, 0.549905
360, 0.548572
361, 0.547161
362, 0.545693
363, 0.544172
364, 0.542605
365, 0.540999
366, 0.539362
367, 0.537698
368, 0.536005
369, 0.53429
370, 0.532558
371, 0.530822
372, 0.529082
373, 0.527339
374, 0.52559
375, 0.523837
376, 0.52208
377, 0.520323
378, 0.518571
379, 0.516837
380, 0.515129
381, 0.513463
382, 0.511839
383, 0.510259
384, 0.508719
385, 0.507221
386, 0.505756
387, 0.504324
388, 0.502921
389, 0.501553
390, 0.500222
391, 0.498936
392, 0.497694
393, 0.496499
394, 0.49535
395, 0.494249
396, 0.493196
397, 0.492192
398, 0.491237
399, 0.490331
400, 0.489476
401, 0.488671
402, 0.487914
403, 0.487202
404, 0.486531
405, 0.485896
406, 0.485291
407, 0.484714
408, 0.484164
409, 0.483645
410, 0.483155
411, 0.482698
412, 0.482279
413, 0.481901
414, 0.481562
415, 0.481257
416, 0.480987
417, 0.480748
418, 0.480535
419, 0.480345
420, 0.480177
421, 0.480026
422, 0.479889
423, 0.479774
424, 0.479674
425, 0.479592
426, 0.479529
427, 0.479479
428, 0.479449
429, 0.479437
430, 0.47944
431, 0.479466
432, 0.479509
433, 0.479577
434, 0.479668
435, 0.479783
436, 0.47993
437, 0.4801
438, 0.480303
439, 0.480528
440, 0.480782
441, 0.481057
442, 0.481357
443, 0.481676
444, 0.48202
445, 0.482384
446, 0.482775
447, 0.483187
448, 0.483631
449, 0.4841
450, 0.484603
451, 0.485132
452, 0.485694
453, 0.486277
454, 0.486883
455, 0.487503
456, 0.48813
457, 0.488759
458, 0.489375
459, 0.489972
460, 0.490535
461, 0.491051
462, 0.491511
463, 0.491895
464, 0.492192
465, 0.492385
466, 0.492457
467, 0.492395
468, 0.492181
469, 0.4918
470, 0.491241
471, 0.49049
472, 0.489534
473, 0.488368
474, 0.486982
475, 0.485368
476, 0.483527
477, 0.481455
478, 0.479148
479, 0.476611
480, 0.473846
481, 0.470854
482, 0.467641
483, 0.464215
484, 0.460582
485, 0.456748
486, 0.452725
487, 0.448522
488, 0.444149
489, 0.439618
490, 0.434939
491, 0.430126
492, 0.425189
493, 0.420143
494, 0.414999
495, 0.409768
496, 0.404463
497, 0.399096
498, 0.393677
499, 0.388216
500, 0.382723
501, 0.377208
502, 0.371677
503, 0.366137
504, 0.360596
505, 0.355062
506, 0.349539
507, 0.344029
508, 0.338534
509, 0.333068
510, 0.327635
511, 0.32223
512, 0.316853
513, 0.311515
514, 0.306223
515, 0.300975
516, 0.295774
517, 0.290622
518, 0.28552
519, 0.280473
520, 0.275477
521, 0.270538
522, 0.265666
523, 0.260861
524, 0.256113
525, 0.251402
526, 0.246765
527, 0.242216
528, 0.237739
529, 0.233307
530, 0.228929
531, 0.224635
532, 0.220418
533, 0.21627
534, 0.212191
535, 0.208184
536, 0.204247
537, 0.200381
538, 0.196576
539, 0.192833
540, 0.189177
541, 0.185614
542, 0.182118
543, 0.178616
544, 0.175162
545, 0.171831
546, 0.168606
547, 0.165424
548, 0.162233
549, 0.159111
550, 0.156081
551, 0.153124
552, 0.150222
553, 0.147374
554, 0.144588
555, 0.141865
556, 0.139203
557, 0.136587
558, 0.133999
559, 0.131483
560, 0.129071
561, 0.126749
562, 0.124433
563, 0.122029
564, 0.11973
565, 0.117564
566, 0.115495
567, 0.113456
568, 0.111347
569, 0.109302
570, 0.10734
571, 0.10544
572, 0.10359
573, 0.101771
574, 0.0999856
575, 0.0982445
576, 0.0965471
577, 0.0948891
578, 0.0932503
579, 0.0916381
580, 0.0900746
581, 0.088578
582, 0.0871492
583, 0.085767
584, 0.0842903
585, 0.0828308
586, 0.08146
587, 0.0801568
588, 0.0789211
589, 0.0777464
590, 0.0764803
591, 0.0752409
592, 0.0740561
593, 0.0729008
594, 0.0717801
595, 0.0707166
596, 0.0696731
597, 0.0686303
598, 0.0676095
599, 0.066615
600, 0.0656397
601, 0.0646548
602, 0.0637054
603, 0.062818
604, 0.0619413
605, 0.0610689
606, 0.0602553
607, 0.0594796
608, 0.0585765
609, 0.0577677
610, 0.0569874
611, 0.0562187
612, 0.0554843
613, 0.0548103
614, 0.0541557
615, 0.0534309
616, 0.0527309
617, 0.0520526
618, 0.0514004
619, 0.0507606
620, 0.0501124
621, 0.0495841
622, 0.0490145
623, 0.0484333
