lambda,Pabs
350, 0.493728
351, 0.493919
352, 0.494015
353, 0.493951
354, 0.493689
355, 0.493223
356, 0.492583
357, 0.49183
358, 0.491028
359, 0.490232
360, 0.48947
361, 0.488745
362, 0.488025
363, 0.487266
364, 0.486419
365, 0.485449
366, 0.484336
367, 0.483085
368, 0.481723
369, 0.480289
370, 0.478831
371, 0.477391
372, 0.475999
373, 0.474666
374, 0.47339
375, 0.472149
376, 0.470914
377, 0.469653
378, 0.468335
379, 0.466946
380, 0.465488
381, 0.463976
382, 0.462438
383, 0.460913
384, 0.459437
385, 0.458038
386, 0.456732
387, 0.455522
388, 0.454394
389, 0.453329
390, 0.452301
391, 0.451286
392, 0.450259
393, 0.449215
394, 0.44815
395, 0.447074
396, 0.446003
397, 0.444955
398, 0.443954
399, 0.443019
400, 0.442164
401, 0.441396
402, 0.440715
403, 0.440111
404, 0.439576
405, 0.43909
406, 0.438636
407, 0.438194
408, 0.437749
409, 0.437293
410, 0.436825
411, 0.43635
412, 0.435875
413, 0.435416
414, 0.43499
415, 0.434608
416, 0.434284
417, 0.434023
418, 0.433828
419, 0.433693
420, 0.433608
421, 0.433563
422, 0.433544
423, 0.433537
424, 0.433531
425, 0.433518
426, 0.433493
427, 0.433454
428, 0.433407
429, 0.433356
430, 0.433309
431, 0.433277
432, 0.433269
433, 0.433295
434, 0.433363
435, 0.433477
436, 0.433643
437, 0.433857
438, 0.434121
439, 0.434429
440, 0.434772
441, 0.435148
442, 0.435545
443, 0.435961
444, 0.436388
445, 0.436825
446, 0.437271
447, 0.43773
448, 0.438205
449, 0.438704
450, 0.439233
451, 0.439797
452, 0.440406
453, 0.44106
454, 0.441764
455, 0.442513
456, 0.443306
457, 0.444132
458, 0.444983
459, 0.445843
460, 0.446699
461, 0.447533
462, 0.448327
463, 0.449064
464, 0.449725
465, 0.45029
466, 0.450744
467, 0.45107
468, 0.451252
469, 0.451276
470, 0.451129
471, 0.450798
472, 0.450276
473, 0.449552
474, 0.448619
475, 0.447471
476, 0.446103
477, 0.444511
478, 0.442694
479, 0.440652
480, 0.438382
481, 0.435886
482, 0.433168
483, 0.43023
484, 0.427078
485, 0.423718
486, 0.420157
487, 0.416403
488, 0.412467
489, 0.408359
490, 0.404091
491, 0.399676
492, 0.395127
493, 0.390458
494, 0.385683
495, 0.380818
496, 0.375876
497, 0.370866
498, 0.365804
499, 0.360703
500, 0.355574
501, 0.350423
502, 0.345262
503, 0.340096
504, 0.334933
505, 0.329778
506, 0.324636
507, 0.319511
508, 0.314404
509, 0.309316
510, 0.304253
511, 0.299221
512, 0.294218
513, 0.289241
514, 0.28429
515, 0.279378
516, 0.274507
517, 0.269675
518, 0.264884
519, 0.260135
520, 0.255436
521, 0.250792
522, 0.246206
523, 0.241676
524, 0.237207
525, 0.232801
526, 0.228453
527, 0.224165
528, 0.219955
529, 0.215823
530, 0.211759
531, 0.207738
532, 0.203779
533, 0.199906
534, 0.196109
535, 0.192373
536, 0.18869
537, 0.185064
538, 0.181507
539, 0.178018
540, 0.174594
541, 0.171225
542, 0.167915
543, 0.164668
544, 0.161478
545, 0.158326
546, 0.155241
547, 0.152232
548, 0.149311
549, 0.146445
550, 0.143574
551, 0.14076
552, 0.138036
553, 0.135412
554, 0.132848
555, 0.130297
556, 0.127783
557, 0.125337
558, 0.122965
559, 0.12066
560, 0.118396
561, 0.116179
562, 0.114021
563, 0.111922
564, 0.109851
565, 0.107799
566, 0.105798
567, 0.103872
568, 0.102058
569, 0.100327
570, 0.0985183
571, 0.0966903
572, 0.0949155
573, 0.0932522
574, 0.0917417
575, 0.0902255
576, 0.0886511
577, 0.0870787
578, 0.0855521
579, 0.0841069
580, 0.0827232
581, 0.0813331
582, 0.0799678
583, 0.078652
584, 0.077398
585, 0.076167
586, 0.0748889
587, 0.0736434
588, 0.0724117
589, 0.0712383
590, 0.0702367
591, 0.0694083
592, 0.0682985
593, 0.0672041
594, 0.0660882
595, 0.0649806
596, 0.0640957
597, 0.06346
598, 0.062522
599, 0.061551
600, 0.0606077
601, 0.0596785
602, 0.0588449
603, 0.0580335
604, 0.0571573
605, 0.0563332
606, 0.055523
607, 0.054743
608, 0.0541147
609, 0.0533787
610, 0.0524881
611, 0.051713
612, 0.0509852
613, 0.0502465
614, 0.0495465
615, 0.0491842
616, 0.0485148
617, 0.0477916
618, 0.047114
619, 0.046478
620, 0.0458531
621, 0.0452249
622, 0.0448863
623, 0.0443231
624, 0.043773
625, 0.0432404
626, 0.042721
627, 0.0422264
628, 0.041729
629, 0.0412234
630, 0.0408193
631, 0.0404243
632, 0.0400253
633, 0.0395923
634, 0.0391297
635, 0.0387582
636, 0.0382428
637, 0.0379203
638, 0.0376031
639, 0.0372263
640, 0.0367979
641, 0.0363888
642, 0.0360546
643, 0.0358894
644, 0.0356414
645, 0.0353465
646, 0.0349974
647, 0.0346491
648, 0.0343393
649, 0.0340454
650, 0.0337445
651, 0.0336183
652, 0.0333172
653, 0.0330405
654, 0.0327466
655, 0.0324051
656, 0.0320317
657, 0.0316372
658, 0.0312229
659, 0.0309563
660, 0.0307501
661, 0.0305405
662, 0.0302917
663, 0.0299418
664, 0.0294578
665, 0.0290405
666, 0.0287629
667, 0.0286511
668, 0.0285275
669, 0.0284041
670, 0.0281878
671, 0.027846
672, 0.0275445
673, 0.0273023
674, 0.0270995
675, 0.0269855
676, 0.0268804
677, 0.0267852
678, 0.0266353
679, 0.026425
680, 0.026189
681, 0.0259658
682, 0.0257766
683, 0.0256464
684, 0.0254572
685, 0.0253165
686, 0.0252376
687, 0.0251375
688, 0.0250253
689, 0.0248974
690, 0.0246409
691, 0.024235
692, 0.0240233
693, 0.0239667
694, 0.0239339
695, 0.0239022
696, 0.0239072
697, 0.0238275
698, 0.0234958
699, 0.0231746
700, 0.0230099


