lambda,Pabs
570, 0.096635
571, 0.0948553
572, 0.0931985
573, 0.0916681
574, 0.0900902
575, 0.0884826
576, 0.0869235
577, 0.0854207
578, 0.0839575
579, 0.0824986
580, 0.081072
581, 0.0796896
582, 0.0783739
583, 0.0771519
584, 0.0759617
585, 0.0745948
586, 0.0732624
587, 0.0719971
588, 0.0708428
589, 0.0698519
590, 0.0688906
591, 0.0676663
592, 0.0665309
593, 0.0654537
594, 0.0644243
595, 0.0634822
596, 0.0625966
597, 0.0616399
598, 0.0606984
599, 0.0597824
600, 0.0588854
601, 0.0580024
602, 0.0571213
603, 0.0562719
604, 0.0554487
605, 0.0546297
606, 0.0538218
607, 0.0531138
608, 0.0523734
609, 0.0515268
610, 0.0507765
611, 0.0500486
612, 0.049333
613, 0.0486699
614, 0.0481386
615, 0.0475054
616, 0.0468307
617, 0.0461856
618, 0.0455726
619, 0.0449876
620, 0.0444105
621, 0.0439077
622, 0.0434048
623, 0.04287
624, 0.0423356
625, 0.0418054
626, 0.041287
627, 0.0407921
628, 0.0402803
629, 0.0398876
630, 0.0394604
631, 0.0389897
632, 0.0384986
633, 0.0380465
634, 0.0376837
635, 0.0372931
636, 0.0369391
637, 0.0365324
638, 0.0360872
639, 0.0356883
640, 0.0353549
641, 0.0350609
642, 0.034796
643, 0.034534
644, 0.034164
645, 0.0338009
646, 0.0334732
647, 0.033181
648, 0.0329175
649, 0.0326414
650, 0.0324608
651, 0.0322159
652, 0.0319129
653, 0.0316008
654, 0.0312931
655, 0.0309798
656, 0.0306867
657, 0.0304166
658, 0.0302447
659, 0.0300607
660, 0.0298189
661, 0.0294754
662, 0.0290797
663, 0.0287733
664, 0.0285857
665, 0.0284399
666, 0.0283543
667, 0.0282151
668, 0.0279078
669, 0.0275385
670, 0.0272508
671, 0.0270758
672, 0.0269895
673, 0.0269266
674, 0.0268639
675, 0.0266805
676, 0.0264149
677, 0.0261785
678, 0.0260293
679, 0.0259334
680, 0.0257964
681, 0.0255943
682, 0.0254842
683, 0.0254401
684, 0.0253572
685, 0.0253043
686, 0.025235
687, 0.0250221
688, 0.024667
689, 0.0243932
690, 0.0243149
691, 0.024349
692, 0.0244583
693, 0.024608
694, 0.0246375
695, 0.0243586
696, 0.0238753
697, 0.023534
698, 0.0234141
699, 0.0234895
700, 0.0237801


