lambda,Pabs
350, 0.560459
351, 0.559834
352, 0.559109
353, 0.558302
354, 0.557421
355, 0.556475
356, 0.555463
357, 0.554378
358, 0.553212
359, 0.551967
360, 0.550637
361, 0.549226
362, 0.547754
363, 0.546233
364, 0.54467
365, 0.54307
366, 0.54144
367, 0.539783
368, 0.538099
369, 0.536388
370, 0.534654
371, 0.532907
372, 0.531152
373, 0.529394
374, 0.52763
375, 0.525865
376, 0.524098
377, 0.522335
378, 0.520579
379, 0.518841
380, 0.517127
381, 0.515452
382, 0.513817
383, 0.512225
384, 0.510671
385, 0.509156
386, 0.507673
387, 0.506222
388, 0.504799
389, 0.50341
390, 0.502059
391, 0.500753
392, 0.499493
393, 0.498283
394, 0.497121
395, 0.496009
396, 0.494946
397, 0.493931
398, 0.492964
399, 0.492041
400, 0.491167
401, 0.490339
402, 0.48956
403, 0.488824
404, 0.488131
405, 0.487474
406, 0.486849
407, 0.486255
408, 0.485693
409, 0.485161
410, 0.484658
411, 0.48419
412, 0.483759
413, 0.483369
414, 0.483015
415, 0.482696
416, 0.482413
417, 0.482159
418, 0.481929
419, 0.481723
420, 0.481538
421, 0.48137
422, 0.481217
423, 0.481085
424, 0.48097
425, 0.480874
426, 0.480798
427, 0.480739
428, 0.480701
429, 0.480681
430, 0.480679
431, 0.480698
432, 0.480736
433, 0.480798
434, 0.48088
435, 0.480987
436, 0.481122
437, 0.481282
438, 0.481472
439, 0.481687
440, 0.481929
441, 0.482193
442, 0.482484
443, 0.482795
444, 0.483133
445, 0.483492
446, 0.483878
447, 0.484288
448, 0.484729
449, 0.485196
450, 0.485696
451, 0.486224
452, 0.486781
453, 0.487363
454, 0.487964
455, 0.48858
456, 0.489202
457, 0.489825
458, 0.490435
459, 0.491023
460, 0.491578
461, 0.492086
462, 0.492537
463, 0.492913
464, 0.4932
465, 0.493385
466, 0.493448
467, 0.493378
468, 0.493157
469, 0.492769
470, 0.492203
471, 0.491445
472, 0.490483
473, 0.489309
474, 0.487916
475, 0.486295
476, 0.484444
477, 0.482363
478, 0.480048
479, 0.4775
480, 0.474724
481, 0.471722
482, 0.468499
483, 0.465063
484, 0.461421
485, 0.457579
486, 0.453547
487, 0.449336
488, 0.444958
489, 0.440421
490, 0.435739
491, 0.430922
492, 0.425983
493, 0.420935
494, 0.41579
495, 0.410558
496, 0.405252
497, 0.399884
498, 0.394466
499, 0.389004
500, 0.38351
501, 0.377993
502, 0.37246
503, 0.366919
504, 0.361375
505, 0.355837
506, 0.350311
507, 0.344798
508, 0.339299
509, 0.333828
510, 0.32839
511, 0.322983
512, 0.317602
513, 0.312259
514, 0.306962
515, 0.301711
516, 0.296506
517, 0.29135
518, 0.286245
519, 0.281193
520, 0.276196
521, 0.271254
522, 0.266379
523, 0.261571
524, 0.256824
525, 0.252114
526, 0.247471
527, 0.24292
528, 0.238445
529, 0.234018
530, 0.229636
531, 0.225336
532, 0.221116
533, 0.216966
534, 0.212884
535, 0.208869
536, 0.204926
537, 0.201052
538, 0.19724
539, 0.193489
540, 0.189821
541, 0.186249
542, 0.182747
543, 0.179243
544, 0.175768
545, 0.172421
546, 0.169185
547, 0.165998
548, 0.162795
549, 0.159653
550, 0.156607
551, 0.153636
552, 0.150721
553, 0.147859
554, 0.14506
555, 0.142323
556, 0.139649
557, 0.137022
558, 0.13443
559, 0.131905
560, 0.129481
561, 0.127146
562, 0.124838
563, 0.122449
564, 0.120135
565, 0.117955
566, 0.115881
567, 0.113862
568, 0.111768
569, 0.109712
570, 0.107743
571, 0.105842
572, 0.103997
573, 0.102187
574, 0.100406
575, 0.0986637
576, 0.0969628
577, 0.0953019
578, 0.0936657
579, 0.0920498
580, 0.0904728
581, 0.0889626
582, 0.0875272
583, 0.0861513
584, 0.0846765
585, 0.083192
586, 0.0818061
587, 0.0804964
588, 0.0792596
589, 0.0780855
590, 0.0768094
591, 0.0755591
592, 0.0743685
593, 0.0732096
594, 0.0720868
595, 0.0710183
596, 0.0699674
597, 0.0689166
598, 0.0678868
599, 0.0668825
600, 0.0658976
601, 0.0649067
602, 0.0639507
603, 0.0630517
604, 0.0621615
605, 0.0612755
606, 0.0604486
607, 0.0596711
608, 0.0587721
609, 0.0579445
610, 0.0571515
611, 0.0563791
612, 0.0556431
613, 0.0549642
614, 0.054328
615, 0.0536035
616, 0.0528995
617, 0.0522234
618, 0.0515785
619, 0.0509486
620, 0.0503048
621, 0.0497931
622, 0.049227
623, 0.0486435
624, 0.048059
625, 0.0474793
626, 0.0469298
627, 0.0463703
628, 0.04587
629, 0.045394
630, 0.0448708
631, 0.0443303
632, 0.0438151
633, 0.0433728
634, 0.0429747
635, 0.0424874
636, 0.0420319
637, 0.0415463
638, 0.0410966
639, 0.0407016
640, 0.040351
641, 0.0400107
642, 0.0396681
643, 0.0392902
644, 0.0388978
645, 0.0385205
646, 0.0381706
647, 0.0378389
648, 0.0375084
649, 0.03717
650, 0.036983
651, 0.0366673
652, 0.0363384
653, 0.035975
654, 0.0355689
655, 0.0352069
656, 0.0349456
657, 0.0347109
658, 0.0345628
659, 0.0342985
660, 0.0339127
661, 0.0334813
662, 0.0331358
663, 0.0329171
664, 0.0327821
665, 0.032622
666, 0.032456
667, 0.0321164
668, 0.0317243
669, 0.0314203
670, 0.0312369
671, 0.031138
672, 0.0310387
673, 0.0308711
674, 0.0306722
675, 0.030405
676, 0.0301926
677, 0.0300585
678, 0.0299356
679, 0.0297314
680, 0.0294763
681, 0.0293146
682, 0.0293103
683, 0.0292725
684, 0.029239
685, 0.0291335
686, 0.0288442
687, 0.0284432
688, 0.0281811
689, 0.0281307
690, 0.0281781
691, 0.0283391
692, 0.0285168
693, 0.028498
694, 0.0281237
695, 0.0275905
696, 0.0272464
697, 0.0271637
698, 0.0273189
699, 0.0276565
700, 0.028078


