lambda,Pabs
350, 0.548811
351, 0.548228
352, 0.547545
353, 0.546777
354, 0.545935
355, 0.545028
356, 0.544053
357, 0.543007
358, 0.541885
359, 0.540682
360, 0.539399
361, 0.538038
362, 0.536615
363, 0.535142
364, 0.533623
365, 0.532064
366, 0.530472
367, 0.528849
368, 0.527198
369, 0.525523
370, 0.52383
371, 0.522129
372, 0.520423
373, 0.518714
374, 0.516999
375, 0.515281
376, 0.513559
377, 0.511838
378, 0.510123
379, 0.508424
380, 0.506749
381, 0.505114
382, 0.503519
383, 0.501967
384, 0.500454
385, 0.49898
386, 0.497541
387, 0.496134
388, 0.494757
389, 0.493415
390, 0.492111
391, 0.490851
392, 0.489635
393, 0.488467
394, 0.487345
395, 0.48627
396, 0.485242
397, 0.484262
398, 0.483331
399, 0.482447
400, 0.481613
401, 0.480828
402, 0.480094
403, 0.479403
404, 0.478754
405, 0.478139
406, 0.477557
407, 0.477004
408, 0.47648
409, 0.475985
410, 0.475519
411, 0.475087
412, 0.474693
413, 0.474337
414, 0.474018
415, 0.473735
416, 0.473487
417, 0.473267
418, 0.473074
419, 0.472905
420, 0.472756
421, 0.472626
422, 0.472511
423, 0.472417
424, 0.472339
425, 0.472279
426, 0.472237
427, 0.472212
428, 0.472204
429, 0.472212
430, 0.472239
431, 0.472284
432, 0.472349
433, 0.472437
434, 0.472547
435, 0.472682
436, 0.472845
437, 0.473036
438, 0.473255
439, 0.4735
440, 0.473771
441, 0.474065
442, 0.474384
443, 0.474725
444, 0.475089
445, 0.475476
446, 0.475888
447, 0.476326
448, 0.476793
449, 0.477288
450, 0.477815
451, 0.478372
452, 0.478959
453, 0.479571
454, 0.480206
455, 0.480856
456, 0.481517
457, 0.482178
458, 0.482831
459, 0.483466
460, 0.48407
461, 0.484631
462, 0.485137
463, 0.485572
464, 0.485921
465, 0.486169
466, 0.486299
467, 0.486297
468, 0.486146
469, 0.485829
470, 0.485335
471, 0.48465
472, 0.483762
473, 0.482663
474, 0.481343
475, 0.479797
476, 0.478021
477, 0.476012
478, 0.473769
479, 0.471293
480, 0.468586
481, 0.465653
482, 0.462497
483, 0.459125
484, 0.455544
485, 0.451762
486, 0.447789
487, 0.443634
488, 0.43931
489, 0.434826
490, 0.430195
491, 0.425427
492, 0.420536
493, 0.415536
494, 0.410438
495, 0.405252
496, 0.399991
497, 0.394669
498, 0.389295
499, 0.383879
500, 0.378431
501, 0.37296
502, 0.367474
503, 0.361979
504, 0.356484
505, 0.350995
506, 0.34552
507, 0.340057
508, 0.334609
509, 0.329189
510, 0.323804
511, 0.318448
512, 0.313121
513, 0.307832
514, 0.302589
515, 0.297391
516, 0.29224
517, 0.287137
518, 0.282086
519, 0.277088
520, 0.272143
521, 0.267253
522, 0.26243
523, 0.257673
524, 0.25297
525, 0.248304
526, 0.243713
527, 0.239207
528, 0.234766
529, 0.23037
530, 0.226035
531, 0.22178
532, 0.217598
533, 0.213485
534, 0.209441
535, 0.205466
536, 0.201562
537, 0.197729
