lambda,Pabs
350, 0.545935
351, 0.545434
352, 0.544843
353, 0.544173
354, 0.543441
355, 0.542652
356, 0.541805
357, 0.540883
358, 0.539876
359, 0.538774
360, 0.537569
361, 0.536266
362, 0.534877
363, 0.533428
364, 0.531934
365, 0.530409
366, 0.528865
367, 0.527303
368, 0.525723
369, 0.524118
370, 0.522485
371, 0.520821
372, 0.519136
373, 0.517427
374, 0.5157
375, 0.51396
376, 0.512214
377, 0.510472
378, 0.50874
379, 0.50703
380, 0.50535
381, 0.50371
382, 0.502113
383, 0.500559
384, 0.499042
385, 0.497556
386, 0.496097
387, 0.494661
388, 0.493245
389, 0.491854
390, 0.490493
391, 0.489172
392, 0.487899
393, 0.486679
394, 0.485516
395, 0.484409
396, 0.483359
397, 0.482362
398, 0.481416
399, 0.480514
400, 0.479655
401, 0.478838
402, 0.478062
403, 0.477324
404, 0.476622
405, 0.475955
406, 0.475319
407, 0.474717
408, 0.474147
409, 0.473614
410, 0.473116
411, 0.472657
412, 0.472239
413, 0.471863
414, 0.471528
415, 0.47123
416, 0.470967
417, 0.470733
418, 0.470522
419, 0.470331
420, 0.470158
421, 0.469999
422, 0.469854
423, 0.469726
424, 0.469614
425, 0.469523
426, 0.469453
427, 0.469405
428, 0.469381
429, 0.469381
430, 0.469404
431, 0.469451
432, 0.469521
433, 0.469615
434, 0.469731
435, 0.469871
436, 0.470035
437, 0.470223
438, 0.470436
439, 0.470673
440, 0.470936
441, 0.47122
442, 0.471531
443, 0.471865
444, 0.472226
445, 0.472613
446, 0.473029
447, 0.473475
448, 0.473955
449, 0.474467
450, 0.475015
451, 0.475596
452, 0.47621
453, 0.476852
454, 0.477517
455, 0.4782
456, 0.478893
457, 0.479587
458, 0.480272
459, 0.480938
460, 0.481574
461, 0.482165
462, 0.482702
463, 0.483168
464, 0.483549
465, 0.483831
466, 0.483998
467, 0.484035
468, 0.483926
469, 0.483654
470, 0.483207
471, 0.482571
472, 0.481734
473, 0.480685
474, 0.479416
475, 0.477918
476, 0.476188
477, 0.474223
478, 0.47202
479, 0.469581
480, 0.466906
481, 0.464
482, 0.460868
483, 0.457516
484, 0.453953
485, 0.450186
486, 0.446225
487, 0.442082
488, 0.437768
489, 0.433294
490, 0.428673
491, 0.423917
492, 0.419038
493, 0.414051
494, 0.408968
495, 0.403799
496, 0.398556
497, 0.393251
498, 0.387896
499, 0.3825
500, 0.377072
501, 0.37162
502, 0.366154
503, 0.360678
504, 0.355201
505, 0.34973
506, 0.34427
507, 0.338825
508, 0.333395
509, 0.327989
510, 0.322617
511, 0.317278
512, 0.311967
513, 0.306691
514, 0.301459
515, 0.296276
516, 0.291139
517, 0.286051
518, 0.281014
519, 0.276031
520, 0.271105
521, 0.266236
522, 0.261429
523, 0.256688
524, 0.252009
525, 0.247378
526, 0.242804
527, 0.238315
528, 0.233902
529, 0.229544
530, 0.225232
531, 0.220992
532, 0.216832
533, 0.212744
534, 0.208725
535, 0.204771
536, 0.200878
537, 0.197058
538, 0.193314
539, 0.189632
540, 0.186013
541, 0.182474
542, 0.179012
543, 0.175598
544, 0.172206
545, 0.168903
546, 0.1657
547, 0.162578
548, 0.159477
549, 0.156389
550, 0.153387
551, 0.150475
552, 0.14764
553, 0.144848
554, 0.142079
555, 0.139374
556, 0.136744
557, 0.134184
558, 0.13166
559, 0.129175
560, 0.126764
561, 0.12443
562, 0.122161
563, 0.119889
564, 0.117621
565, 0.115441
566, 0.113357
567, 0.111365
568, 0.109361
569, 0.107307
570, 0.105323
571, 0.103423
572, 0.101608
573, 0.0998359
574, 0.0980436
575, 0.0962941
576, 0.0946023
577, 0.0929581
578, 0.0913528
579, 0.0897836
580, 0.0882567
581, 0.0867721
582, 0.0853318
583, 0.0839451
584, 0.0825872
585, 0.0811824
586, 0.0798169
587, 0.078496
588, 0.0772348
589, 0.0760806
590, 0.0749598
591, 0.0737167
592, 0.0725301
593, 0.0713715
594, 0.0702446
595, 0.0692065
596, 0.0682551
597, 0.0672414
598, 0.0662398
599, 0.06527
600, 0.0643193
601, 0.0633849
602, 0.0624693
603, 0.0615958
604, 0.0607492
605, 0.0599086
606, 0.0590907
607, 0.0583588
608, 0.0575704
609, 0.0566971
610, 0.055915
611, 0.0551519
612, 0.0543905
613, 0.0536669
614, 0.0531063
615, 0.0524436
616, 0.0517244
617, 0.0510286
618, 0.0503666
619, 0.0497293
620, 0.049084
621, 0.0485626
622, 0.0480206
623, 0.0474569
624, 0.0468971
625, 0.0463427
626, 0.0457987
627, 0.0452556
628, 0.0446641
629, 0.0442447
630, 0.0438143
631, 0.043347
632, 0.0428318
633, 0.0423146
634, 0.0418975
635, 0.0413767
636, 0.0410121
637, 0.0406063
638, 0.0401366
639, 0.0396674
640, 0.0392517
641, 0.0388775
642, 0.0385351
643, 0.038213
644, 0.0378377
645, 0.0374538
646, 0.0370877
647, 0.0367317
648, 0.0363767
649, 0.0359984
650, 0.0357676
651, 0.035516
652, 0.0352484
653, 0.0349477
654, 0.0346214
655, 0.0342678
656, 0.0338944
657, 0.0335279
658, 0.0333741
659, 0.0332032
660, 0.0329965
661, 0.0327134
662, 0.0323122
663, 0.0319109
664, 0.0316332
665, 0.0313865
666, 0.0312693
667, 0.0311458
668, 0.0309281
669, 0.0305946
670, 0.0302625
671, 0.030001
672, 0.0298113
673, 0.0296719
674, 0.0296019
675, 0.0294399
676, 0.0292258
677, 0.028997
678, 0.0287987
