lambda,Pabs
350, 0.48624
351, 0.484177
352, 0.482389
353, 0.48177
354, 0.482763
355, 0.485259
356, 0.488656
357, 0.492081
358, 0.494669
359, 0.495851
360, 0.495551
361, 0.494164
362, 0.492388
363, 0.490975
364, 0.490483
365, 0.491136
366, 0.492793
367, 0.495006
368, 0.497167
369, 0.498684
370, 0.499156
371, 0.498495
372, 0.496923
373, 0.494875
374, 0.492868
375, 0.491341
376, 0.490553
377, 0.49054
378, 0.491123
379, 0.49197
380, 0.49269
381, 0.492922
382, 0.492421
383, 0.491138
384, 0.489189
385, 0.486839
386, 0.484408
387, 0.482204
388, 0.480451
389, 0.479257
390, 0.478594
391, 0.478307
392, 0.478171
393, 0.47793
394, 0.477356
395, 0.476298
396, 0.474715
397, 0.472675
398, 0.470339
399, 0.467917
400, 0.465618
401, 0.463612
402, 0.462004
403, 0.46082
404, 0.460011
405, 0.459464
406, 0.459031
407, 0.458554
408, 0.457897
409, 0.456973
410, 0.455747
411, 0.454239
412, 0.452523
413, 0.450707
414, 0.448915
415, 0.447256
416, 0.44582
417, 0.444665
418, 0.443805
419, 0.443215
420, 0.442842
421, 0.442605
422, 0.442402
423, 0.442152
424, 0.441779
425, 0.441233
426, 0.440503
427, 0.439601
428, 0.438575
429, 0.437495
430, 0.436433
431, 0.435468
432, 0.434665
433, 0.434064
434, 0.433686
435, 0.433526
436, 0.433562
437, 0.433744
438, 0.434021
439, 0.434333
440, 0.434627
441, 0.434863
442, 0.435014
443, 0.435076
444, 0.435056
445, 0.434982
446, 0.434889
447, 0.43482
448, 0.434821
449, 0.434931
450, 0.435183
451, 0.435594
452, 0.436176
453, 0.436921
454, 0.437815
455, 0.438829
456, 0.439929
457, 0.441077
458, 0.442225
459, 0.443339
460, 0.444381
461, 0.445323
462, 0.446146
463, 0.446837
464, 0.447394
465, 0.447815
466, 0.44811
467, 0.448288
468, 0.448352
469, 0.448309
470, 0.448161
471, 0.447898
472, 0.447508
473, 0.446973
474, 0.44627
475, 0.445374
476, 0.444261
477, 0.442903
478, 0.441278
479, 0.439371
480, 0.437167
481, 0.43466
482, 0.431854
483, 0.428759
484, 0.425384
485, 0.42175
486, 0.417885
487, 0.413813
488, 0.409558
489, 0.405151
490, 0.400619
491, 0.395989
492, 0.391283
493, 0.386518
494, 0.38171
495, 0.376872
496, 0.372012
497, 0.367135
498, 0.362245
499, 0.357341
500, 0.352421
501, 0.347485
502, 0.342533
503, 0.337561
504, 0.332567
505, 0.327552
506, 0.32252
507, 0.317479
508, 0.31244
509, 0.307403
510, 0.302376
511, 0.297377
512, 0.292415
513, 0.287501
514, 0.282649
515, 0.277862
516, 0.273141
517, 0.268496
518, 0.263939
519, 0.259463
520, 0.255064
521, 0.250734
522, 0.246466
523, 0.242265
524, 0.238129
525, 0.234058
526, 0.230012
527, 0.225999
528, 0.22203
529, 0.218101
530, 0.214199
531, 0.21033
532, 0.206501
533, 0.202706
534, 0.198931
535, 0.195216
536, 0.191568
537, 0.18798
538, 0.184446
539, 0.180956
540, 0.177531
541, 0.174187
542, 0.170931
543, 0.167767
544, 0.164632
545, 0.161548
546, 0.15855
547, 0.155635
548, 0.152765
549, 0.149935
550, 0.147177
551, 0.144476
552, 0.141802
553, 0.139144
554, 0.136564
555, 0.134044
556, 0.131577
557, 0.129141
558, 0.126708
559, 0.124313
560, 0.121975
561, 0.119704
562, 0.117514
563, 0.115334
564, 0.113134
565, 0.110992
566, 0.108928
567, 0.10693
568, 0.104927
569, 0.102959
570, 0.101065
571, 0.0992345
572, 0.0974204
573, 0.095613
574, 0.0938676
575, 0.0921881
576, 0.0905755
577, 0.0890399
578, 0.0875261
579, 0.0859975
580, 0.0844847
581, 0.0830144
582, 0.0816455
583, 0.0803771
584, 0.0790901
585, 0.0777417
586, 0.0764088
587, 0.0751373
588, 0.0739406
589, 0.0727171
590, 0.0714722
591, 0.0702773
592, 0.0691357
593, 0.0680383
594, 0.0669152
595, 0.0657914
596, 0.0647332
597, 0.0636767
598, 0.0626257
599, 0.0616567
600, 0.0608486
601, 0.0599597
602, 0.0590782
603, 0.0581542
604, 0.0571919
605, 0.0563409
606, 0.055719
607, 0.055
608, 0.0542114
609, 0.0534224
610, 0.0526429
611, 0.0519333
612, 0.0512272
613, 0.0504796
614, 0.049777
615, 0.0490843
616, 0.0484196
617, 0.0478269
618, 0.0472296
619, 0.0466458
620, 0.0460726
621, 0.0454703
622, 0.0449111
623, 0.0443293
624, 0.0436883
625, 0.0435585
626, 0.0431686
627, 0.0426348
628, 0.0420854
629, 0.0416005
630, 0.0410874
631, 0.0405867
632, 0.0404718
633, 0.0399891
634, 0.0394784
635, 0.0390083
636, 0.0385754
637, 0.0381893
638, 0.0377891
639, 0.0372973
640, 0.0368995
641, 0.036461
642, 0.0360328
643, 0.0356913
644, 0.0354323
645, 0.035134
646, 0.0351068
647, 0.0347583
648, 0.034384
649, 0.0340721
650, 0.0338689
651, 0.0337398
652, 0.0334042
653, 0.0336565
654, 0.0335115
655, 0.0331465
656, 0.0328308
657, 0.032635
658, 0.0325159
659, 0.0323747
660, 0.0320808
661, 0.0319726
662, 0.0316559
663, 0.0313721
664, 0.0310826
665, 0.0308219
666, 0.0306453
667, 0.0305607
668, 0.0305081
669, 0.0302822
670, 0.0298895
671, 0.0294001
672, 0.02909
673, 0.0291096
674, 0.029191
675, 0.0291086
676, 0.0289291
677, 0.028653
678, 0.0281453
679, 0.0278205
680, 0.0276836
681, 0.0275355
682, 0.0273116
683, 0.0270502
684, 0.0267872
685, 0.0266596
686, 0.0264396
687, 0.0261945
688, 0.0259185
689, 0.0256402
690, 0.0254083
691, 0.0252614
692, 0.0251508
693, 0.0250101
694, 0.024941
695, 0.0247683
696, 0.0245696
697, 0.0244169
698, 0.0242536
699, 0.0239905
700, 0.0238132


